GeneSymbol,ZHL,epval,efdr,Replicate1
4931423N10Rik,0.667866654,0.27133441,0.961227787,0
Defb45,0.667851136,0.27134595,0.961227787,0
Tmem121,0.667823691,0.271361643,0.961227787,0
Gm11938,0.667816124,0.271367644,0.961227787,0
Ik,0.667646818,0.271487653,0.961227787,0
Krtap12-1,0.667643133,0.271488114,0.961227787,0
Olfr1373,0.66758215,0.27152781,0.961227787,0
Kcnj13,0.66737173,0.271682437,0.961227787,0
2410016O06Rik,0.667327399,0.271718901,0.961227787,0
7530416G11Rik,0.667249078,0.271776137,0.961227787,0
Nudt14,0.667229229,0.271790907,0.961227787,0
Vmn1r124,0.667181785,0.271837064,0.961227787,0
Gm6583,0.667179315,0.271838911,0.961227787,0
Rtp3,0.66714337,0.271858297,0.961227787,0
Pld1,0.667051643,0.271926148,0.961227787,0
Pdlim7,0.667050589,0.27192661,0.961227787,0
Sh2d2a,0.666783678,0.272110316,0.961227787,0
Atg2b,0.666735055,0.272144473,0.961227787,0
NonTargetingControlGuideForMouse_45,0.666715643,0.272156935,0.961227787,0
Prdx1,0.666586415,0.272264482,0.961227787,0
Olfr539,0.666493792,0.27233141,0.961227787,0
Olfr571,0.666434043,0.272373413,0.961227787,0
Ooep,0.666419167,0.272387722,0.961227787,0
Rims2,0.666359661,0.27242511,0.961227787,0
Acvr1c,0.666323833,0.272446342,0.961227787,0
Zglp1,0.666318206,0.272449111,0.961227787,0
Glce,0.666287083,0.272469882,0.961227787,0
Adck2,0.666258425,0.272496654,0.961227787,0
St8sia2,0.666258031,0.272496654,0.961227787,0
Olfr984,0.666202589,0.272535887,0.961227787,0
Ttbk2,0.66619374,0.272547427,0.961227787,0
Lrrc56,0.666050285,0.272641588,0.961227787,0
Stx3,0.665981188,0.272693746,0.961227787,0
Tap2,0.665965342,0.272702977,0.961227787,0
2310067B10Rik,0.665960598,0.272705747,0.961227787,0
Agpat2,0.665832523,0.272792061,0.961227787,0
Sigirr,0.665775435,0.272827141,0.961227787,0
Olfr1324,0.665726027,0.272866374,0.961227787,0
Gatad2a,0.665575702,0.272972075,0.961227787,0
Cdv3,0.665557443,0.272984999,0.961227787,0
Nup188,0.665395036,0.273109624,0.961227787,0
Rps26,0.665321126,0.273168244,0.961227787,0
Mmp24,0.665168746,0.273273021,0.961227787,0
Bap1,0.665084015,0.273332564,0.961227787,0
Defb33,0.664872397,0.273468728,0.961227787,0
Ly6i,0.664805631,0.273512578,0.961227787,0
Olfr1020,0.664693939,0.273591045,0.961227787,0
Olfr351,0.664659864,0.273614586,0.961227787,0
Zc2hc1c,0.664612478,0.27363628,0.961227787,0
Gm4981,0.664377226,0.273801523,0.961227787,0
Ccdc23,0.664304246,0.273858758,0.961227787,0
Dlgap2,0.66426865,0.273887376,0.961227787,0
Dppa2,0.664258011,0.273894761,0.961227787,0
Vmn2r82,0.664148052,0.273973229,0.961227787,0
Clca4,0.66409693,0.274007385,0.961227787,0
Serpina3f,0.664058951,0.274036003,0.961227787,0
Slc35a3,0.663916283,0.274126933,0.961227787,0
Amdhd1,0.663906355,0.274132933,0.961227787,0
Sdsl,0.663822821,0.274195246,0.961227787,0
Raet1a,0.663808791,0.2742054,0.961227787,0
Map2k5,0.663800997,0.274210939,0.961227787,0
Sval3,0.663744587,0.274244634,0.961227787,0
Scyl1,0.663729903,0.274260789,0.961227787,0
Gm608,0.663729027,0.274260789,0.961227787,0
Topaz1,0.663443658,0.274459728,0.961227787,0
Lsm8,0.663366923,0.274518348,0.961227787,0
Ap4b1,0.6633569,0.274525271,0.961227787,0
Kcna6,0.663299199,0.274570044,0.961227787,0
Acss1,0.663283913,0.274583429,0.961227787,0
Nup54,0.663222199,0.27463051,0.961227787,0
Agtrap,0.663186412,0.274662359,0.961227787,0
Zdhhc11,0.663172115,0.274672513,0.961227787,0
Asb1,0.663146123,0.274691899,0.961227787,0
Rpl24,0.663125199,0.274706208,0.961227787,0
Slc35a1,0.663026908,0.274767136,0.961227787,0
Ccdc102a,0.662937758,0.274830372,0.961227787,0
Nkx3-2,0.662934146,0.274831756,0.961227787,0
Xbp1,0.6627734,0.274942534,0.961227787,0
Wdr4,0.662759535,0.274950381,0.961227787,0
Olfr1098,0.662747757,0.274960074,0.961227787,0
Cpb1,0.66267598,0.275010847,0.961227787,0
Naa10,0.662639151,0.27503531,0.961227787,0
Crebl2,0.662630593,0.275042234,0.961227787,0
Aldh9a1,0.662602023,0.275063466,0.961227787,0
mmu-mir-6998,0.662567042,0.275089315,0.961227787,0
Ccl20,0.662548602,0.275098084,0.961227787,0
Vwa1,0.662546583,0.275099008,0.961227787,0
Ppy,0.662522741,0.275117471,0.961227787,0
Olfr697,0.662461785,0.275153473,0.961227787,0
Apoe,0.662335748,0.275246711,0.961227787,0
Frrs1,0.662283156,0.275283637,0.961227787,0
Zfp428,0.662149889,0.275382876,0.961227787,0
Hacl1,0.662135678,0.275394877,0.961227787,0
Erich2,0.662100959,0.275425802,0.961227787,0
Ly6c2,0.662087296,0.27543411,0.961227787,0
Mrpl41,0.662017325,0.275484883,0.961227787,0
Mrgprb2,0.661956261,0.275531502,0.961227787,0
Pcdh12,0.661945834,0.275539811,0.961227787,0
Lrp4,0.661922178,0.275555043,0.961227787,0
Serf2,0.661920328,0.275555504,0.961227787,0
Mboat2,0.661834765,0.275622432,0.961227787,0
Spatc1,0.66178213,0.275657974,0.961227787,0
Lao1,0.661631542,0.275751673,0.961227787,0
Mrpl36,0.661566564,0.275790907,0.961227787,0
Zyg11b,0.661551002,0.275803369,0.961227787,0
Tinagl1,0.66134207,0.275960305,0.961227787,0
F2rl1,0.661315554,0.27598246,0.961227787,0
Ifnk,0.661243102,0.276037387,0.961227787,0
Olfr1441,0.66118961,0.276079391,0.961227787,0
Erf,0.661105779,0.27614078,0.961227787,0
Nt5dc3,0.661060151,0.276174937,0.961227787,0
Pex6,0.660943121,0.276252943,0.961227787,0
Muc19,0.660870623,0.27631664,0.961227787,0
Hipk1,0.66083415,0.276335564,0.961227787,0
Nudt19,0.660794868,0.276365567,0.961227787,0
Ptprb,0.66074292,0.276397877,0.961227787,0
Hist1h3i,0.660681731,0.276441265,0.961227787,0
Acap2,0.660640119,0.27647219,0.961227787,0
Armc1,0.660557086,0.276528964,0.961227787,0
Abcg5,0.660531155,0.276545119,0.961227787,0
Arhgap6,0.66048063,0.276582045,0.961227787,0
Suv420h1,0.660411577,0.276627279,0.961227787,0
Rab10,0.660236414,0.27676252,0.961227787,0
Col9a3,0.660232915,0.276764366,0.961227787,0
Rnps1,0.660231367,0.276764366,0.961227787,0
Cd4,0.660186307,0.276792061,0.961227787,0
Mup3,0.660095535,0.276857604,0.961227787,0
Atpif1,0.660008127,0.276922686,0.961227787,0
Ankrd13d,0.659716636,0.277130395,0.961227787,0
Tram1l1,0.659690135,0.277153935,0.961227787,0
Vgll1,0.659357252,0.277385645,0.961227787,0
Lipa,0.659178037,0.27752504,0.961227787,0
Sgip1,0.659142366,0.27755412,0.961227787,0
Adam22,0.65903056,0.277631202,0.961227787,0
Hinfp,0.659023715,0.27763628,0.961227787,0
Igfbp5,0.658969241,0.277676898,0.961227787,0
Zcchc9,0.658907171,0.27771844,0.961227787,0
Dgkz,0.658871579,0.277745673,0.961227787,0
Mafb,0.658796739,0.277801985,0.961227787,0
Inmt,0.658698012,0.277877221,0.961227787,0
mmu-mir-6538,0.658670013,0.277896146,0.961227787,0
Asz1,0.658656975,0.277902608,0.961227787,0
Cnot6l,0.658463145,0.278042003,0.961227787,0
Adh1,0.658271052,0.278188784,0.961227787,0
Gm13152,0.658240916,0.278216478,0.961227787,0
Vezt,0.658230862,0.278222017,0.961227787,0
Olfr477,0.658213961,0.278234018,0.961227787,0
Gpd2,0.658173213,0.278263097,0.961227787,0
Cpb2,0.658161676,0.27827556,0.961227787,0
Shmt2,0.658152028,0.278278791,0.961227787,0
Mrpl38,0.65807397,0.278328179,0.961227787,0
Srebf1,0.658069017,0.278330025,0.961227787,0
Scn8a,0.658028062,0.278366028,0.961227787,0
9230110C19Rik,0.658026153,0.278367413,0.961227787,0
Timm10b,0.65796403,0.278409416,0.961227787,0
Ccdc51,0.657898937,0.278452342,0.961227787,0
Olfr1133,0.657796118,0.278524348,0.961227787,0
Sars2,0.657695981,0.278599123,0.961227787,0
Psrc1,0.65747973,0.278744519,0.961227787,0
Ascc1,0.657308687,0.278866374,0.961227787,0
Olfr133,0.65717123,0.278962382,0.961227787,0
Llgl1,0.657161226,0.278967459,0.961227787,0
Akr1b8,0.657144337,0.278979922,0.961227787,0
Olfr283,0.657134944,0.278986384,0.961227787,0
Rimklb,0.657107131,0.279009001,0.961227787,0
Fbxw13,0.65686028,0.279202862,0.961227787,0
Rab11fip4,0.65684529,0.27921394,0.961227787,0
Sf1,0.65681002,0.279235634,0.961227787,0
Ppp1r17,0.656784825,0.279257327,0.961227787,0
Zmym2,0.656649505,0.279356104,0.961227787,0
Slc30a8,0.65657768,0.279391646,0.961227787,0
Rpl31-ps12,0.656537312,0.279420263,0.961227787,0
Pde4b,0.656458498,0.279476575,0.961227787,0
Yeats4,0.656360412,0.279543503,0.961227787,0
Vmn1r157,0.656333879,0.279562889,0.961227787,0
Slc30a4,0.656276687,0.279610893,0.961227787,0
Vmn1r45,0.656266637,0.279617817,0.961227787,0
Rps6kl1,0.656207787,0.279657974,0.961227787,0
Sowahb,0.656155857,0.279695361,0.961227787,0
Zfp819,0.656034072,0.279784445,0.961227787,0
Bbs4,0.656032268,0.279785368,0.961227787,0
4930513O06Rik,0.656008758,0.279801523,0.961227787,0
Prodh,0.655689784,0.280048927,0.961227787,0
Gabra6,0.655391692,0.280271867,0.961227787,0
St6galnac4,0.655383734,0.280276483,0.961227787,0
Sorcs2,0.65533546,0.280310639,0.961227787,0
Ubac1,0.655307741,0.280330487,0.961227787,0
Ccl3,0.655246473,0.280368336,0.961227787,0
Ppp1r16a,0.655235893,0.280373413,0.961227787,0
Olfr814,0.655235487,0.280374336,0.961227787,0
Nrxn3,0.655133534,0.280441265,0.961227787,0
Vmn2r124,0.655057627,0.280493884,0.961227787,0
Nsmce2,0.655044812,0.280504962,0.961227787,0
Shbg,0.654997432,0.280535426,0.961227787,0
Ints2,0.654892398,0.280619432,0.961227787,0
Acox3,0.654769168,0.280711285,0.961227787,0
Lrrc57,0.654690434,0.280774521,0.961227787,0
Olfr314,0.654671891,0.280786984,0.961227787,0
mmu-mir-669j,0.654664555,0.280792061,0.961227787,0
Kctd17,0.65461867,0.280825294,0.961227787,0
Gm4884,0.654507362,0.280918071,0.961227787,0
Olfr68,0.654497177,0.28092361,0.961227787,0
Megf8,0.654495847,0.280924994,0.961227787,0
Mamdc4,0.654330253,0.281030695,0.961227787,0
Myadm,0.654226561,0.281115163,0.961227787,0
Cap2,0.654175752,0.281158089,0.961227787,0
Atp6v0d2,0.654120217,0.28119363,0.961227787,0
Olfr1474,0.654086774,0.281207939,0.961227787,0
Herc6,0.653865308,0.281379645,0.961227787,0
Krt12,0.653860197,0.281381952,0.961227787,0
Agpat3,0.653779732,0.281444727,0.961227787,0
Itih5,0.653760661,0.281458112,0.961227787,0
Inpp4a,0.653746278,0.281470113,0.961227787,0
Fastkd3,0.653744884,0.281470113,0.961227787,0
Arl3,0.653729019,0.281481191,0.961227787,0
Gabrb3,0.653710799,0.281496884,0.961227787,0
Nr3c2,0.653607326,0.281569351,0.961227787,0
Tanc2,0.653601348,0.281573967,0.961227787,0
Grin2b,0.653499392,0.281649204,0.961227787,0
Ldlr,0.653445082,0.281697669,0.961227787,0
Ppp1r14d,0.653364276,0.281753058,0.961227787,0
3110007F17Rik,0.653263056,0.281838911,0.961227787,0
Mageb4,0.653180112,0.2819063,0.961227787,0
Zfp647,0.653151741,0.28192384,0.961227787,0
Cnpy3,0.653125047,0.281940457,0.961227787,0
Dak,0.652976511,0.282045696,0.961227787,0
Spert,0.652971711,0.282048004,0.961227787,0
Olfr943,0.652919265,0.282091392,0.961227787,0
Sytl5,0.652917434,0.282093238,0.961227787,0
Sprr2a2,0.652851023,0.282144473,0.961227787,0
Proc,0.652814417,0.282170782,0.961227787,0
Usp10,0.652803514,0.282180014,0.961227787,0
Fbxo11,0.652742073,0.282219709,0.961227787,0
Dhrs2,0.652688294,0.282257558,0.961227787,0
Dlk2,0.65262407,0.282311101,0.961227787,0
Acp2,0.652550208,0.28236372,0.961227787,0
C8a,0.652544331,0.282369259,0.961227787,0
Slc27a5,0.65252258,0.282388645,0.961227787,0
Wfdc18,0.652480217,0.282417724,0.961227787,0
Chst5,0.652475661,0.282421417,0.961227787,0
Tead1,0.652442216,0.282448188,0.961227787,0
Samm50,0.65234351,0.282520194,0.961227787,0
Sebox,0.652164301,0.282641588,0.961227787,0
Sprr2d,0.652155488,0.28264805,0.961227787,0
Snrpf,0.652058457,0.282721902,0.961227787,0
Mob3c,0.652051439,0.282725594,0.961227787,0
Epor,0.652008052,0.282755135,0.961227787,0
Trim40,0.651894305,0.282834064,0.961227787,0
9930111J21Rik2,0.651889279,0.282839603,0.961227787,0
Me1,0.651677723,0.282999308,0.961227787,0
Tmem178b,0.651618374,0.28303808,0.961227787,0
Gtpbp6,0.651400068,0.283204708,0.961227787,0
H2-M10.4,0.651249963,0.283308562,0.961227787,0
1700015F17Rik,0.651244747,0.283310408,0.961227787,0
Olfr5,0.65123766,0.283315947,0.961227787,0
Tma7,0.651199875,0.283344103,0.961227787,0
Slc25a42,0.651124656,0.28339303,0.961227787,0
Inpp4b,0.651030613,0.283468267,0.961227787,0
Ube2v2,0.651004308,0.283488114,0.961227787,0
Rhoj,0.65093599,0.283537503,0.961227787,0
Grifin,0.650924828,0.283545811,0.961227787,0
Adcy2,0.650727661,0.283688438,0.961227787,0
Col5a1,0.650617878,0.28377429,0.961227787,0
Mrpl52,0.650457801,0.283883222,0.961227787,0
Bmpr2,0.650439008,0.283896146,0.961227787,0
Cxcl13,0.650378731,0.283943226,0.961227787,0
Olfr688,0.650140525,0.284115855,0.961227787,0
Etl4,0.65012374,0.284126933,0.961227787,0
Kctd2,0.650021599,0.284194784,0.961227787,0
Ppm1k,0.649966011,0.284230787,0.961227787,0
Tmem110,0.649789059,0.284354489,0.961227787,0
Rps10,0.649736873,0.284393723,0.961227787,0
Ccdc150,0.649726909,0.284401108,0.961227787,0
Bcl2a1c,0.649597017,0.284502654,0.961227787,0
Foxk1,0.64958919,0.284511886,0.961227787,0
Ggnbp1,0.649404439,0.284641588,0.961227787,0
mmu-mir-3068,0.649376029,0.284666513,0.961227787,0
Cyp3a13,0.649123363,0.284846527,0.961227787,0
Wdr3,0.649021136,0.28491484,0.961227787,0
Ints4,0.648997487,0.284934687,0.961227787,0
Dhdh,0.648982573,0.28494715,0.961227787,0
Ccni,0.648890917,0.285009924,0.961227787,0
Olfr267,0.648876996,0.285021002,0.961227787,0
NonTargetingControlGuideForMouse_147,0.648846278,0.285042696,0.961227787,0
1110038F14Rik,0.648794544,0.285080083,0.961227787,0
Lamtor3,0.648552274,0.285254096,0.961227787,0
Man2a2,0.648339059,0.285424879,0.961227787,0
8030411F24Rik,0.64830193,0.285453035,0.961227787,0
1700074P13Rik,0.648263758,0.285476114,0.961227787,0
2700097O09Rik,0.648204967,0.285516732,0.961227787,0
Sspo,0.64808419,0.28561597,0.961227787,0
Wars,0.648070185,0.285626125,0.961227787,0
Mrps31,0.647949296,0.28571844,0.961227787,0
Olfr135,0.647826581,0.285817217,0.961227787,0
Mcl1,0.647813754,0.285825525,0.961227787,0
Als2cl,0.647721135,0.285897531,0.961227787,0
Ccdc109b,0.647538856,0.286012462,0.961227787,0
Fam19a2,0.647515058,0.286030464,0.961227787,0
Dpysl5,0.647281162,0.286203093,0.961227787,0
Kcnj6,0.64727926,0.286204939,0.961227787,0
C86695,0.647224579,0.286242326,0.961227787,0
Sema4g,0.647177576,0.286279252,0.961227787,0
Lrrc32,0.647037699,0.286373875,0.961227787,0
Hnrnph2,0.646953908,0.286428341,0.961227787,0
Rab33b,0.646841291,0.286510039,0.961227787,0
Fgfr1op,0.646767172,0.286564505,0.961227787,0
Sec14l4,0.646671545,0.286635587,0.961227787,0
Phf11a,0.646638082,0.286662359,0.961227787,0
Zfp68,0.646520373,0.286742673,0.961227787,0
Bst2,0.646476498,0.286774983,0.961227787,0
Dars2,0.646470165,0.28678006,0.961227787,0
Actc1,0.646392854,0.286832679,0.961227787,0
Gm806,0.646244489,0.286933764,0.961227787,0
Arl9,0.646242656,0.286934226,0.961227787,0
Slc37a1,0.64612886,0.287015924,0.961227787,0
Nuf2,0.646085551,0.287048234,0.961227787,0
Tm9sf1,0.646061725,0.287063005,0.961227787,0
Evi2a-evi2b,0.646053051,0.287070852,0.961227787,0
Traf4,0.64604482,0.287074544,0.961227787,0
Gm853,0.646044614,0.287074544,0.961227787,0
Gpr156,0.646005802,0.287103162,0.961227787,0
Colec12,0.645941023,0.287153012,0.961227787,0
Slc6a14,0.645925749,0.287165474,0.961227787,0
Kcne3,0.645902648,0.287180245,0.961227787,0
Nlrc3,0.645853237,0.287211632,0.961227787,0
Itga11,0.64577404,0.287274867,0.961227787,0
Tm2d2,0.645702837,0.287339488,0.961227787,0
Olfr347,0.645640003,0.287385183,0.961227787,0
Itsn2,0.645550243,0.287433649,0.961227787,0
Cfb,0.645544063,0.287437341,0.961227787,0
Wfdc3,0.645460094,0.287501962,0.961227787,0
Rab36,0.645444098,0.287514424,0.961227787,0
Cyth2,0.645385509,0.287567044,0.961227787,0
mmu-mir-1264,0.645300257,0.287638588,0.961227787,0
Cast,0.645193571,0.287705516,0.961227787,0
Xpot,0.645181583,0.287714747,0.961227787,0
Arhgef6,0.645072894,0.287795984,0.961227787,0
Vcam1,0.644981833,0.287864297,0.961227787,0
F10,0.64497254,0.287869375,0.961227787,0
BC080695,0.644824432,0.287969536,0.961227787,0
Rab19,0.644674459,0.288078006,0.961227787,0
Olfr456,0.644601699,0.28813201,0.961227787,0
Cst9,0.644580069,0.288144473,0.961227787,0
Dnah9,0.644501991,0.288215093,0.961227787,0
Orai2,0.644381214,0.288310639,0.961227787,0
Olfr151,0.644351499,0.28833418,0.961227787,0
Znrf2,0.644328059,0.288354027,0.961227787,0
Ssr2,0.644291573,0.288379414,0.961227787,0
4933430I17Rik,0.644238572,0.28842234,0.961227787,0
Frg1,0.644198384,0.288449111,0.961227787,0
Hdgfrp3,0.64397999,0.288610201,0.961227787,0
BC018507,0.643798961,0.288739441,0.961227787,0
Mylk,0.643769879,0.288760674,0.961227787,0
Neurod2,0.643748701,0.288777291,0.961227787,0
Klhl2,0.64372725,0.288794369,0.961227787,0
Olfr1052,0.643677694,0.288832679,0.961227787,0
Elovl6,0.643641759,0.28885345,0.961227787,0
Vmn1r185,0.643618304,0.288873298,0.961227787,0
Klhl28,0.643573921,0.288917147,0.961227787,0
Hunk,0.643545383,0.288942072,0.961227787,0
Nfam1,0.643545022,0.288942072,0.961227787,0
Olfr1419,0.643405155,0.289037618,0.961227787,0
Chek2,0.64338152,0.289051465,0.961227787,0
B4galnt2,0.643375374,0.289058851,0.961227787,0
Cyp20a1,0.643231281,0.289159012,0.961227787,0
Ccrn4l,0.643209479,0.28917886,0.961227787,0
Dpp6,0.64318652,0.289199169,0.961227787,0
Ces1g,0.643159,0.289218094,0.961227787,0
Ifi203,0.643144608,0.289227787,0.961227787,0
Camk1,0.643115242,0.289249019,0.961227787,0
Larp1b,0.643083202,0.289272559,0.961227787,0
Psmd8,0.642989275,0.289336718,0.961227787,0
Prl3b1,0.642968741,0.289348258,0.961227787,0
Cald1,0.642965941,0.289350565,0.961227787,0
Ddx24,0.642843999,0.289435495,0.961227787,0
Ring1,0.642794232,0.289479345,0.961227787,0
Inpp5a,0.642662316,0.28957766,0.961227787,0
Olfr967,0.642564473,0.289663051,0.961227787,0
Rhox9,0.642271891,0.289880914,0.961227787,0
Fam175b,0.642041791,0.290045234,0.961227787,0
Ppp1r21,0.641980353,0.290086776,0.961227787,0
Aven,0.641927184,0.290129702,0.961227787,0
Abca12,0.641897922,0.290151396,0.961227787,0
Capn7,0.641878391,0.290160628,0.961227787,0
Hes7,0.64180475,0.290215555,0.961227787,0
Spata13,0.641786447,0.290232633,0.961227787,0
Olfr926,0.641690045,0.290311562,0.961227787,0
Lemd2,0.641631519,0.290357258,0.961227787,0
Tbx22,0.641611373,0.290372029,0.961227787,0
Ndufb3,0.641562952,0.290407108,0.961227787,0
Dock4,0.641464393,0.290486499,0.961227787,0
Ccdc162,0.641450386,0.290497577,0.961227787,0
Slc1a7,0.641427138,0.29051604,0.961227787,0
Mrgpra2b,0.64136559,0.290558966,0.961227787,0
Rnf17,0.641306794,0.290604662,0.961227787,0
Cyp3a11,0.641201989,0.29067159,0.961227787,0
Ear3,0.641134899,0.290721902,0.961227787,0
Olfr678,0.640973975,0.290834526,0.961227787,0
S1pr3,0.640969557,0.290837757,0.961227787,0
Olfr689,0.640968285,0.29083868,0.961227787,0
Olfr661,0.640885698,0.290897761,0.961227787,0
Wnt8a,0.640884101,0.290898685,0.961227787,0
Olfr890,0.640816135,0.290948535,0.961227787,0
Slco6c1,0.640754134,0.290988691,0.961227787,0
Wwox,0.640750091,0.290993769,0.961227787,0
Igsf9b,0.640741231,0.291001154,0.961227787,0
Enpp3,0.640738443,0.291002539,0.961227787,0
Cdkn1c,0.640612376,0.291108239,0.961227787,0
Kif1b,0.640594137,0.291124856,0.961227787,0
Pla2g16,0.640543347,0.291159474,0.961227787,0
Lgals3bp,0.640438497,0.291243019,0.961227787,0
Chrdl2,0.640385837,0.291277637,0.961227787,0
Spi1,0.640238125,0.29138703,0.961227787,0
Slc34a1,0.640132114,0.29146919,0.961227787,0
St8sia6,0.640077524,0.291503346,0.961227787,0
Zfp963,0.640041167,0.291536118,0.961227787,0
Il7r,0.639909685,0.291631202,0.961227787,0
Vmn1r67,0.639899217,0.291637664,0.961227787,0
Fam63a,0.639868263,0.291658897,0.961227787,0
Olfr1079,0.639701421,0.29178583,0.961227787,0
Wdr18,0.639562713,0.291892453,0.961227787,0
mmu-mir-652,0.639392933,0.292026771,0.961227787,0
Zfp668,0.63936924,0.292042003,0.961227787,0
Rpl27a,0.639309846,0.292083083,0.961227787,0
Rhox12,0.639236119,0.292137549,0.961227787,0
Mast4,0.639120304,0.292222017,0.961227787,0
Rpl6,0.639110968,0.292230787,0.961227787,0
Zranb1,0.63910909,0.29223171,0.961227787,0
Lrpap1,0.638844541,0.292427879,0.961227787,0
Pdxdc1,0.638723703,0.292523886,0.961227787,0
Lbh,0.638687905,0.292551119,0.961227787,0
Sat2,0.638628803,0.292599585,0.961227787,0
C330007P06Rik,0.638610673,0.292611124,0.961227787,0
Zbtb1,0.638609476,0.292611124,0.961227787,0
Gdap1l1,0.638591544,0.292621279,0.961227787,0
Fbrsl1,0.638588595,0.29262451,0.961227787,0
Nfe2,0.638548487,0.292653127,0.961227787,0
Npvf,0.638509403,0.292679898,0.961227787,0
Dst,0.638501266,0.292687745,0.961227787,0
Slc17a4,0.638461543,0.292719594,0.961227787,0
Emc2,0.638387852,0.292777291,0.961227787,0
Kmt2c,0.63831696,0.292828525,0.961227787,0
D630023F18Rik,0.638291172,0.292851142,0.961227787,0
Rell1,0.638281764,0.292858989,0.961227787,0
Ermp1,0.63813938,0.292970228,0.961227787,0
Lrp1,0.638091715,0.293007616,0.961227787,0
Nxpe3,0.63809085,0.293008539,0.961227787,0
Mmp7,0.637998744,0.293090238,0.961227787,0
Gypc,0.637929981,0.293141934,0.961227787,0
Acsl4,0.637845517,0.293203785,0.961227787,0
Vmn1r20,0.637758565,0.293273021,0.961227787,0
