Column1,EntrezID,Cutoff,Cutoff2
13543,65975,0,0.5
13544,65977,0,0.5
13545,65979,0,0.5
13546,6598,0,0.5
13547,65980,0,0.5
13549,65982,0,0.5
13550,65983,0,0.5
13551,65985,0,0.5
13552,65986,0,0.5
13553,65987,0,0.5
13554,65988,0,0.5
13555,65989,0,0.5
13556,6599,0,0.5
13557,65990,0,0.5
13558,65991,0,0.5
13559,65992,0,0.5
13560,65993,0,0.5
13561,65997,0,0.5
13562,65999,0,0.5
13563,660,0,0.5
13564,66000,0,0.5
13565,66002,0,0.5
13567,66008,0,0.5
13569,6602,0,0.5
13571,66035,0,0.5
13572,66036,0,0.5
13573,66037,0,0.5
13574,6604,0,0.5
13576,6606,0,0.5
13577,6607,0,0.5
13578,6608,0,0.5
13579,6609,0,0.5
13580,661,0,0.5
13581,6610,0,0.5
13583,6612,0,0.5
13585,6614,0,0.5
13586,6615,0,0.5
13587,6616,0,0.5
13588,6617,0,0.5
13589,6618,0,0.5
13590,6619,0,0.5
13591,662,0,0.5
13592,6620,0,0.5
13593,6621,0,0.5
13595,6623,0,0.5
13602,663,0,0.5
13604,6632,0,0.5
13607,6635,0,0.5
13610,6638,0,0.5
13611,664,0,0.5
13612,6640,0,0.5
13613,6641,0,0.5
13616,6645,0,0.5
13619,664701,0,0.5
13621,665,0,0.5
13622,6650,0,0.5
13625,6653,0,0.5
13626,6654,0,0.5
13627,6655,0,0.5
13628,6657,0,0.5
13629,6658,0,0.5
13630,6659,0,0.5
13631,666,0,0.5
13632,6660,0,0.5
13633,6662,0,0.5
13634,6663,0,0.5
13635,6664,0,0.5
13636,6665,0,0.5
13637,6666,0,0.5
13638,6667,0,0.5
13639,6668,0,0.5
13640,667,0,0.5
13641,6670,0,0.5
13643,6672,0,0.5
13644,6674,0,0.5
13645,6675,0,0.5
13646,6676,0,0.5
13647,6677,0,0.5
13648,6678,0,0.5
13649,668,0,0.5
13650,6683,0,0.5
13651,6687,0,0.5
13652,6688,0,0.5
13653,6689,0,0.5
13654,669,0,0.5
13655,6690,0,0.5
13656,6691,0,0.5
13657,6692,0,0.5
13659,6694,0,0.5
13660,6695,0,0.5
13661,6696,0,0.5
13663,6698,0,0.5
13664,6699,0,0.5
13665,670,0,0.5
13666,6700,0,0.5
13667,6701,0,0.5
13668,6704,0,0.5
13669,6705,0,0.5
13670,6706,0,0.5
13671,6707,0,0.5
13672,6708,0,0.5
13673,6709,0,0.5
13674,671,0,0.5
13675,6710,0,0.5
13676,6711,0,0.5
13677,6712,0,0.5
13678,6713,0,0.5
13680,6715,0,0.5
13681,6716,0,0.5
13683,6718,0,0.5
13684,672,0,0.5
13685,6720,0,0.5
13686,6721,0,0.5
13687,6722,0,0.5
13688,6723,0,0.5
13689,6725,0,0.5
13693,673,0,0.5
13696,6732,0,0.5
13697,6733,0,0.5
13698,6734,0,0.5
13699,6736,0,0.5
13703,6744,0,0.5
13705,6746,0,0.5
13708,6749,0,0.5
13709,675,0,0.5
13710,6750,0,0.5
13711,6751,0,0.5
13712,6752,0,0.5
13713,6753,0,0.5
13714,6754,0,0.5
13715,6755,0,0.5
13716,6756,0,0.5
13717,6757,0,0.5
13718,6758,0,0.5
13719,6759,0,0.5
13720,676,0,0.5
13721,6760,0,0.5
13722,6764,0,0.5
13724,6768,0,0.5
13725,6769,0,0.5
13727,6770,0,0.5
13729,6773,0,0.5
13730,6774,0,0.5
13731,6775,0,0.5
13734,6778,0,0.5
13735,6779,0,0.5
13736,678,0,0.5
13738,6781,0,0.5
13739,6782,0,0.5
13740,6783,0,0.5
13741,6785,0,0.5
13743,6787,0,0.5
13746,6790,0,0.5
13747,6792,0,0.5
13749,6794,0,0.5
13750,6795,0,0.5
13751,680,0,0.5
13752,6801,0,0.5
13753,6804,0,0.5
13755,6810,0,0.5
13757,6812,0,0.5
13759,6814,0,0.5
13760,6815,0,0.5
13761,6818,0,0.5
13762,6819,0,0.5
13764,6820,0,0.5
13765,6821,0,0.5
13766,6822,0,0.5
13767,6827,0,0.5
13769,683,0,0.5
13771,6832,0,0.5
13772,6833,0,0.5
13773,6834,0,0.5
13774,6835,0,0.5
13775,6836,0,0.5
13776,6837,0,0.5
13777,6838,0,0.5
13778,6839,0,0.5
13779,684,0,0.5
13781,6843,0,0.5
13782,6844,0,0.5
13783,6846,0,0.5
13784,6847,0,0.5
13785,685,0,0.5
13787,6853,0,0.5
13788,6855,0,0.5
13789,6856,0,0.5
13790,6857,0,0.5
13791,686,0,0.5
13792,6860,0,0.5
13793,6861,0,0.5
13794,6862,0,0.5
13795,6863,0,0.5
13796,6865,0,0.5
13797,6866,0,0.5
13798,6867,0,0.5
13799,6868,0,0.5
13800,6869,0,0.5
13801,687,0,0.5
13802,6870,0,0.5
13803,6871,0,0.5
13804,6872,0,0.5
13805,6873,0,0.5
13806,6874,0,0.5
13807,6875,0,0.5
13808,6876,0,0.5
13809,6877,0,0.5
13810,6878,0,0.5
13811,6879,0,0.5
13812,688,0,0.5
13813,6881,0,0.5
13814,6882,0,0.5
13815,6883,0,0.5
13816,6884,0,0.5
13817,6885,0,0.5
13818,6886,0,0.5
13819,6887,0,0.5
13823,6891,0,0.5
13825,6894,0,0.5
13826,6895,0,0.5
13828,6898,0,0.5
13829,6899,0,0.5
13830,6900,0,0.5
13831,6901,0,0.5
13833,6903,0,0.5
13834,6904,0,0.5
13835,6905,0,0.5
13836,6906,0,0.5
13838,6908,0,0.5
13839,6909,0,0.5
13840,6910,0,0.5
13841,6911,0,0.5
13842,6913,0,0.5
13843,6915,0,0.5
13845,6917,0,0.5
13846,6919,0,0.5
13847,6920,0,0.5
13848,692094,0,0.5
13849,6921,0,0.5
13850,6923,0,0.5
13851,692312,0,0.5
13852,6924,0,0.5
13853,6925,0,0.5
13854,6926,0,0.5
13855,6927,0,0.5
13856,6928,0,0.5
13857,6929,0,0.5
13858,6932,0,0.5
13859,6934,0,0.5
13860,6935,0,0.5
13861,6936,0,0.5
13862,6938,0,0.5
13863,6939,0,0.5
13864,694,0,0.5
13865,6940,0,0.5
13866,6941,0,0.5
13867,6942,0,0.5
13868,6943,0,0.5
13869,6944,0,0.5
13870,6945,0,0.5
13871,6947,0,0.5
13872,6948,0,0.5
13873,6949,0,0.5
13876,6953,0,0.5
13877,6954,0,0.5
13878,696,0,0.5
13879,6975,0,0.5
13880,6988,0,0.5
13881,699,0,0.5
13882,6990,0,0.5
13883,6991,0,0.5
13884,6992,0,0.5
13886,6996,0,0.5
13887,6997,0,0.5
13888,6999,0,0.5
13889,70,0,0.5
13890,7003,0,0.5
13891,7004,0,0.5
13892,7005,0,0.5
13893,7006,0,0.5
13894,7007,0,0.5
13895,7008,0,0.5
13896,7009,0,0.5
13897,701,0,0.5
13898,7010,0,0.5
13899,7011,0,0.5
13900,7013,0,0.5
13901,7014,0,0.5
13902,7015,0,0.5
13903,7016,0,0.5
13904,7018,0,0.5
13905,7019,0,0.5
13906,7020,0,0.5
13907,7021,0,0.5
13908,7022,0,0.5
13909,7023,0,0.5
13911,7025,0,0.5
13912,7026,0,0.5
13913,7027,0,0.5
13914,7029,0,0.5
13915,7030,0,0.5
13916,7031,0,0.5
13917,7032,0,0.5
13918,7033,0,0.5
13919,7035,0,0.5
13920,7036,0,0.5
13922,7038,0,0.5
13923,7039,0,0.5
13924,7040,0,0.5
13925,7041,0,0.5
13926,7042,0,0.5
13927,7043,0,0.5
13928,7044,0,0.5
13930,7046,0,0.5
13931,7047,0,0.5
13932,7048,0,0.5
13933,7049,0,0.5
13934,705,0,0.5
13935,7050,0,0.5
13936,7051,0,0.5
13938,7053,0,0.5
13939,7054,0,0.5
13940,7056,0,0.5
13941,7057,0,0.5
13942,7058,0,0.5
13943,7059,0,0.5
13945,7060,0,0.5
13947,7066,0,0.5
13948,7067,0,0.5
13949,7068,0,0.5
13950,7069,0,0.5
13951,7070,0,0.5
13952,7071,0,0.5
13953,7072,0,0.5
13955,7074,0,0.5
13956,7075,0,0.5
13957,7076,0,0.5
13958,7077,0,0.5
13959,7078,0,0.5
13960,7079,0,0.5
13962,7080,0,0.5
13963,7082,0,0.5
13964,7083,0,0.5
13965,7084,0,0.5
13967,7087,0,0.5
13968,7088,0,0.5
13969,7089,0,0.5
13970,7090,0,0.5
13971,7091,0,0.5
13972,7092,0,0.5
13973,7093,0,0.5
13975,7095,0,0.5
13976,7096,0,0.5
13977,7097,0,0.5
13978,7098,0,0.5
13979,7099,0,0.5
13980,71,0,0.5
13981,710,0,0.5
13982,7100,0,0.5
13983,7101,0,0.5
13984,7102,0,0.5
13985,7103,0,0.5
13986,7104,0,0.5
13987,7105,0,0.5
13988,7106,0,0.5
13989,7107,0,0.5
13990,7108,0,0.5
13991,7109,0,0.5
13992,7110,0,0.5
13993,7111,0,0.5
13995,7113,0,0.5
13996,7114,0,0.5
13997,7117,0,0.5
13998,712,0,0.5
13999,7122,0,0.5
14000,7123,0,0.5
14001,7124,0,0.5
14002,7125,0,0.5
14003,7126,0,0.5
14005,7128,0,0.5
14006,713,0,0.5
14007,7130,0,0.5
14008,7132,0,0.5
14009,7133,0,0.5
14010,7134,0,0.5
14011,7135,0,0.5
14012,7136,0,0.5
14013,7137,0,0.5
14014,7138,0,0.5
14015,7139,0,0.5
14016,714,0,0.5
14017,7140,0,0.5
14018,7141,0,0.5
14019,7142,0,0.5
14020,7143,0,0.5
14021,7145,0,0.5
14022,7148,0,0.5
14023,715,0,0.5
14025,7153,0,0.5
14027,7156,0,0.5
14028,7157,0,0.5
14029,7158,0,0.5
14030,7159,0,0.5
14031,716,0,0.5
14032,7161,0,0.5
14033,7162,0,0.5
14034,7163,0,0.5
14035,7164,0,0.5
14037,7166,0,0.5
14039,7168,0,0.5
14040,7169,0,0.5
14041,717,0,0.5
14045,7173,0,0.5
14048,7177,0,0.5
14050,7179,0,0.5
14051,718,0,0.5
14052,7180,0,0.5
14053,7181,0,0.5
14054,7182,0,0.5
14057,7186,0,0.5
14058,7187,0,0.5
14059,7188,0,0.5
14060,7189,0,0.5
14061,719,0,0.5
14062,72,0,0.5
14063,720,0,0.5
14064,7200,0,0.5
14065,7201,0,0.5
14067,7204,0,0.5
14068,7205,0,0.5
14069,721,0,0.5
14070,7216,0,0.5
14071,722,0,0.5
14072,7220,0,0.5
14073,7222,0,0.5
14074,7223,0,0.5
14075,7224,0,0.5
14076,7225,0,0.5
14077,7226,0,0.5
14078,7227,0,0.5
14079,723790,0,0.5
14080,723961,0,0.5
14082,7248,0,0.5
14083,7249,0,0.5
14084,725,0,0.5
14086,7252,0,0.5
14087,7253,0,0.5
14088,7257,0,0.5
14089,7258,0,0.5
14090,7259,0,0.5
14091,726,0,0.5
14092,7260,0,0.5
14093,7262,0,0.5
14098,7267,0,0.5
14099,7268,0,0.5
14100,727,0,0.5
14101,7270,0,0.5
14102,7272,0,0.5
14103,7273,0,0.5
14104,7274,0,0.5
14105,7275,0,0.5
14106,7276,0,0.5
14108,727800,0,0.5
14109,727830,0,0.5
14110,727936,0,0.5
14112,7280,0,0.5
14113,728036,0,0.5
14114,728042,0,0.5
14115,728049,0,0.5
14116,728062,0,0.5
14117,728072,0,0.5
14118,728075,0,0.5
14119,728082,0,0.5
14120,728090,0,0.5
14121,728096,0,0.5
14122,728137,0,0.5
14123,728215,0,0.5
14124,728269,0,0.5
14125,728294,0,0.5
14126,7283,0,0.5
14128,728404,0,0.5
14129,728441,0,0.5
14130,728458,0,0.5
14131,728461,0,0.5
14132,728489,0,0.5
14133,7286,0,0.5
14134,728621,0,0.5
14135,728635,0,0.5
14136,728642,0,0.5
14137,728656,0,0.5
14138,728695,0,0.5
14139,7287,0,0.5
14140,728712,0,0.5
14141,7288,0,0.5
14142,728858,0,0.5
14143,7289,0,0.5
14144,728911,0,0.5
14145,728919,0,0.5
14146,729,0,0.5
14147,7290,0,0.5
14148,7291,0,0.5
14149,7292,0,0.5
14150,729201,0,0.5
14151,7293,0,0.5
14152,729330,0,0.5
14153,729359,0,0.5
14154,7294,0,0.5
14155,729440,0,0.5
14157,729515,0,0.5
14159,7297,0,0.5
14160,729747,0,0.5
14161,729759,0,0.5
14162,729767,0,0.5
14163,7298,0,0.5
14164,729857,0,0.5
14165,7299,0,0.5
14166,729974,0,0.5
14167,730,0,0.5
14168,7301,0,0.5
14169,730394,0,0.5
14170,7305,0,0.5
14171,7306,0,0.5
14172,7307,0,0.5
14173,731,0,0.5
14175,7314,0,0.5
14176,7316,0,0.5
14179,7319,0,0.5
14180,732,0,0.5
14181,7320,0,0.5
14182,7321,0,0.5
14183,7322,0,0.5
14185,7324,0,0.5
14186,7325,0,0.5
14187,7326,0,0.5
14188,7327,0,0.5
14189,7328,0,0.5
14191,733,0,0.5
14194,7335,0,0.5
14195,7336,0,0.5
14196,7337,0,0.5
14197,734,0,0.5
14198,7341,0,0.5
14199,7342,0,0.5
14200,7343,0,0.5
14201,7345,0,0.5
14203,7348,0,0.5
14204,7349,0,0.5
14205,735,0,0.5
14206,7350,0,0.5
14207,7351,0,0.5
14208,7352,0,0.5
14209,7353,0,0.5
14210,7355,0,0.5
14211,7356,0,0.5
14212,7357,0,0.5
14215,7363,0,0.5
14216,7364,0,0.5
14217,7366,0,0.5
14218,7367,0,0.5
14219,7368,0,0.5
14220,7369,0,0.5
14221,7371,0,0.5
14223,7373,0,0.5
14224,7374,0,0.5
14226,7376,0,0.5
14228,7379,0,0.5
14229,738,0,0.5
14230,7380,0,0.5
14234,7386,0,0.5
14236,7389,0,0.5
14237,7390,0,0.5
14238,7391,0,0.5
14239,7392,0,0.5
14240,7398,0,0.5
14241,7399,0,0.5
14243,7401,0,0.5
14245,7403,0,0.5
14246,7404,0,0.5
14247,7405,0,0.5
14251,741,0,0.5
14254,7412,0,0.5
14260,7421,0,0.5
14261,7422,0,0.5
14262,7423,0,0.5
14263,7424,0,0.5
14264,7425,0,0.5
14265,7428,0,0.5
14266,7429,0,0.5
14269,7432,0,0.5
14270,7433,0,0.5
14271,7434,0,0.5
14272,7436,0,0.5
14273,7439,0,0.5
14274,744,0,0.5
14275,7441,0,0.5
14276,7442,0,0.5
14277,7443,0,0.5
14278,7444,0,0.5
14279,7447,0,0.5
14281,745,0,0.5
14282,7450,0,0.5
14284,7455,0,0.5
14287,746,0,0.5
14288,7461,0,0.5
14289,7462,0,0.5
14290,7464,0,0.5
14291,7465,0,0.5
14292,7466,0,0.5
14293,7468,0,0.5
14294,7469,0,0.5
14295,747,0,0.5
14296,7471,0,0.5
14297,7472,0,0.5
14298,7473,0,0.5
14299,7474,0,0.5
14300,7475,0,0.5
14301,7476,0,0.5
14302,7477,0,0.5
14303,7478,0,0.5
14304,7479,0,0.5
14305,7480,0,0.5
14306,7482,0,0.5
14307,7483,0,0.5
14308,7484,0,0.5
14309,7485,0,0.5
14310,7486,0,0.5
14311,7490,0,0.5
14312,7494,0,0.5
14313,7498,0,0.5
14314,7499,0,0.5
14315,750,0,0.5
14316,7504,0,0.5
14317,7507,0,0.5
14318,7508,0,0.5
14319,751071,0,0.5
14321,7512,0,0.5
14323,7515,0,0.5
14324,7516,0,0.5
14325,7517,0,0.5
14326,7518,0,0.5
14327,751867,0,0.5
14330,752014,0,0.5
14331,7525,0,0.5
14332,7528,0,0.5
14334,753,0,0.5
14339,7535,0,0.5
14341,7538,0,0.5
14342,7539,0,0.5
14343,754,0,0.5
14344,7541,0,0.5
14345,7542,0,0.5
14346,7543,0,0.5
14347,7544,0,0.5
14348,7545,0,0.5
14349,7546,0,0.5
14350,7547,0,0.5
14351,7549,0,0.5
14352,755,0,0.5
14353,7551,0,0.5
14354,7552,0,0.5
14355,7553,0,0.5
14356,7554,0,0.5
14358,7556,0,0.5
14359,7559,0,0.5
14360,7561,0,0.5
14361,7562,0,0.5
14362,7564,0,0.5
14363,7565,0,0.5
14364,7566,0,0.5
14365,7567,0,0.5
14366,7568,0,0.5
14367,7569,0,0.5
14368,757,0,0.5
14369,7570,0,0.5
14370,7571,0,0.5
14371,7572,0,0.5
14372,7574,0,0.5
14373,7576,0,0.5
14374,7579,0,0.5
14375,758,0,0.5
14376,7580,0,0.5
14377,7581,0,0.5
14378,7582,0,0.5
14379,7584,0,0.5
14380,7586,0,0.5
14381,7587,0,0.5
14382,7589,0,0.5
14383,759,0,0.5
14384,7592,0,0.5
14385,7593,0,0.5
14386,7594,0,0.5
14387,7596,0,0.5
14388,7597,0,0.5
14390,761,0,0.5
14391,762,0,0.5
14392,7620,0,0.5
14393,7621,0,0.5
14394,7625,0,0.5
14395,7626,0,0.5
14396,7627,0,0.5
14397,7629,0,0.5
14398,763,0,0.5
14399,7633,0,0.5
14400,7634,0,0.5
14401,7637,0,0.5
14402,7638,0,0.5
14403,7639,0,0.5
14404,7644,0,0.5
14405,765,0,0.5
14406,7652,0,0.5
14407,766,0,0.5
14408,767,0,0.5
14409,7673,0,0.5
14410,7675,0,0.5
14411,7678,0,0.5
14412,768,0,0.5
14413,7681,0,0.5
14414,768206,0,0.5
14415,768211,0,0.5
14416,768239,0,0.5
14417,768329,0,0.5
14418,7690,0,0.5
14419,7691,0,0.5
14420,7692,0,0.5
14421,7693,0,0.5
14422,7694,0,0.5
14423,7695,0,0.5
14424,7696,0,0.5
14425,7697,0,0.5
14426,7699,0,0.5
14427,770,0,0.5
14428,7700,0,0.5
14429,7701,0,0.5
14430,7702,0,0.5
14431,7703,0,0.5
14432,7704,0,0.5
14433,7705,0,0.5
14435,7707,0,0.5
14436,7709,0,0.5
14437,771,0,0.5
14438,7710,0,0.5
14439,7711,0,0.5
14440,7712,0,0.5
14441,7716,0,0.5
14442,7718,0,0.5
14443,7726,0,0.5
14444,7727,0,0.5
14445,7728,0,0.5
14446,773,0,0.5
14447,7730,0,0.5
14448,7732,0,0.5
14449,7733,0,0.5
14450,7737,0,0.5
14451,7738,0,0.5
14452,7739,0,0.5
14453,774,0,0.5
14454,7741,0,0.5
14455,7743,0,0.5
14456,7745,0,0.5
14457,7746,0,0.5
14458,7748,0,0.5
14459,775,0,0.5
14460,7750,0,0.5
14461,7752,0,0.5
14462,7753,0,0.5
14463,7755,0,0.5
14465,7757,0,0.5
14466,776,0,0.5
14467,7760,0,0.5
14468,7761,0,0.5
14469,7762,0,0.5
14470,7763,0,0.5
14471,7764,0,0.5
14472,7766,0,0.5
14473,7767,0,0.5
14474,7768,0,0.5
14475,7769,0,0.5
14476,777,0,0.5
14477,7770,0,0.5
14478,7771,0,0.5
14479,7772,0,0.5
14480,7773,0,0.5
14481,7775,0,0.5
14482,7776,0,0.5
14483,7779,0,0.5
14484,778,0,0.5
14485,7780,0,0.5
14486,7781,0,0.5
14487,7782,0,0.5
14488,7783,0,0.5
14489,7784,0,0.5
14490,7786,0,0.5
14491,7789,0,0.5
14492,779,0,0.5
14494,7798,0,0.5
14495,7799,0,0.5
14496,780,0,0.5
14497,7802,0,0.5
14498,7803,0,0.5
14499,7804,0,0.5
14500,7805,0,0.5
14501,780776,0,0.5
14502,7809,0,0.5
14503,781,0,0.5
14505,7813,0,0.5
14506,7818,0,0.5
14507,782,0,0.5
14508,7827,0,0.5
14509,783,0,0.5
14510,7832,0,0.5
14511,7837,0,0.5
14512,784,0,0.5
14513,7840,0,0.5
14515,7844,0,0.5
14517,7849,0,0.5
14518,785,0,0.5
14519,7850,0,0.5
14520,7851,0,0.5
14521,7852,0,0.5
14522,7855,0,0.5
14523,7857,0,0.5
14524,786,0,0.5
14525,7862,0,0.5
14526,7866,0,0.5
14527,7867,0,0.5
14528,7869,0,0.5
14529,7871,0,0.5
14534,7881,0,0.5
14535,7884,0,0.5
14536,78986,0,0.5
14537,78987,0,0.5
14538,78988,0,0.5
14539,78989,0,0.5
14540,78990,0,0.5
14541,78991,0,0.5
14542,78992,0,0.5
14543,78994,0,0.5
14544,78995,0,0.5
14545,78996,0,0.5
14546,78997,0,0.5
14547,78999,0,0.5
14548,790,0,0.5
14549,79000,0,0.5
14551,79002,0,0.5
14552,79003,0,0.5
14553,79004,0,0.5
14554,79005,0,0.5
14555,79006,0,0.5
14556,79007,0,0.5
14557,79008,0,0.5
14558,79009,0,0.5
14559,79012,0,0.5
14560,79016,0,0.5
14562,79018,0,0.5
14563,79019,0,0.5
14564,79020,0,0.5
14565,79022,0,0.5
14566,79023,0,0.5
14567,79025,0,0.5
14569,79027,0,0.5
14570,79029,0,0.5
14571,7903,0,0.5
14572,79031,0,0.5
14573,79033,0,0.5
14574,79034,0,0.5
14575,79035,0,0.5
14576,79036,0,0.5
14577,79037,0,0.5
14578,79038,0,0.5
14580,79041,0,0.5
14581,79042,0,0.5
14582,79047,0,0.5
14583,79048,0,0.5
14585,79050,0,0.5
14586,79053,0,0.5
14587,79054,0,0.5
14588,79056,0,0.5
14589,79057,0,0.5
14590,79058,0,0.5
14591,79064,0,0.5
14592,79065,0,0.5
14593,79066,0,0.5
14594,79068,0,0.5
14595,79070,0,0.5
14596,79071,0,0.5
14597,79072,0,0.5
14599,79074,0,0.5
14600,79075,0,0.5
14601,79077,0,0.5
14602,79078,0,0.5
14603,79080,0,0.5
14604,79081,0,0.5
14605,79083,0,0.5
14606,79084,0,0.5
14607,79085,0,0.5
14608,79086,0,0.5
14609,79087,0,0.5
14610,79088,0,0.5
14611,79089,0,0.5
14612,79090,0,0.5
14613,79091,0,0.5
14614,79092,0,0.5
14615,79094,0,0.5
14616,79095,0,0.5
14617,790955,0,0.5
14618,79096,0,0.5
14619,79097,0,0.5
14620,79098,0,0.5
14621,79101,0,0.5
14622,79102,0,0.5
14623,79109,0,0.5
14625,79132,0,0.5
14626,79133,0,0.5
14627,79135,0,0.5
14628,79137,0,0.5
14629,79139,0,0.5
14630,79140,0,0.5
14631,79142,0,0.5
14633,79144,0,0.5
14634,79145,0,0.5
14635,79147,0,0.5
14636,79148,0,0.5
14637,79149,0,0.5
14638,7915,0,0.5
14639,79152,0,0.5
14640,79153,0,0.5
14641,79154,0,0.5
14642,79155,0,0.5
14643,79156,0,0.5
14644,79157,0,0.5
14645,79158,0,0.5
14646,79159,0,0.5
14647,7916,0,0.5
14648,79161,0,0.5
14649,79168,0,0.5
14650,79169,0,0.5
14651,7917,0,0.5
14652,79170,0,0.5
14653,79171,0,0.5
14654,79172,0,0.5
14655,79173,0,0.5
14656,79174,0,0.5
14657,79175,0,0.5
14658,79176,0,0.5
14659,79177,0,0.5
14660,79178,0,0.5
14661,7918,0,0.5
14663,79183,0,0.5
14665,79187,0,0.5
14668,79190,0,0.5
14669,79191,0,0.5
14670,79192,0,0.5
14671,7920,0,0.5
14672,7922,0,0.5
14673,79228,0,0.5
14674,7923,0,0.5
14675,79230,0,0.5
14676,79258,0,0.5
14677,79269,0,0.5
14678,79290,0,0.5
14679,79295,0,0.5
14680,793,0,0.5
14681,79310,0,0.5
14682,79317,0,0.5
14683,7932,0,0.5
14684,79324,0,0.5
14685,79339,0,0.5
14686,79345,0,0.5
14687,7936,0,0.5
14688,79363,0,0.5
14689,79364,0,0.5
14690,79365,0,0.5
14691,79366,0,0.5
14692,79368,0,0.5
14693,79369,0,0.5
14694,79370,0,0.5
14695,794,0,0.5
14696,7940,0,0.5
14697,79400,0,0.5
14698,7941,0,0.5
14699,79411,0,0.5
14700,79412,0,0.5
14701,79413,0,0.5
14702,79414,0,0.5
14703,79415,0,0.5
14704,7942,0,0.5
14705,79441,0,0.5
14706,79442,0,0.5
14707,79443,0,0.5
14708,79444,0,0.5
14709,79446,0,0.5
14710,79447,0,0.5
14711,79465,0,0.5
14712,79473,0,0.5
14713,795,0,0.5
14714,79501,0,0.5
14715,79541,0,0.5
14716,79544,0,0.5
14717,79567,0,0.5
14718,79568,0,0.5
14719,7957,0,0.5
14720,79570,0,0.5
14721,79571,0,0.5
14723,79573,0,0.5
14724,79574,0,0.5
14725,79575,0,0.5
14726,79576,0,0.5
14727,79577,0,0.5
14728,79581,0,0.5
14729,79582,0,0.5
14730,79583,0,0.5
14732,79586,0,0.5
14733,79587,0,0.5
14734,79589,0,0.5
14735,79590,0,0.5
14736,79591,0,0.5
14737,79594,0,0.5
14738,79595,0,0.5
14739,79596,0,0.5
14740,79598,0,0.5
14741,79600,0,0.5
14742,79602,0,0.5
14743,79603,0,0.5
14744,79605,0,0.5
14745,79607,0,0.5
14746,79608,0,0.5
14747,79609,0,0.5
14748,79611,0,0.5
14749,79612,0,0.5
14750,79614,0,0.5
14751,79616,0,0.5
14752,79618,0,0.5
14753,79621,0,0.5
14754,79622,0,0.5
14755,79623,0,0.5
14756,79624,0,0.5
14757,79625,0,0.5
14758,79626,0,0.5
14759,79627,0,0.5
14760,79628,0,0.5
14761,79629,0,0.5
14762,79630,0,0.5
14763,79631,0,0.5
14764,79632,0,0.5
14765,79633,0,0.5
14766,79634,0,0.5
14767,79635,0,0.5
14768,79637,0,0.5
14769,79639,0,0.5
14770,79641,0,0.5
14771,79642,0,0.5
14772,79643,0,0.5
14773,79644,0,0.5
14774,79645,0,0.5
14775,79646,0,0.5
14776,79647,0,0.5
14777,79648,0,0.5
14779,79650,0,0.5
14780,79651,0,0.5
14781,79652,0,0.5
14782,79654,0,0.5
14783,79656,0,0.5
14784,79657,0,0.5
14786,79659,0,0.5
14787,79660,0,0.5
14788,79661,0,0.5
14789,79663,0,0.5
14790,79664,0,0.5
14791,79665,0,0.5
14792,79666,0,0.5
14793,79668,0,0.5
14794,79669,0,0.5
14795,79670,0,0.5
14796,79671,0,0.5
14797,79672,0,0.5
14798,79673,0,0.5
14799,79674,0,0.5
14801,79676,0,0.5
14802,79677,0,0.5
14803,79679,0,0.5
14804,79680,0,0.5
14805,79682,0,0.5
14806,79683,0,0.5
14807,79684,0,0.5
14808,79685,0,0.5
14809,79689,0,0.5
14810,79690,0,0.5
14811,79691,0,0.5
14812,79692,0,0.5
14813,79693,0,0.5
14814,79694,0,0.5
14815,79695,0,0.5
14816,79696,0,0.5
14817,79697,0,0.5
14818,79698,0,0.5
14819,79699,0,0.5
14820,797,0,0.5
14821,79701,0,0.5
14822,79703,0,0.5
14823,79705,0,0.5
14824,79706,0,0.5
14825,79707,0,0.5
14827,79710,0,0.5
14828,79711,0,0.5
14829,79712,0,0.5
14830,79713,0,0.5
14831,79714,0,0.5
14832,79716,0,0.5
14834,79718,0,0.5
14835,79719,0,0.5
14836,79720,0,0.5
14837,79722,0,0.5
14838,79723,0,0.5
14839,79724,0,0.5
14840,79725,0,0.5
14841,79726,0,0.5
14842,79727,0,0.5
14843,79728,0,0.5
14844,79729,0,0.5
14845,79730,0,0.5
14846,79731,0,0.5
14847,79733,0,0.5
14848,79734,0,0.5
14849,79735,0,0.5
14850,79736,0,0.5
14851,79738,0,0.5
14852,79739,0,0.5
14853,79740,0,0.5
14854,79741,0,0.5
14855,79742,0,0.5
14856,79744,0,0.5
14857,79745,0,0.5
14858,79746,0,0.5
14859,79748,0,0.5
14860,7975,0,0.5
14861,79750,0,0.5
14862,79751,0,0.5
14863,79752,0,0.5
14864,79753,0,0.5
14865,79754,0,0.5
14866,79755,0,0.5
14867,79758,0,0.5
14868,79759,0,0.5
14869,7976,0,0.5
14870,79760,0,0.5
14871,79762,0,0.5
14872,79763,0,0.5
14873,79767,0,0.5
14874,79768,0,0.5
14875,79770,0,0.5
14876,79772,0,0.5
14877,79774,0,0.5
14878,79776,0,0.5
14879,79777,0,0.5
14880,79778,0,0.5
14881,7978,0,0.5
14882,79780,0,0.5
14883,79781,0,0.5
14884,79782,0,0.5
14885,79783,0,0.5
14886,79784,0,0.5
14887,79785,0,0.5
14888,79786,0,0.5
14889,79788,0,0.5
14890,79789,0,0.5
14891,7979,0,0.5
14892,79791,0,0.5
14893,79792,0,0.5
14894,79794,0,0.5
14895,79796,0,0.5
14896,79797,0,0.5
14897,79798,0,0.5
