EntrezID,PercInfected.Zscore,CellNumber.Zscore,assigned.value
22849,0.540311411,-0.147208403,0
22850,-0.416649762,-0.795188314,0
22852,0.540311411,0.834620341,0
22853,-0.00781726,0.933761319,0
22854,-1.001459368,-0.530971247,0
22856,-2.038167305,-2.585579411,0
22858,0.151854433,-1.281879657,0
22859,0.975891179,-0.287618658,0
22861,-0.852938347,0.131754857,0
22862,-0.443232017,1.415531622,0
22863,-0.124244959,-0.147208403,0
22864,-1.134370642,1.218383185,0
22865,-0.496396526,1.10314401,0
22866,-0.469814272,1.595248263,0
22868,0.03524857,-1.366393907,0
22869,0.008666315,1.052401657,0
22870,0.141577589,-1.315651554,0
22871,-0.097662704,0.743180964,0
22872,-0.230573978,0.674919852,0
22873,-0.01791594,0.548402433,0
22874,-0.522978781,-0.530971247,0
22875,-1.388756051,0.442921963,0
22876,-0.195243929,-1.806829831,0
22877,-0.522752022,0.349626677,0
22878,-2.490065637,0.852127885,1
22879,-0.549561036,0.644477146,0
22881,-1.852091522,1.185584052,1
22882,-0.648614829,0.477102689,0
22883,-0.19562803,-1.050528778,0
22884,0.620058176,0.99175475,0
22885,1.383586013,-0.179510005,0
22887,-0.032286033,-0.641457824,0
22888,0.186567567,-0.075033829,0
22889,0.008666315,0.960284334,0
22890,-0.283738488,0.491633891,0
22891,1.956300574,0.240616347,0
22893,-1.772344757,0.807887805,1
22894,0.301071118,-0.269570893,0
22895,-0.150827214,0.724057279,0
22897,-1.40019319,-4.455170223,0
22898,-0.522978781,-0.862394683,0
22899,0.072773144,0.89573721,0
22900,-0.841965839,0.816862682,0
22901,-0.841965839,1.007196129,0
22902,0.061830825,1.124272253,0
22903,0.221324354,0.537254242,0
22904,1.683348368,0.160855674,0
22905,1.441390534,0.841257615,0
22906,-0.283738488,0.664854898,0
22907,-0.549561036,-0.127936466,0
22908,-0.203991723,0.407533174,0
22909,-0.124244959,0.548402433,0
22911,1.523854839,-0.166783847,0
22913,-1.054623877,1.748012493,0
22914,0.832716214,-0.071851086,0
22915,0.756719988,-0.099691566,0
22916,-1.745762502,0.11452677,0.5
22918,0.661555688,0.596371526,0
22919,1.158592332,0.262920505,0
22920,-0.754591366,0.165629719,0
22921,0.232929337,-0.188605088,0
22924,-0.716591526,0.237780937,0
22925,-0.110019115,-0.370429457,0
22926,1.604488518,-0.094923313,0
22927,-0.044498195,-0.248322255,0
22928,1.052797435,-0.174300224,0
22929,0.36034234,-0.024830366,0
22931,0.491889572,-0.511624739,0
22932,-1.183124673,-0.758053955,0
22933,-0.684999038,0.650313964,0
22934,-0.469814272,1.007196129,0
22936,0.460564647,0.343774838,0
22937,-0.030519592,0.055929952,0
22938,-1.137984181,-2.808781956,0
22941,-0.283738488,-0.731429978,0
22943,0.75296945,0.860790045,0
22944,-0.016905306,0.070809526,0
22947,0.885880724,1.110226736,0
22948,-0.262800659,-2.434407058,0
22949,0.10191649,0.525206876,0
22950,-0.057997713,0.302123669,0
22953,0.340275281,-2.003783168,0
22954,-0.527158584,0.88082589,0
22955,-1.651728718,0.50057112,0.5
22974,0.221324354,-3.316207071,0
22976,1.086906314,0.785680498,0
22977,-0.049452888,-0.897697278,0
22978,0.088413079,1.052401657,0
22979,-0.044498195,1.067112066,0
22980,-0.961522983,-1.126480017,0
22981,0.239933775,0.134506798,0
22982,0.783449928,0.000685175,0
22983,0.071819383,0.608868104,0
22984,1.326966081,-1.085464828,0
22985,-0.858937156,-0.220505349,0
22986,-0.979040152,-0.251075247,0
22987,2.35678616,-1.168619049,0
22989,-0.961522983,0.274419432,0
22990,0.669025475,0.170696195,0
22992,0.372201671,0.399608148,0
22993,1.298359968,-0.060434594,0
22994,-0.332188491,-1.501165529,0
22995,0.325752115,-1.126480017,0
22996,-0.475219057,0.864212944,0
22997,-0.904310757,0.307495512,0
22998,-0.84709853,-1.085464828,0
22999,-0.561037397,1.209679716,0
23001,2.213755593,0.116087674,0
23002,-1.663881047,1.171232444,0.5
23004,0.497388795,-0.124084164,0
23005,-0.961522983,0.371587221,0
23007,0.897874381,0.806169133,0
23008,-1.466315515,1.244210611,0.5
23011,1.213756999,-0.809704493,0
23012,-1.313090807,1.166736605,0
23013,-1.436296164,1.736117454,0.5
23014,-2.400689731,0.487474979,1
23015,-0.217764038,1.397889388,0
23016,-0.389400717,-1.449025673,0
23017,0.640419362,0.683065174,0
23019,-0.84709853,-1.555135223,0
23020,0.80139696,-4.657092831,0
23022,0.211327662,-0.190482034,0
23023,1.075827657,0.610746109,0
23024,-0.303582377,-0.039790278,0
23025,0.726237702,0.864212944,0
23026,0.125509322,-0.168029395,0
23027,-1.238174461,0.622890792,0
23028,0.657795776,0.063558875,0
23029,0.440176568,0.433114563,0
23030,-1.047341323,-0.236395248,0
23031,-0.167488953,0.962721896,0
23032,-0.437942815,0.758631544,0
23033,0.440176568,-0.545022452,0
23034,0.669025475,1.066730599,0
23035,-1.10455355,1.115871471,0
23036,0.125509322,0.695828553,0
23037,-0.046127358,0.323770568,0
23038,-1.791100269,-0.545022452,1
23039,-1.333402456,0.630925318,0
23040,-0.258189178,0.990467691,0
23041,-1.218978003,-0.758549912,0
23042,-0.418006831,0.387201349,0
23043,0.258302228,-0.231536882,0
23045,-0.332188491,1.836306814,0
23046,-0.102762833,0.647492413,0
23047,-1.164416955,0.96475769,0
23048,-0.160551811,0.695828553,0
23049,0.129523975,-1.964799924,0
23051,0.440176568,1.514164773,0
23052,0.354358229,0.307495512,0
23053,2.213755593,-0.283721396,0
23054,0.65873073,-0.139828634,0
23057,0.239933775,0.257610757,0
23059,-1.10455355,-0.213267317,0
23060,-0.074733471,0.291046388,0
23061,1.84187612,-0.38298025,0
23062,0.926480495,0.000685175,0
23063,-0.818492417,-0.461868231,0
23064,0.354358229,-2.322572881,0
23065,-0.475219057,0.078574145,0
23066,0.783449928,0.630925318,0
23067,0.382964342,-0.791625992,0
23070,-1.36200857,1.289477475,0
23071,-0.846071644,-0.139352581,0
23072,0.944901603,-1.292534445,0
23074,-1.333402456,0.87556339,0
23075,-0.360794604,-1.168619049,0
23076,1.412784421,-1.126480017,0
23077,-0.646855737,0.170696195,0
23078,0.497388795,-0.35755854,0
23080,1.527208874,0.630925318,0
23081,-0.475219057,-0.236395248,0
23082,-0.852938347,-1.03072127,0
23085,2.18514948,0.44811935,0
23086,-0.532431284,1.601243412,0
23087,-0.76128019,0.371587221,0
23090,-1.100578091,1.844931807,0
23091,-0.389400717,0.020530334,0
23092,-0.457631291,-0.540965764,0
23093,0.211327662,0.020530334,0
23094,0.354358229,-1.501165529,0
23095,-0.527158584,-0.053302104,0
23096,-0.532431284,0.521022971,0
23097,-0.045645483,0.939819489,0
23098,-0.274976264,0.47769677,0
23099,-1.36200857,0.152707938,0
23101,-0.217764038,0.188476491,0
23102,0.669025475,0.817954466,0
23105,-0.990129097,1.254521915,0
23107,1.012298835,0.000685175,0
23108,-0.246370151,-1.501165529,0
23109,1.355572194,0.733495214,0
23111,0.931214635,-1.010298613,0
23112,1.012298835,-0.726170222,0
23113,2.238530252,-0.915319026,0
23114,0.840662155,0.670194986,0
23116,-0.704067964,1.601243412,0
23117,-1.133159663,-0.57377055,0
23118,0.356301092,0.558918346,0
23119,0.697631588,-0.124084164,0
23122,-0.562691284,1.088546754,0
23125,-0.562691284,-0.19470123,0
23126,-0.67546185,-1.085464828,0
23127,0.382964342,1.453246773,0
23129,0.754843815,0.506716092,0
23130,-1.333402456,0.87556339,0
23131,-0.532431284,1.026255146,0
23132,2.213755593,0.417961943,0
23133,1.641633327,0.000685175,0
23135,-1.44782691,0.630925318,0.5
23136,0.354358229,1.529024584,0
23137,-0.131945698,0.257610757,0
23138,-0.274976264,-1.669111687,0
23139,-0.114265055,0.496699503,0
23140,-1.476433023,1.315182448,0.5
23142,0.154115435,0.952754135,0
23143,-1.304796343,1.200552221,0
23144,-0.274976264,1.913074072,0
23145,-1.047341323,-1.256527457,0
23148,-0.418006831,-0.461868231,0
23149,-1.27619023,0.44811935,0
23150,0.611813248,1.649851743,0
23151,-0.475219057,1.106168104,0
23152,0.411570455,1.144619568,0
23154,0.955086608,0.44811935,0
23155,-0.189157924,0.708486884,0
23157,-0.25381533,1.019711688,0
23158,-0.426730895,-1.59852511,0
23160,-0.93291687,-1.21194525,0
23161,-0.160551811,0.097445283,0
23162,-1.444862497,1.939883745,0.5
23163,0.039690982,0.817954466,0
23164,0.211327662,0.708486884,0
23165,-1.075947437,-1.349766819,0
23166,-1.390614683,-0.968600141,0
23167,-0.84709853,1.086575757,0
23168,-0.017521244,0.170696195,0
23169,-0.646855737,0.387201349,0
23170,0.096903209,-0.859991845,0
23171,-1.047341323,1.026255146,0
23172,1.641633327,-0.38298025,0
23173,0.092493243,0.869082764,0
23174,1.355572194,0.817954466,0
23175,0.583207135,0.152707938,0
23176,-1.562251363,-0.461868231,1
23177,-1.047341323,1.280812785,0
23178,-0.220712851,-1.325168981,0
23179,2.26145118,-1.11643145,0
23180,0.039690982,0.806169133,0
23181,0.382964342,-0.545022452,0
23184,-0.357658859,-1.897380084,0
23185,-0.422693862,0.553800818,0
23186,-1.304796343,-0.145899827,0
23187,1.098117175,-0.603066263,0
23189,-0.789886304,-2.621180646,0
23190,1.527208874,-0.931538626,0
23191,-0.246370151,1.245657461,0
23192,-0.217764038,0.670194986,0
23193,-0.332188491,0.576955624,0
23194,-0.125687624,0.092167281,0
23195,-1.218978003,0.152707938,1
23196,-0.618249624,1.036474309,0
23197,-0.360794604,0.371587221,0
23198,-1.075947437,-1.857671415,0
23199,-0.618249624,-1.449025673,0
23200,-1.559349625,1.356189924,0.5
23201,-0.046127358,-2.322572881,0
23203,0.013800757,-0.958070334,0
23204,1.469996647,-0.931538626,0
23205,-0.76128019,0.733495214,0
23207,0.182721549,1.046626019,0
23208,0.611813248,0.097445283,0
23209,0.063319796,-0.407766589,0
23210,0.343987082,-2.422344482,0
23211,-1.047341323,0.44811935,0
23212,-0.646855737,-0.663386875,0
23213,-0.93291687,0.44811935,0
23214,0.726237702,0.644126931,0
23215,-1.01873521,-0.694458203,0
23216,2.127937253,0.152707938,0
23217,-0.561037397,0.563162003,0
23218,-1.36200857,0.078574145,0
23219,2.318532303,-0.97494488,0
23220,-0.046127358,-0.060434594,0
23221,1.060052262,0.004807293,0
23223,0.411570455,0.257610757,0
23224,2.35678616,-1.256527457,0
23225,1.241147741,-0.236395248,0
23227,-0.684999038,0.864464855,0
23228,0.669025475,-0.694458203,0
23229,-0.585486772,0.123134693,0
23230,-0.901553292,0.276066655,0
23231,1.384178308,-0.489089799,0
23232,0.011084869,-0.081359793,0
23233,0.840662155,-1.006576847,0
23234,1.155329401,-1.006576847,0
23235,-1.197681625,1.036346877,0
23236,0.726237702,0.059468577,0
23237,-0.160551811,0.864212944,0
23239,1.858894548,-1.742607968,0
23240,-0.93291687,0.941961259,0
23241,-0.017521244,0.492274874,0
23242,-0.103339584,-2.415812243,0
23243,-1.44782691,0.387201349,0.5
23244,0.382964342,-0.408829236,0
23245,0.897874381,1.086575757,0
23246,1.269753854,0.078574145,0
23247,-1.19037189,0.097445283,0
23248,1.355572194,-1.085464828,0
23249,0.815095024,0.299357231,0
23250,0.497388795,-0.168029395,0
23251,-0.246370151,0.657216188,0
23252,-1.962736949,1.670222616,1
23253,-0.332188491,1.144619568,0
23254,-1.62927341,1.834939564,0.5
23255,-1.36200857,0.097445283,0
23256,-2.105767516,0.708486884,1
23258,-0.67546185,-1.926037268,0
23259,0.154115435,-0.435120106,0
23261,-0.046127358,0.758103394,0
23262,-0.585869797,-0.79285099,0
23263,-1.161765777,-1.126480017,0
23264,-1.505039136,0.829650176,0.5
23265,-0.561037397,0.733495214,0
23266,0.077618689,-0.085590964,0
23268,0.468782682,-0.57377055,0
23269,-0.246370151,0.97411529,0
23270,-0.990129097,0.116087674,0
23271,-0.217764038,-0.791625992,0
23272,-0.532431284,-4.204713117,0
23273,-0.589643511,1.30666177,0
23274,-1.075947437,1.172840148,0
23275,2.156543367,0.097445283,0
23276,-0.189157924,0.240616347,0
23277,-0.217764038,0.782324028,0
23279,-1.876918609,-0.57377055,1
23280,-0.274976264,0.078574145,0
23281,0.325752115,0.257610757,0
23283,0.726237702,-1.997584049,0
23284,1.270885252,-1.008372843,0
23285,-0.418006831,-2.07262227,0
23286,0.268539889,-0.236395248,0
23287,-0.612176879,0.430958068,0
23288,0.754843815,0.291046388,0
23289,1.069511061,1.506680678,0
23291,-2.701506855,0.995073098,1
23293,1.040904948,0.152707938,0
23294,-0.704067964,-0.968600141,0
23295,0.096903209,0.307495512,0
23299,0.467729094,0.439107036,0
23300,0.011084869,1.172840148,0
23301,-0.475219057,0.817954466,0
23302,0.983692721,0.291046388,0
23303,-0.593280134,1.074649769,0
23304,-1.374708389,1.354700064,0
23305,0.339636713,0.60381384,0
23306,-1.01873521,-0.332550209,0
23307,-0.389400717,1.381699991,0
23308,2.156543367,0.097445283,0
23309,1.355572194,-0.145899827,0
23310,0.154115435,0.657216188,0
23312,1.412784421,-0.283721396,0
23313,-0.446612944,1.289477475,0
23314,-0.160551811,0.170696195,0
23315,-0.990129097,-0.332550209,0
23316,-0.389400717,-0.145899827,0
23317,0.211327662,0.44811935,0
23318,-1.075947437,-0.259876291,0
23321,0.239933775,-0.603066263,0
23322,1.469996647,1.32365618,0
23324,1.298471981,0.177395083,0
23325,-0.818492417,-0.332550209,0
23326,-1.196276851,1.375022135,0
23327,0.364999105,0.264042862,0
23328,-0.875704644,0.506716092,0
23329,-0.561037397,1.298093623,0
23331,1.784663894,0.886830681,0
23332,-1.410312309,0.881281493,0.5
23333,0.411570455,0.952754135,0
23334,0.011084869,-0.019419404,0
23335,0.958692756,-0.843357973,0
23336,0.096903209,0.549243551,0
23338,-0.246370151,-0.35755854,0
23339,1.098117175,0.657216188,0
23344,-0.299202331,-1.564043817,0
23345,0.869268268,0.806169133,0
23348,0.983692721,-2.621180646,0
23349,1.069511061,-1.256527457,0
23350,-0.76128019,-2.151510251,0
23351,1.326966081,-1.302440671,0
23352,-0.389400717,0.020530334,0
23353,1.212541628,-2.621180646,0
23354,0.497388795,-1.926037268,0
23355,1.584421101,-0.57377055,0
23357,1.355572194,-1.085464828,0
23358,0.231175451,0.566802079,0
23360,1.012298835,-1.555135223,0
23361,1.870482234,-1.349766819,0
23362,1.412784421,-1.256527457,0
23363,1.098117175,0.576955624,0
23365,-2.097712781,0.965401076,1
23366,0.525994908,-0.726170222,0
23367,-1.133159663,-0.35755854,0
23368,0.364221666,-0.112520563,0
23369,1.92769446,-0.968600141,0
23370,-0.440205441,1.326782112,0
23371,-0.432340415,0.46079148,0
23373,-0.360794604,-1.857671415,0
23376,-0.303582377,1.209679716,0
23378,0.154115435,-0.168029395,0
23379,0.869268268,-3.138667694,0
23380,-1.218978003,1.191370233,0
23381,0.497388795,0.683065174,0
23382,1.675340336,-0.61848678,0
23383,2.299573933,-1.926037268,0
23384,-0.93291687,1.848369451,0
23385,-0.704067964,0.116087674,0
23386,0.754843815,0.931092109,0
23387,0.098630535,0.055837007,0
23389,-0.904310757,1.348800802,0
23390,-0.303582377,0.721041879,0
23392,-0.446612944,1.227773789,0
23394,-0.237971337,0.4563912,0
23395,0.382964342,0.116087674,0
23396,-2.017969548,1.642828875,1
23397,-0.103339584,0.059468577,0
23398,-1.44782691,-0.259876291,0.5
23399,-0.589643511,1.565557856,0
23400,0.713961901,0.008218717,0
23401,0.815095024,0.189744718,0
23403,-0.76128019,-0.332550209,0
23404,-0.561037397,0.134506798,0
23405,-0.446612944,1.254521915,0
23406,-0.561037397,-1.126480017,0
23408,0.268539889,0.116087674,0
23409,0.154115435,0.806169133,0
23410,-0.131945698,1.026255146,0
23411,1.151137195,-0.53539896,0
23412,-1.562251363,1.280812785,0.5
23413,1.870482234,-0.236395248,0
23414,-0.899390809,0.352967496,0
23415,1.192353467,-0.392245274,0
23416,-1.473810853,-1.034721694,0.5
23417,1.072350967,-0.824109245,0
23418,-1.102568519,-0.381423918,0
23420,-1.967317195,1.449454491,0.5
23421,-2.269503541,0.970936777,0.5
23423,1.069511061,-0.461868231,0
23424,2.036191999,-1.359682189,0
23426,-1.333402456,0.721041879,0
23428,-1.247584117,0.695828553,0
23429,-0.277822679,0.580653789,0
23430,-0.332188491,0.291046388,0
23431,0.096903209,1.144619568,0
23432,-1.848089323,2.489446955,0.5
23433,1.055890178,0.020163326,0
23434,-1.705281929,0.590626634,0.5
23435,0.350899671,0.949941429,0
23436,0.611813248,0.433114563,0
23438,1.012298835,0.000685175,0
23439,2.09933114,-0.283721396,0
23440,1.870482234,-0.35755854,0
23443,-1.333402456,0.617609404,0
23446,-0.84709853,0.576955624,0
23450,-2.306010309,-1.611067876,0.5
23451,-2.105767516,-2.858261069,0
23452,0.98405938,-0.657415729,0
23456,0.198601796,-1.309897842,0
23457,0.666358723,-0.933101896,0
23460,1.102931856,0.970554828,0
23461,1.757791555,-0.354404766,0
23462,0.475979525,1.107809977,0
23463,-0.475219057,-0.516801872,0
23464,0.640419362,-0.545022452,0
23466,0.392920284,-0.135956051,0
23467,-1.515469671,0.307716895,0.5
23468,0.556850519,0.806387373,0
23469,-1.64715325,1.119413755,1
23471,-0.461520162,-1.127599722,0
23473,0.268539889,0.020530334,0
23474,-1.791100269,1.729764701,1
23475,0.583207135,0.020530334,0
23476,0.994337027,0.227258803,0
23478,1.613027214,0.931092109,0
23479,0.011084869,-2.621180646,0
23480,-2.248798082,-2.07262227,0
23481,-0.275112278,-0.184940863,0
23483,-0.561037397,1.026255146,0
23484,0.358812916,0.237730194,0
23492,0.382964342,-0.435120106,0
23493,1.004968116,1.064679329,0
23495,-0.765610956,1.22589345,0
23498,1.241147741,-0.694458203,0
23499,1.224285711,-2.02968082,0
23500,-0.180835541,0.406480081,0
23503,-0.503825171,-0.57377055,0
23504,0.011084869,-0.435120106,0
23505,-0.074733471,0.433114563,0
23506,0.354358229,0.371587221,0
23507,-0.678293068,0.324467608,0
23508,0.754843815,-0.895349228,0
23509,1.012298835,-0.895349228,0
23512,-0.098870423,0.406480081,0
23513,-0.904310757,-0.081359793,0
23514,-0.589643511,-0.489089799,0
23515,-1.27619023,0.188476491,0
23516,-0.646855737,-1.085464828,0
23517,-1.161765777,-1.04551509,0
23518,-0.360794604,0.492274874,0
23519,0.599381077,-0.555626429,0
23520,-0.892674733,0.545972504,0
23521,-1.37694751,-1.285861353,0
23522,0.955086608,0.886830681,0
23523,1.155329401,-0.38298025,0
23524,0.40913034,-1.784578551,0
23526,0.000305546,0.123213903,0
23527,-0.103339584,0.683065174,0
23528,0.725933153,0.488296658,0
23529,0.841928564,-0.085638268,0
23530,-0.623556632,-1.908019774,0
23531,-0.446612944,1.182133097,0
23532,1.293272767,0.349626677,0
23533,-1.01803151,-0.018760584,0
23534,-2.563465329,0.274419432,1
23536,0.88464529,0.610659312,0
23538,0.894064232,-0.181664952,0
23539,0.669025475,-0.931538626,0
23541,-0.453834789,0.457313213,0
23542,-0.593280134,0.53245983,0
23543,0.628006659,0.027437136,0
23544,-0.074733471,0.134506798,0
23545,-0.418006831,-0.190482034,0
23546,0.497388795,-0.516801872,0
23547,-0.140728693,-0.06004138,0
23548,-0.618684541,-1.039857878,0
23549,1.526599316,0.161572528,0
23550,0.080412102,0.180600978,0
23551,0.116841353,-2.283218112,0
23552,-0.228991358,0.359018747,0
23553,1.649186965,-1.590487496,0
23554,-0.434803067,-1.039857878,0
23555,-0.373509243,-0.394805258,0
23556,3.058944927,-0.498114909,0
23557,1.097542544,-0.609083891,0
23558,0.405571461,-0.200443571,0
23559,0.453957387,-0.893654423,0
23560,-0.557390716,-1.646999713,0
23562,1.295641629,-0.667491234,0
23563,1.250777106,0.178685812,0
23564,1.281424018,-0.040837645,0
23566,-0.906762489,1.288782148,0
23567,-0.404156155,1.466747754,0
23568,0.147488265,1.385387714,0
23569,-0.097687033,-0.728939522,0
23576,-0.281568506,-0.445569307,0
23578,0.239429002,0.261435926,0
23580,-0.342862331,2.03991156,0
23581,-0.683859649,0.33454465,0
23582,1.03903928,-2.271696763,0
23583,0.453957387,0.499145131,0
23584,0.304912771,-0.678988094,0
23585,0.4846043,1.33121244,0
23586,0.821720334,0.27745101,0
23587,1.839904562,-1.254740037,0
23588,-1.905854854,0.895175193,1
23589,-1.170328961,0.655537158,0
23590,-0.894506751,0.95714525,0
23591,-1.783267206,-1.766855344,0.5
23592,-0.863859839,1.199488351,0
23593,0.024900616,0.308976301,0
23594,-0.056735191,0.536178928,0
23595,-1.721973381,0.77444055,0.5
23596,-0.550416345,1.500739459,0
23597,1.102931856,-0.862286536,0
23598,0.863904491,0.950148931,0
23600,0.796422793,-0.025827957,0
23601,-0.404156155,-0.525095747,0
23603,-0.672626248,-2.27659125,0
23604,1.054429763,-0.589385807,0
23607,1.572949468,-0.173008487,0
23608,1.679833877,0.841499338,0
23609,-2.028442503,2.083457647,1
23612,-1.63713087,0.49908556,0.5
23613,1.788552255,-0.420372439,0
23614,-1.427337023,-0.922089943,0.5
23615,-0.618684541,-2.283218112,0
23616,-0.097687033,-0.345705909,0
23617,-0.158998982,0.758001621,0
23619,-1.721973381,0.95714525,0.5
23620,-1.492468895,-2.925345078,0
23621,0.607191949,-1.966804719,0
23623,-0.373509243,0.428831932,0
23624,0.186567567,0.627938307,0
23625,-1.390493218,1.093532356,0
23626,0.407939196,0.636851685,0
23627,2.036191999,-0.47192676,0
23630,-0.16265235,-0.00103014,0
23632,0.883014159,0.245247704,0
23633,-0.338710657,-0.182822976,0
23635,0.944307983,-0.021263563,0
23636,-2.934648295,-1.831839957,0.5
23637,-0.582488575,0.685025675,0
23639,0.821720334,0.605199779,0
23640,-1.224397963,0.855679076,0
23641,-1.238174461,0.456558804,0
23643,0.699132685,1.307380701,0
23644,-0.250921594,-0.792668119,0
23645,2.244075429,-1.332560479,0
23646,-0.220274682,0.56630419,0
23647,0.065059812,0.374053386,0
23648,1.128189457,-0.728939522,0
23649,-0.526743804,-0.893654423,0
23650,-0.373509243,1.110859171,0
23654,-1.139682049,-0.394805258,0
23657,-1.200975873,0.385002578,0
23658,-0.189627769,-2.684915535,0
23659,-0.095940935,1.426382685,0
23660,-0.366656269,-1.631495863,0
23670,1.189483281,-0.370054348,0
23671,0.515251212,-0.040837645,0
23673,-0.342862331,0.471414783,0
23676,0.178135177,0.471414783,0
23677,-0.13362777,1.750215216,0
23678,-0.10129439,0.214334428,0
23682,-0.414471252,1.007761073,0
23683,-0.486832339,0.033365013,0
23704,-0.128333945,-0.185526284,0
23705,-0.925153663,0.072943349,0
23708,1.158836369,-1.24530229,0
23710,0.554362391,0.415332813,0
23729,0.748853305,-0.832535198,0
23731,-1.384857347,0.716168761,0
23732,-1.109035136,-1.201896468,0
23741,0.423310475,-0.14274063,0
23742,1.802421526,0.161572528,0
23743,0.239429002,0.873935177,0
23746,-0.975551761,0.92215544,0
23753,0.883014159,0.443161189,0
23759,-0.557390716,-0.229570518,0
23760,0.178135177,0.841499338,0
23761,-1.507444995,-1.897145833,0.5
23762,-0.281568506,0.485344148,0
23764,1.38851916,0.513540183,0
23765,1.202674315,-0.60859534,0
23767,0.423310475,-1.705728652,0
23768,0.024900616,0.499145131,0
23769,-0.526743804,-0.85923001,0
23770,-0.839413775,0.112059248,0
23774,-1.231622785,0.692209914,0
23779,0.072773144,0.057996214,0
23780,0.692447657,-1.072629882,0
23786,0.794009846,-0.163832246,0
23787,0.468811846,-0.549034803,0
23788,0.791073422,0.035968729,0
24137,-1.017845313,0.786480547,0
24138,-0.770391766,-0.346031344,0
24139,-0.067040121,-0.525095747,0
24140,1.959501856,0.085694637,0
24141,0.292193116,-0.467987996,0
24142,-0.811665057,-1.146292967,0
24144,0.086194441,0.553111188,0
24145,-1.141851382,0.922739769,0
24146,-0.802566014,2.11647244,0
24147,0.086194441,0.228882557,0
24148,-2.12038324,-3.235545154,0
24149,0.116841353,0.178685812,0
24150,-0.750550703,0.651897277,0
25758,0.489179233,0.017377975,0
25759,0.161827253,0.690164093,0
25763,1.128189457,-0.638160455,0
25764,0.607191949,-0.370054348,0
25766,-0.357658859,-0.163198414,0
25769,-1.538091908,-0.274949627,0.5
25770,-0.128333945,-1.159713509,0
25771,-0.863859839,-2.470636903,0
25774,-0.373509243,0.245247704,0
25776,0.453957387,0.054570161,0
25777,-1.630032644,-2.039862916,0
25778,0.80139696,0.084270266,0
25780,0.017129141,0.503826954,0
25781,1.066895632,0.471414783,0
25782,-0.543951369,1.207450504,0
25788,-0.859869155,0.636851685,0
25789,0.178135177,1.346892123,0
25790,1.557246228,-0.252088175,0
25791,2.384712858,0.054570161,0
25792,-0.262800659,0.406480081,0
25793,0.498822758,0.051740491,0
25794,-0.016905306,0.406480081,0
25796,-0.404156155,0.109026926,0
25797,2.108890648,-0.552571674,0
25798,-0.710625277,0.797128803,0
25799,-0.189627769,-2.373997179,0
25800,-0.649331453,-1.536030731,0
25801,0.086194441,0.716168761,0
25802,0.961512193,-0.45089107,0
25803,-0.934954565,0.099077282,0
25804,-1.078388224,-2.684915535,0
25805,0.392663563,1.299351749,0
25806,-0.542880369,0.553481957,0
25807,-0.342862331,-1.159713509,0
25809,0.576545036,-1.432721081,0
25812,-0.233838987,0.020218064,0
25813,-0.189627769,-0.229570518,0
25814,0.883014159,-0.552571674,0
25816,0.261038179,-0.641457824,0
25817,-0.771919102,2.092964955,0
25818,-1.200975873,0.428831932,0
25819,-1.691326469,-0.080770572,0.5
25820,-0.839413775,0.758631544,0
25821,0.331369739,-0.41997217,0
25822,-0.250921594,0.77444055,0
25823,0.20878209,-0.66781283,0
25824,-0.557390716,1.006897202,0
25825,-1.415504259,1.182177221,0.5
25827,-0.318155967,0.52610547,0
25828,-0.649331453,-0.321747061,0
25829,-0.128333945,0.692209914,0
25830,2.231478297,0.63057998,0
25831,0.008136029,-1.251219082,0
25832,-0.833212926,-0.5805612,0
25833,1.163018136,0.645463571,0
25834,0.944307983,-0.525095747,0
25836,1.788552255,0.635753872,0
25837,-0.450895469,1.476395786,0
25839,-2.268456834,0.676092524,1
25840,-1.630032644,-1.24530229,0.5
25841,1.071748061,-0.30844338,0
25842,-0.618684541,0.592346516,0
25843,-0.342862331,-0.525095747,0
25844,-0.588037628,-0.445569307,0
25845,0.304912771,0.740193889,0
25847,-0.986447488,0.997078177,0
25849,-0.312215418,1.01665226,0
25850,-1.476798083,0.499145131,0.5
25851,-0.373509243,-0.121797687,0
25852,1.169452895,0.455697048,0
25853,-1.384857347,0.692209914,0
25855,1.066895632,0.178685812,0
25856,0.055547528,-0.498114909,0
25859,0.055547528,0.228882557,0
25861,-0.46544998,0.245247704,0
25862,-0.833212926,0.655537158,0
25864,-1.200975873,0.936772201,0
25865,-0.486832339,-0.722738533,0
25870,0.699132685,1.083214152,0
25871,-1.875207942,-0.121797687,0.5
25873,-1.446151171,-2.283218112,0
25874,-0.036393208,-2.11666929,0
25875,-0.749300774,0.456558804,0
25876,-0.058878839,-0.743141969,0
25878,-1.415504259,1.459531374,0.5
25879,-0.833212926,-0.552571674,0
25880,-0.679978365,-0.638160455,0
25884,-0.771919102,1.33121244,0
25885,-0.833212926,-0.498114909,0
25886,0.116841353,1.216601634,0
25888,0.086194441,-0.698064283,0
25890,0.668485773,1.550735898,0
25891,0.055547528,0.339851539,0
25893,-2.340846549,0.680234656,1
25894,1.741127701,1.155829398,0
25895,0.453957387,0.109026926,0
25896,-1.997574914,0.335396196,1
25897,1.526599316,0.977244827,0
25898,0.147488265,-0.893654423,0
25900,-0.220274682,-0.471611633,0
25901,0.545898124,0.579381967,0
25902,-0.281568506,0.512820075,0
25903,0.699132685,0.667861475,0
25904,-1.170328961,1.543914036,0
25906,1.802421526,0.27745101,0
