"","EntrezID","AveCells.LogPlateNorm","Replicate1","Score","PrimaryTier","ConfirmTier","RANK.hits","RANK.nonhits","Normalized.triage","Selected.triage","Confirmed.triage"
"15645",196441,-1.10482551675502,1.02,-0.012,0,0,8094,7884,0,0,0
"15646",196446,0.575612855417512,0.82,-0.727,0,0,3814,3604,0,0,0
"15647",196463,0.0366507812168449,0.58,-1.585,0.5,0.5,817,609,0.5,0.5,0.5
"15648",196472,0.684651636929308,1.12,0.346,0,0,10372,10162,0,0,0
"15649",196477,0.182280851216392,1.32,1.061,0,0,13982,13772,0,0,0
"15650",196483,-1.51641746519536,0.5,-1.871,0.5,0.5,440,270,0.5,0.5,0.5
"15651",196500,-1.79367119138722,0.88,-0.512,0,0,4960,4750,0,0,0
"15652",196513,-1.1461742127082,1.17,0.525,0,0,11402,11192,0,0,0
"15653",196515,2.66060367953292,0.79,-0.834,0,0,3267,3057,0,0,0
"15654",196527,-0.0750987605053102,0.9,-0.441,0,0,5352,5142,0,0,0
"15655",196528,0.815780957239865,1.53,1.812,0,0,15984,15774,0,0,0
"15656",196740,1.52621249915857,0.92,-0.369,0,0,5805,5595,0,0,0
"15657",196743,-0.546984256078306,1.39,1.312,0,0,14911,14701,0,0,0
"15658",196792,0.389677678147921,0.97,-0.19,0,0,6922,6712,0,0,0
"15659",196883,1.27298687311448,1.26,0.729,0,0,12465,12255,0,0,0
"15660",196913,-0.348513447760203,1.41,1.383,0,0,15094,14884,0,0,0
"15661",196951,1.22833070585857,1.11,0.31,0,0,10137,9927,0,0,0
"15662",196993,1.08901548833103,1.13,0.382,0,0,10551,10341,0,0,0
"15663",196996,-0.121817986155307,0.97,-0.19,0,0,6923,6713,0,0,0
"15664",197003,-0.804363867800008,1.14,0.418,0,0,10760,10550,0,0,0
"15665",197021,-1.1461742127082,0.98,-0.155,0,0,7180,6970,0,0,0
"15666",197131,0.687148660917529,0.8,-0.884,0,0,3028,2818,0,0,0
"15667",197257,-0.703481966750056,1.22,0.704,0,0,12360,12150,0,0,0
"15668",197258,-0.561188752620431,1.18,1.054,0,0,13958,13748,0,0,0
"15669",197259,-0.967729654013477,1.25,1.482,0,0,15358,15148,0,0,0
"15670",197320,-0.986194237523483,1.39,1.312,0,0,14912,14702,0,0,0
"15671",197322,-0.517254834434112,1.35,1.169,0,0,14437,14227,0,0,0
"15672",197335,-2.43518284321454,1.29,0.954,0,0,NA,NA,0,0,0
"15673",197350,-0.770103992729899,0.91,-0.405,0,0,5586,5376,0,0,0
"15674",197358,-1.67759291337797,1.42,1.419,0,0,15214,15004,0,0,0
"15675",197370,-1.36850492146422,1.12,0.346,0,0,10373,10163,0,0,0
"15676",197407,-0.911242181713756,1.3,0.99,0,0,13711,13501,0,0,0
"15677",199221,-0.73648452680279,1.56,1.92,0,0,16087,15877,0,0,0
"15678",199223,-0.219062698788572,1.54,1.848,0,0,16018,15808,0,0,0
"15679",199675,-2.92427984868688,1.07,0.167,0,0,NA,NA,0,0,0
"15680",199692,0.901356134235536,0.9,-0.441,0,0,5353,5143,0,0,0
"15681",199699,-1.36850492146422,0.55,-1.692,0.5,0.5,635,435,0.5,0.5,0.5
"15682",199704,-3.76962323399083,0.36,-2.372,0,0,NA,NA,0,0,0
"15683",199713,0.442323067508908,0.92,-0.369,0,0,5806,5596,0,0,0
"15684",199720,-1.06440608409252,1.5,1.705,0,0,15825,15615,0,0,0
"15685",199731,-0.703481966750056,0.73,-1.049,0,0,2326,2116,0,0,0
"15686",199745,-1.06440608409252,1.28,0.918,0,0,13389,13179,0,0,0
"15687",199746,0.389677678147921,1.2,0.632,0,0,11974,11764,0,0,0
"15688",199777,1.05243275479636,0.97,-0.19,0,0,6924,6714,0,0,0
"15689",199786,-0.430905978069051,1.36,1.204,0,0,14542,14332,0,0,0
"15690",199800,1.49758713537461,0.81,-0.763,0,0,3593,3383,0,0,0
"15691",199834,1.60039163314329,0.94,-0.298,0,0,6268,6058,0,0,0
"15692",199857,0.241256267796019,0.86,-0.584,0,0,4559,4349,0,0,0
"15693",199870,0.787456134697991,0.67,-1.263,0,0,1577,1367,0,0,0
"15694",199953,-0.61031242184133,1.03,0.206,0,0,9520,9310,0,0,0
"15695",199964,-0.145640706073342,0.85,-0.62,0,0,4341,4131,0,0,0
"15696",199974,0.91154595851109,1.07,0.167,0,0,9268,9058,0,0,0
"15697",199990,-0.671074079891404,1,-0.083,0,0,7631,7421,0,0,0
"15698",200008,0.0366507812168449,1.1,0.275,0,0,9930,9720,0,0,0
"15699",200010,0.279525563849656,0.64,-1.371,0,0,1274,1065,0.5,0,0
"15700",200014,1.37829995542744,1.15,0.453,0,0,10930,10720,0,0,0
"15701",200025,-0.939927869602237,0.62,-1.364,0,0,1288,1079,0.5,0,0
"15702",200030,0.829777829895412,1.22,0.704,0,0,12361,12151,0,0,0
"15703",200081,0.047272755794558,1.15,0.405,0,0,10682,10472,0,0,0
"15704",200095,0.459534577408257,0.76,-0.941,0,0,2751,2541,0,0,0
"15705",200132,-0.839289024571473,1.28,0.918,0,0,13390,13180,0,0,0
"15706",200150,1.05243275479636,1.1,0.275,0,0,9931,9721,0,0,0
"15707",200162,1.77346631884836,1.01,-0.047,0,0,7840,7630,0,0,0
"15708",200172,-0.169783203582958,0.81,-0.763,0,0,3594,3384,0,0,0
"15709",200185,1.35762629035104,0.77,-0.906,0,0,2906,2696,0,0,0
"15710",200186,0.202154965686555,0.38,-2.3,1,1,143,NA,1,1,1
"15711",200205,-0.911242181713756,1.05,0.096,0,0,8788,8578,0,0,0
"15712",200232,-0.321867196557255,0.71,-1.12,0,0,2061,1851,0,0,0
"15713",200315,0.630111373314569,0.97,-0.209,0,0,6786,6576,0,0,0
"15714",200316,-1.43931127445459,0.84,-0.761,0,0,3612,3402,0,0,0
"15715",200350,-0.60795921600908,0.93,-0.333,0,0,6023,5813,0,0,0
"15716",200403,0.884700847331256,1.09,0.239,0,0,9704,9494,0,0,0
"15717",200407,-0.459230800610924,0.89,-0.476,0,0,5161,4951,0,0,0
"15718",200420,0.638727719299836,0.57,-1.621,0.5,0.5,753,547,0.5,0.5,0.5
"15719",200424,-0.26973052988644,1.03,0.024,0,0,8330,8120,0,0,0
"15720",200504,0.638727719299836,1.01,-0.047,0,0,7841,7631,0,0,0
"15721",200523,1.13666301803214,1.15,0.453,0,0,10931,10721,0,0,0
"15722",200539,0.353704697834375,1.1,0.275,0,0,9932,9722,0,0,0
"15723",200558,0.684651636929308,1.17,0.525,0,0,11403,11193,0,0,0
"15724",200576,-0.762265007228134,0.76,-1,0,0,2541,2331,0,0,0
"15725",200634,1.1600216458152,0.76,-0.941,0,0,2752,2542,0,0,0
"15726",200728,-0.60795921600908,1.13,0.382,0,0,10552,10342,0,0,0
"15727",200734,0.121305891285617,0.75,-0.977,0,0,2613,2403,0,0,0
"15728",200765,-0.839289024571473,1.05,0.096,0,0,8789,8579,0,0,0
"15729",200844,-0.321867196557255,1.58,1.991,0,0,16149,15939,0,0,0
"15730",200845,1.60039163314329,1.03,0.024,0,0,8331,8121,0,0,0
"15731",200879,1.14838025204046,0.83,-0.691,0,0,3996,3786,0,0,0
"15732",200894,0.100512722600714,0.65,-1.335,0,0,1343,1134,0.5,0,0
"15733",200895,0.638727719299836,0.94,-0.298,0,0,6269,6059,0,0,0
"15734",200909,0.0581910274032937,1.18,0.561,0,0,11580,11370,0,0,0
"15735",200931,-0.0521864881182891,1.22,0.704,0,0,12362,12152,0,0,0
"15736",200933,0.389677678147921,1.26,0.847,0,0,13050,12840,0,0,0
"15737",200942,-1.56855413186617,0.65,-1.335,0,0,1344,1135,0.5,0,0
"15738",200958,0.543204968558859,0.78,-0.87,0,0,3077,2867,0,0,0
"15739",201134,0.884700847331256,0.84,-0.655,0,0,4182,3972,0,0,0
"15740",201158,-1.67759291337797,0.49,-1.907,0.5,0.5,401,243,0.5,0.5,0.5
"15741",201161,-0.639239814169526,0.64,-1.371,0,0,1275,1066,0.5,0,0
"15742",201163,0.614213386927342,0.96,-0.234,0,0,6642,6432,0,0,0
"15743",201164,0.684651636929308,0.96,-0.226,0,0,6679,6469,0,0,0
"15744",201175,-0.986194237523483,1.39,1.312,0,0,14913,14703,0,0,0
"15745",201176,-0.194254180512556,1.53,1.812,0,0,15985,15775,0,0,0
"15746",201191,-0.348513447760203,1.38,1.276,0,0,14780,14570,0,0,0
"15747",201229,-0.219062698788572,1.12,0.346,0,0,10374,10164,0,0,0
"15748",201232,-0.488008839498679,1.3,0.99,0,0,13712,13502,0,0,0
"15749",201243,2.17810700829017,1.03,0.024,0,0,8332,8122,0,0,0
"15750",201254,-0.703481966750056,1.15,0.453,0,0,10932,10722,0,0,0
"15751",201255,-0.671074079891404,1.29,0.954,0,0,13558,13348,0,0,0
"15752",201266,-0.169783203582958,1.27,0.883,0,0,13220,13010,0,0,0
"15753",201283,-2.28724186737356,0.82,-0.776,0,0,NA,NA,0,0,0
"15754",201292,-1.09344257861583,1.32,1.145,0,0,14318,14108,0,0,0
"15755",201294,-0.663425204416137,0.75,-1.045,0,0,2351,2141,0,0,0
"15756",201299,-0.663425204416137,1.33,1.183,0,0,14463,14253,0,0,0
"15757",201305,-2.21307150021221,1.17,0.569,0,0,NA,NA,0,0,0
"15758",201456,-0.949811247546311,1.1,0.454,0,0,10952,10742,0,0,0
"15759",201514,-1.05362843540791,1.06,0.146,0,0,9095,8885,0,0,0
"15760",201516,-0.569632332266914,1.37,1.337,0,0,14974,14764,0,0,0
"15761",201562,0.327471476578539,0.83,-0.682,0,0,4043,3833,0,0,0
"15762",201595,0.786387430301507,1.35,1.26,0,0,14713,14503,0,0,0
"15763",201625,-0.480272309538599,0.97,-0.2,0,0,6851,6641,0,0,0
"15764",201626,0.217369406828244,0.87,-0.584,0,0,4560,4350,0,0,0
"15765",201627,0.353199193603499,0.93,-0.353,0,0,5909,5699,0,0,0
"15766",201633,-0.135483657787501,1.07,0.185,0,0,9345,9135,0,0,0
"15767",201725,1.07577366055763,1.23,0.799,0,0,12813,12603,0,0,0
"15768",201780,0.845030949504411,1.07,0.185,0,0,9346,9136,0,0,0
"15769",201798,0.71042935043327,1.13,0.415,0,0,10742,10532,0,0,0
"15770",201799,0.0926361652572714,0.94,-0.315,0,0,6168,5958,0,0,0
"15771",201895,0.156030993572244,1.42,1.529,0,0,15455,15245,0,0,0
"15772",201931,0.915867019091543,1.05,0.108,0,0,8886,8676,0,0,0
"15773",201965,-0.539374055530985,1.28,0.991,0,0,13716,13506,0,0,0
"15774",201973,0.565508107198444,1.03,0.031,0,0,8368,8158,0,0,0
"15775",202018,-0.695752520692088,1.25,0.876,0,0,13191,12981,0,0,0
"15776",202051,0.801219678499606,1.16,0.53,0,0,11427,11217,0,0,0
"15777",202052,2.20570538529105,0.9,-0.469,0,0,5194,4984,0,0,0
"15778",202151,0.444574549346872,1.03,0.031,0,0,8369,8159,0,0,0
"15779",202243,0.77143792991309,0.89,-0.507,0,0,5012,4802,0,0,0
"15780",202309,0.615059464751987,1.35,1.26,0,0,14714,14504,0,0,0
"15781",202333,0.114004776242716,0.81,-0.814,0,0,3337,3127,0,0,0
"15782",202374,0.206618348855557,1.03,0.152,0,0,9155,8945,0,0,0
"15783",202459,1.41416263800857,0.89,-0.507,0,0,5013,4803,0,0,0
"15784",202500,0.257183550036161,1.03,0.031,0,0,8370,8160,0,0,0
"15785",202559,0.197143524713716,1.03,0.031,0,0,8371,8161,0,0,0
"15786",202865,-0.509592306944469,1.19,0.646,0,0,12067,11857,0,0,0
"15787",202915,-0.866237436097204,0.45,-2.198,1,0.5,187,77,1,1,0.5
"15788",203054,-0.400740338936837,0.9,-0.657,0,0,4170,3960,0,0,0
"15789",203062,-0.76211378404817,1.09,0.261,0,0,9845,9635,0,0,0
"15790",203068,-2.4899455123743,1.19,0.801,0,0,NA,NA,0,0,0
"15791",203069,0.156030993572244,1.03,0.031,0,0,8372,8162,0,0,0
"15792",203074,-1.44629564323158,0.85,-0.661,0,0,4153,3943,0,0,0
"15793",203100,0.565508107198444,0.91,-0.43,0,0,5434,5224,0,0,0
"15794",203102,0.870875505123335,1.07,0.197,0,0,9438,9228,0,0,0
"15795",203111,-0.631641230178383,1.15,0.492,0,0,11187,10977,0,0,0
"15796",203190,0.49735291300339,1.14,0.453,0,0,10933,10723,0,0,0
"15797",203197,0.71042935043327,1.06,0.146,0,0,9096,8886,0,0,0
"15798",203228,0.156030993572244,1.25,0.876,0,0,13192,12982,0,0,0
"15799",203238,-0.830888706890729,1.04,0.069,0,0,8594,8384,0,0,0
"15800",203245,-0.938981094815977,1.11,0.338,0,0,10324,10114,0,0,0
"15801",203259,-0.796188614957271,1.21,0.722,0,0,12426,12216,0,0,0
"15802",203260,-0.20965402494885,1.26,0.915,0,0,13377,13167,0,0,0
"15803",203286,-0.796188614957271,0.67,-1.352,0,0,1305,1096,0.5,0,0
"15804",203328,0.426649278161992,1.11,0.338,0,0,10325,10115,0,0,0
"15805",203427,0.371830890628098,0.83,-0.738,0,0,3747,3537,0,0,0
"15806",203430,-2.00656450613616,0.56,-1.775,0,0,NA,NA,0,0,0
"15807",203447,1.25833672272749,0.89,-0.507,0,0,5014,4804,0,0,0
"15808",203522,-1.39841708715901,0.92,-0.392,0,0,5646,5436,0,0,0
"15809",203523,0.353199193603499,1.18,0.607,0,0,11830,11620,0,0,0
"15810",203547,0.0491606424914193,0.99,-0.123,0,0,7383,7173,0,0,0
"15811",203562,0.582169906179359,1.32,1.145,0,0,14319,14109,0,0,0
"15812",203569,-0.260768000032908,0.94,-0.315,0,0,6169,5959,0,0,0
"15813",203859,1.19941912415732,0.77,-0.968,0,0,2656,2446,0,0,0
"15814",204219,-0.0179861253207901,0.66,-1.391,0,0,1225,1016,0.5,0,0
"15815",204474,-0.367337148285838,1.17,0.569,0,0,11637,11427,0,0,0
"15816",204801,0.217369406828244,1.1,0.3,0,0,10072,9862,0,0,0
"15817",204851,0.651677539919244,0.97,-0.229,0,0,6667,6457,0,0,0
"15818",204962,0.970685406625437,1.09,0.261,0,0,9846,9636,0,0,0
"15819",205147,-0.313301987912006,1.05,0.108,0,0,8887,8677,0,0,0
"15820",205327,-2.1417006923348,0.81,-0.814,0,0,NA,NA,0,0,0
"15821",205428,1.90125806216715,0.9,-0.469,0,0,5195,4985,0,0,0
"15822",205564,2.23361883599695,0.94,-0.315,0,0,6170,5960,0,0,0
"15823",205717,-2.28724186737356,0.96,-0.238,0,0,NA,NA,0,0,0
"15824",205860,-0.340126578818638,1.22,0.761,0,0,12632,12422,0,0,0
"15825",206338,-1.26165134295266,0.53,-1.89,0.5,0.5,419,253,0.5,0.5,0.5
"15826",206358,-0.539374055530985,0.73,-1.122,0,0,2052,1842,0,0,0
"15827",207063,-0.159885311846429,1.56,2.067,0,0,16195,15985,0,0,0
"15828",219285,0.763722241070498,1.02,-0.029,0,0,7927,7717,0,0,0
"15829",219287,-0.260768000032908,0.93,-0.353,0,0,5910,5700,0,0,0
"15830",219293,0.381106812149344,0.89,-0.388,0,0,5703,5493,0,0,0
"15831",219333,0.189586660944819,1.06,0.276,0,0,9951,9741,0,0,0
"15832",219348,0.565508107198444,1.01,-0.046,0,0,7853,7643,0,0,0
"15833",219402,-0.367337148285838,1.15,0.492,0,0,11188,10978,0,0,0
"15834",219409,0.615059464751987,0.83,-0.738,0,0,3748,3538,0,0,0
"15835",219539,1.79073526399742,0.97,-0.2,0,0,6852,6642,0,0,0
"15836",219541,-0.509592306944469,0.87,-0.584,0,0,4561,4351,0,0,0
"15837",219557,0.929721307802312,0.58,-1.698,0.5,0.5,624,425,0.5,0.5,0.5
"15838",219578,0.815936499472049,0.99,-0.123,0,0,7384,7174,0,0,0
"15839",219595,-1.90801977410558,1.15,0.469,0,0,11049,10839,0,0,0
"15840",219621,-0.313301987912006,0.97,-0.2,0,0,6853,6643,0,0,0
"15841",219623,0.873684557539104,0.95,-0.277,0,0,6390,6180,0,0,0
"15842",219654,0.598686185407139,0.93,-0.353,0,0,5911,5701,0,0,0
"15843",219670,-0.260768000032908,1.35,1.26,0,0,14715,14505,0,0,0
"15844",219681,2.05199163862124,1.01,-0.046,0,0,7854,7644,0,0,0
"15845",219699,0.603479880241542,0.88,-0.474,0,0,5171,4961,0,0,0
"15846",219736,1.4564236581632,0.77,-0.968,0,0,2657,2447,0,0,0
"15847",219738,0.514623370486804,0.79,-0.891,0,0,2996,2786,0,0,0
"15848",219743,0.88785018145995,1.2,0.684,0,0,12245,12035,0,0,0
"15849",219749,0.462331505641253,1.15,0.492,0,0,11189,10979,0,0,0
"15850",219770,0.479923278553345,1.11,0.338,0,0,10326,10116,0,0,0
"15851",219771,1.20657187379007,0.89,-0.542,0,0,4813,4603,0,0,0
"15852",219790,-0.569632332266914,1.12,0.377,0,0,10522,10312,0,0,0
"15853",219793,-0.663425204416137,0.8,-0.853,0,0,3160,2950,0,0,0
"15854",219833,0.176698980177607,0.95,-0.277,0,0,6391,6181,0,0,0
"15855",219844,-0.600382635010805,0.82,-0.776,0,0,3512,3302,0,0,0
"15856",219854,0.801219678499606,1.11,0.338,0,0,10327,10117,0,0,0
"15857",219855,-2.44492499071054,0.86,-0.622,0,0,NA,NA,0,0,0
"15858",219899,0.135134626802248,0.86,-0.622,0,0,4330,4120,0,0,0
"15859",219902,1.56799553548024,0.8,-0.853,0,0,3161,2951,0,0,0
"15860",219927,0.694864637459012,1.2,0.684,0,0,12246,12036,0,0,0
"15861",219928,-0.67270248827444,0.85,-1.178,0,0,1851,1641,0,0,0
"15862",219931,0.660995107041446,0.99,-0.057,0,0,7782,7572,0,0,0
"15863",219938,-0.394944966352532,1.31,1.107,0,0,14177,13967,0,0,0
"15864",219970,-0.509592306944469,0.71,-1.199,0,0,1781,1571,0,0,0
"15865",219972,0.77143792991309,0.7,-1.237,0,0,1653,1443,0,0,0
"15866",219988,0.0278310588312546,1.04,0.071,0,0,8606,8396,0,0,0
"15867",219990,0.237381254428262,1.24,0.838,0,0,12996,12786,0,0,0
"15868",219995,0.0710233362885416,0.99,-0.123,0,0,7385,7175,0,0,0
"15869",220001,2.58071511701662,0.85,-0.661,0,0,4154,3944,0,0,0
"15870",220002,0.615059464751987,0.76,-1.007,0,0,2498,2288,0,0,0
"15871",220004,0.408552470675944,1.24,0.838,0,0,12997,12787,0,0,0
"15872",220032,1.26990313157255,0.72,-1.16,0,0,1907,1697,0,0,0
"15873",220042,0.756369308744127,0.99,-0.123,0,0,7386,7176,0,0,0
"15874",220047,-0.286852578427285,0.65,-1.429,0,0,1125,916,0.5,0,0.5
"15875",220064,0.296176724292205,0.73,-1.122,0,0,2053,1843,0,0,0
"15876",220074,0.830539675905476,0.79,-0.891,0,0,2997,2787,0,0,0
"15877",220081,0.334382103514595,1.38,1.376,0,0,15078,14868,0,0,0
"15878",220082,0.114004776242716,0.75,-1.045,0,0,2352,2142,0,0,0
"15879",220107,0.257183550036161,0.8,-0.853,0,0,3162,2952,0,0,0
"15880",220108,-0.695752520692088,0.78,-0.93,0,0,2823,2613,0,0,0
"15881",220134,-2.61696189795569,0.39,-2.428,0,0,NA,NA,0,0,0
"15882",220136,1.22320688372914,1.35,1.26,0,0,14716,14506,0,0,0
"15883",220164,1.63571486133701,0.42,-2.313,1,1,136,NA,1,1,1
"15884",220202,0.027042238877,1.32,1.145,0,0,14320,14110,0,0,0
"15885",220213,0.114004776242716,1.31,1.107,0,0,14178,13968,0,0,0
"15886",220296,0.801219678499606,1.23,0.799,0,0,12814,12604,0,0,0
"15887",220323,-0.0409088538715301,1.2,0.684,0,0,12247,12037,0,0,0
"15888",220359,1.02395940701679,1.04,0.069,0,0,8595,8385,0,0,0
"15889",220382,0.390280812100969,1.25,0.876,0,0,13193,12983,0,0,0
"15890",220388,-0.569632332266914,1.32,1.145,0,0,14321,14111,0,0,0
"15891",220441,1.38183532173262,0.69,-1.275,0,0,1513,1303,0,0,0
"15892",220594,-1.51393985198179,0.83,-0.75,0,0,3678,3468,0,0,0
"15893",220869,0.371830890628098,1.01,-0.046,0,0,7855,7645,0,0,0
"15894",220929,0.315375893774456,1.18,0.607,0,0,11831,11621,0,0,0
"15895",220963,1.98208668768952,1.02,-0.008,0,0,8103,7893,0,0,0
"15896",220965,0.0491606424914193,0.74,-1.083,0,0,2192,1982,0,0,0
"15897",220972,-1.17121665486944,1.31,1.391,0,0,15130,14920,0,0,0
"15898",220979,1.2113504063275,1.31,1.107,0,0,14179,13969,0,0,0
"15899",220988,-0.663425204416137,0.7,-1.237,0,0,1654,1444,0,0,0
"15900",220992,2.17737374002048,0.96,-0.238,0,0,6617,6407,0,0,0
"15901",221002,-0.76211378404817,0.46,-2.159,1,0.5,203,91,1,1,0.5
"15902",221016,1.13860674760873,1.1,0.3,0,0,10073,9863,0,0,0
"15903",221037,0.136971993649298,1.07,0.249,0,0,9776,9566,0,0,0
"15904",221044,-1.54585031033052,0.7,-1.237,0,0,1655,1445,0,0,0
"15905",221060,-1.26165134295266,1.34,1.222,0,0,14595,14385,0,0,0
"15906",221061,-0.539374055530985,1.3,1.068,0,0,14025,13815,0,0,0
"15907",221074,-1.65093856426271,0.99,-0.123,0,0,7387,7177,0,0,0
"15908",221078,-0.509592306944469,0.91,-0.43,0,0,5435,5225,0,0,0
"15909",221079,-0.20965402494885,1.01,-0.046,0,0,7856,7646,0,0,0
"15910",221091,-1.76221194865025,1.54,1.99,0,0,16148,15938,0,0,0
"15911",221120,-1.25474003660196,1.35,1.072,0,0,14057,13847,0,0,0
"15912",221143,-1.88044431771099,0.83,-0.738,0,0,3749,3539,0,0,0
"15913",221150,-4.44693159990003,1.44,1.872,0,0,NA,NA,0,0,0
"15914",221154,-1.01463526115187,1,-0.084,0,0,7623,7413,0,0,0
"15915",221178,-1.13411300526647,1.13,0.415,0,0,10743,10533,0,0,0
"15916",221184,-0.509592306944469,1.46,1.683,0,0,15785,15575,0,0,0
"15917",221188,-0.307400044971539,1.15,0.677,0,0,12217,12007,0,0,0
"15918",221191,-0.135483657787501,1.15,0.492,0,0,11190,10980,0,0,0
"15919",221223,1.34894576315999,1.31,1.107,0,0,14180,13970,0,0,0
"15920",221261,-1.94245321562246,1.09,0.261,0,0,9847,9637,0,0,0
"15921",221262,1.37093556849814,1.37,1.337,0,0,14975,14765,0,0,0
"15922",221264,0.308101308150365,0.98,-0.168,0,0,7078,6868,0,0,0
"15923",221294,0.71042935043327,1.49,1.798,0,0,15961,15751,0,0,0
"15924",221301,0.631292199193129,0.81,-0.814,0,0,3338,3128,0,0,0
"15925",221302,0.859412022237901,1.19,0.646,0,0,12068,11858,0,0,0
"15926",221322,-0.830888706890729,0.92,-0.392,0,0,5647,5437,0,0,0
"15927",221336,-0.111392861286754,1,-0.084,0,0,7624,7414,0,0,0
"15928",221357,0.353199193603499,1.3,1.068,0,0,14026,13816,0,0,0
"15929",221391,0.0351484584605361,0.99,-0.083,0,0,7632,7422,0,0,0
"15930",221393,0.290383467395549,0.99,-0.083,0,0,7633,7423,0,0,0
"15931",221395,-2.55980785699195,1.16,0.917,0,0,NA,NA,0,0,0
"15932",221400,-0.631641230178383,1.25,0.876,0,0,13194,12984,0,0,0
"15933",221409,-1.05362843540791,0.8,-0.853,0,0,3163,2953,0,0,0
"15934",221416,0.315375893774456,1.42,1.529,0,0,15456,15246,0,0,0
"15935",221421,0.565508107198444,0.73,-1.122,0,0,2054,1844,0,0,0
"15936",221424,-0.235038324886442,0.75,-1.045,0,0,2353,2143,0,0,0
"15937",221443,0.390280812100969,1.23,0.799,0,0,12815,12605,0,0,0
"15938",221458,0.276780636816238,0.81,-0.814,0,0,3339,3129,0,0,0
"15939",221468,0.582169906179359,1.17,0.569,0,0,11638,11428,0,0,0
"15940",221472,0.0926361652572714,1.13,0.415,0,0,10744,10534,0,0,0
"15941",221476,0.315375893774456,1.25,0.876,0,0,13195,12985,0,0,0
"15942",221477,0.0491606424914193,1.39,1.414,0,0,15194,14984,0,0,0
"15943",221481,-0.313301987912006,1.25,0.876,0,0,13196,12986,0,0,0
"15944",221491,-1.01463526115187,0.43,-2.274,1,1,153,NA,1,1,1
"15945",221496,2.23361883599695,0.97,-0.2,0,0,6854,6644,0,0,0
"15946",221504,-0.0876051017149372,1.44,1.606,0,0,15627,15417,0,0,0
"15947",221527,-0.340126578818638,0.98,-0.161,0,0,7118,6908,0,0,0
"15948",221545,-0.18460595080127,1.06,0.146,0,0,9097,8887,0,0,0
"15949",221613,-0.480272309538599,0.87,-0.584,0,0,4562,4352,0,0,0
"15950",221656,0.257183550036161,1.3,1.068,0,0,14027,13817,0,0,0
"15951",221662,0.786387430301507,0.85,-0.661,0,0,4155,3945,0,0,0
"15952",221687,-1.09344257861583,1.14,0.453,0,0,10934,10724,0,0,0
"15953",221692,-2.28724186737356,0.79,-0.891,0,0,NA,NA,0,0,0
"15954",221711,0.0926361652572714,0.53,-1.89,0.5,0.5,420,254,0.5,0.5,0.5
"15955",221718,1.2113504063275,0.99,-0.123,0,0,7388,7178,0,0,0
"15956",221749,0.276780636816238,1.01,-0.046,0,0,7857,7647,0,0,0
"15957",221785,0.237381254428262,0.71,-1.199,0,0,1782,1572,0,0,0
"15958",221786,0.176698980177607,0.83,-0.738,0,0,3750,3540,0,0,0
"15959",221806,0.217369406828244,0.74,-1.083,0,0,2193,1983,0,0,0
"15960",221823,0.782504397829204,0.78,-1.179,0,0,1847,1637,0,0,0
"15961",221830,-0.902259514768131,0.62,-1.544,0.5,0.5,895,687,0.5,0.5,0.5
"15962",221833,-0.866237436097204,0.85,-0.661,0,0,4156,3946,0,0,0
"15963",221895,-0.286852578427285,1.02,-0.008,0,0,8104,7894,0,0,0
"15964",221908,-0.313301987912006,1.55,2.029,0,0,16176,15966,0,0,0
"15965",221914,-0.0409088538715301,0.79,-0.891,0,0,2998,2788,0,0,0
"15966",221927,-1.26165134295266,0.72,-1.16,0,0,1908,1698,0,0,0
"15967",221935,-1.39841708715901,1.17,0.569,0,0,11639,11429,0,0,0
"15968",221938,0.276780636816238,0.89,-0.507,0,0,5015,4805,0,0,0
"15969",221955,0.801219678499606,1.02,-0.008,0,0,8105,7895,0,0,0
"15970",221960,1.18741208730726,0.62,-1.544,0.5,0.5,896,688,0.5,0.5,0.5
"15971",222008,-0.0179861253207901,1.31,1.107,0,0,14181,13971,0,0,0
"15972",222068,-1.54585031033052,1.2,0.684,0,0,12248,12038,0,0,0
"15973",222166,-0.76211378404817,0.6,-1.621,0.5,0.5,754,548,0.5,0.5,0.5
"15974",222171,-0.663425204416137,1.43,1.568,0,0,15540,15330,0,0,0
"15975",222183,0.117526874078868,0.89,-0.5,0,0,5046,4836,0,0,0
"15976",222194,0.647386781027939,0.92,-0.392,0,0,5648,5438,0,0,0
"15977",222223,-1.26165134295266,0.75,-1.045,0,0,2354,2144,0,0,0
"15978",222229,0.197143524713716,1.27,0.953,0,0,13553,13343,0,0,0
"15979",222234,0.276780636816238,0.94,-0.315,0,0,6171,5961,0,0,0
"15980",222235,-0.282483083536157,0.89,-0.498,0,0,5060,4850,0,0,0
"15981",222236,-1.09344257861583,1.31,1.107,0,0,14182,13972,0,0,0
"15982",222255,0.0491606424914193,1.25,0.876,0,0,13197,12987,0,0,0
"15983",222256,0.114004776242716,1.48,1.76,0,0,15906,15696,0,0,0
"15984",222389,0.479923278553345,1.3,1.068,0,0,14028,13818,0,0,0
"15985",222484,1.29282586012328,0.56,-1.775,0.5,1,529,NA,0.5,0.5,1
"15986",222487,-1.36209874649773,0.89,-0.671,0,0,4111,3901,0,0,0
"15987",222521,-0.796188614957271,1.17,0.569,0,0,11640,11430,0,0,0
"15988",222537,-1.44629564323158,0.77,-0.968,0,0,2658,2448,0,0,0
