Column1,GeneSymbol,Cutoff
17192,SPSB1,0
18250,SPSB2,0
19119,SPSB3,0
19387,SPSB4,0
15739,SPTA1,0
15740,SPTAN1,0
15742,SPTB,0
15743,SPTBN1,0
15744,SPTBN2,0
14324,SPTBN4,0
11844,SPTBN5,0
2576,SPTLC1,0
19741,SPTLC2,0
13115,SPTLC3,0
5446,SPTSSA,0
5316,SPTSSB,0
4517,SPTY2D1,0
17333,SPX,0
18200,SPZ1,0
15745,SQLE,0
201,SQRDL,0.5
14419,SQRDL,0
220,SQSTM1,0.5
18824,SQSTM1,0
2086,SRA1,0
12946,SRBD1,0
202,SRC,0.5
15746,SRC,0
2805,SRCAP,0
17311,SRCIN1,0
15747,SRD5A1,0
15748,SRD5A2,0
16840,SRD5A3,0
15752,SREBF1,0
15753,SREBF2,0
4443,SREK1,0
8472,SREK1IP1,0
15754,SRF,0
4951,SRFBP1,0
14170,SRGAP1,0
6790,SRGAP2,0
20091,SRGAP3,0
13222,SRGN,0
1248,SRI,0
15749,SRI,0
15755,SRM,0
15756,SRMS,0
69,SRP14,1
15757,SRP14,0
1740,SRP19,0
15758,SRP19,0
774,SRP54,0
15759,SRP54,0
1718,SRP68,0
15761,SRP68,0
1567,SRP72,0
15762,SRP72,0
107,SRP9,0.5
15763,SRPK1,0
15764,SRPK2,0
7790,SRPK3,0
15765,SRPR,0
338,SRPRB,0
14423,SRPRB,0
17876,SRPX,0
8039,SRPX2,0
14943,SRR,0
10543,SRRD,0
922,SRRM1,0
2306,SRRM1,0
6900,SRRM2,0
6246,SRRM3,0
18146,SRRM4,0
1709,SRRT,0
12015,SRRT,0
969,SRSF1,0
15126,SRSF1,0
704,SRSF10,0
2753,SRSF10,0
962,SRSF11,0
19469,SRSF11,0
4230,SRSF12,0
15128,SRSF2,0
1078,SRSF3,0
15129,SRSF3,0
1821,SRSF4,0
15135,SRSF4,0
1292,SRSF5,0
15140,SRSF5,0
1148,SRSF6,0
15141,SRSF6,0
791,SRSF7,0
15145,SRSF7,0
2876,SRSF8,0
18658,SRSF9,0
4427,SRXN1,0
15766,SRY,0
15788,SS18,0
7561,SS18L1,0
11721,SS18L2,0
1965,SSB,0
15769,SSB,0
1932,SSBP1,0
6988,SSBP2,0
6999,SSBP3,0
5408,SSBP4,0
4268,SSC4D,0
15770,SSFA2,0
12455,SSH1,0
18533,SSH2,0
12801,SSH3,0
4257,SSMEM1,0
18612,SSNA1,0
17350,SSPN,0
6599,SSPO,0
1044,SSR1,0
15771,SSR1,0
15772,SSR2,0
755,SSR3,0
15773,SSR3,0
1463,SSR4,0
15774,SSR4,0
15775,SSRP1,0
2555,SSSCA1,0
15777,SST,0
15778,SSTR1,0
15779,SSTR2,0
15780,SSTR3,0
15781,SSTR4,0
15782,SSTR5,0
8654,SSU72,0
11612,SSUH2,0
15783,SSX1,0
15784,SSX2,0
3529,SSX2IP,0
2269,SSX3,0
15786,SSX4,0
12683,SSX4B,0
15785,SSX5,0
8165,SSX6,0
8166,SSX7,0
8167,SSX9,0
521,ST13,0
15790,ST13,0
15791,ST14,0
19915,ST18,0
15352,ST3GAL1,0
15353,ST3GAL2,0
15379,ST3GAL3,0
15358,ST3GAL4,0
18814,ST3GAL5,0
2435,ST3GAL6,0
15789,ST5,0
15345,ST6GAL1,0
18177,ST6GAL2,0
13457,ST6GALNAC1,0
2624,ST6GALNAC2,0
7278,ST6GALNAC3,0
7938,ST6GALNAC4,0
17527,ST6GALNAC5,0
8940,ST6GALNAC6,0
16984,ST7,0
12726,ST7L,0
15381,ST8SIA1,0
17403,ST8SIA2,0
11597,ST8SIA3,0
16638,ST8SIA4,0
8784,ST8SIA5,0
9248,ST8SIA6,0
6614,STAB1,0
13252,STAB2,0
15792,STAC,0
9418,STAC2,0
7097,STAC3,0
2328,STAG1,0
2725,STAG2,0
2724,STAG3,0
12461,STAG3L1,0
10978,STAG3L2,0
10977,STAG3L3,0
382,STAM,0
17242,STAM,0
2310,STAM2,0
2631,STAMBP,0
14201,STAMBPL1,0
7664,STAP1,0
13286,STAP2,0
15794,STAR,0
2784,STARD10,0
19076,STARD13,0
2892,STARD3,0
17832,STARD3NL,0
4200,STARD4,0
17335,STARD5,0
4662,STARD6,0
13827,STARD7,0
8412,STARD7-AS1,0
19959,STARD8,0
222,STAT1,0.5
15795,STAT1,0
15796,STAT2,0
15797,STAT3,0
15798,STAT4,0
72,STAT5A,1
15799,STAT5A,0
901,STAT5B,0
15800,STAT5B,0
15801,STAT6,0
15802,STATH,0
1242,STAU1,0
15804,STAU1,0
7922,STAU2,0
18922,STBD1,0
15805,STC1,0
18594,STC2,0
7859,STEAP1,0
7641,STEAP2,0
13051,STEAP3,0
16876,STEAP4,0
7099,STH,0
15390,STIL,0
1945,STIM1,0
15809,STIM1,0
14247,STIM2,0
756,STIP1,0
2906,STIP1,0
1715,STK10,0
15815,STK10,0
15816,STK11,0
3341,STK11IP,0
18571,STK16,0
19424,STK17A,0
19423,STK17B,0
18807,STK19,0
1351,STK24,0
18017,STK24,0
2521,STK25,0
12126,STK26,0
1960,STK3,0
15811,STK3,0
13655,STK31,0
5849,STK32A,0
13162,STK32B,0
8201,STK32C,0
15610,STK33,0
4447,STK35,0
7977,STK36,0
3254,STK38,0
6489,STK38L,0
8088,STK39,0
1819,STK4,0
15812,STK4,0
17833,STK40,0
5391,STKLD1,0
303,STMN1,0
10365,STMN1,0
2999,STMN2,0
11535,STMN3,0
17443,STMN4,0
2027,STOM,0
5897,STOM,0
19603,STOML1,0
751,STOML2,0
8971,STOML2,0
5162,STOML3,0
2968,STON1,0
8535,STON1-GTF2A1L,0
18511,STON2,0
6080,STOX1,0
13882,STOX2,0
19060,STPG1,0
8460,STPG2,0
5805,STRA13,0
15108,STRA6,0
9517,STRA8,0
19379,STRADA,0
13195,STRADB,0
542,STRAP,0
3088,STRAP,0
13153,STRBP,0
5177,STRC,0
18487,STRIP1,0
14127,STRIP2,0
15819,STRN,0
8833,STRN3,0
8771,STRN4,0
10670,STS,0
1728,STT3A,0
9784,STT3A,0
1686,STT3B,0
5821,STT3B,0
2327,STUB1,0
18653,STX10,0
86,STX11,1
18652,STX11,0
1988,STX12,0
7008,STX12,0
18651,STX16,0
12851,STX17,0
12295,STX18,0
10717,STX19,0
15820,STX1A,0
3190,STX1B,0
5919,STX2,0
1133,STX3,0
15821,STX3,0
15822,STX4,0
1993,STX5,0
15823,STX5,0
2283,STX6,0
933,STX7,0
17942,STX7,0
19712,STX8,0
15824,STXBP1,0
988,STXBP2,0
15825,STXBP2,0
15826,STXBP3,0
7132,STXBP4,0
4218,STXBP5,0
8645,STXBP6,0
13168,STYK1,0
15827,STYX,0
12058,STYXL1,0
1003,SUB1,0
2871,SUB1,0
1837,SUCLA2,0
18755,SUCLA2,0
1564,SUCLG1,0
18754,SUCLG1,0
1324,SUCLG2,0
18753,SUCLG2,0
13760,SUCNR1,0
11909,SUCO,0
15212,SUDS3,0
12074,SUFU,0
16952,SUGCT,0
14336,SUGP1,0
2206,SUGP2,0
1442,SUGT1,0
2859,SUGT1,0
6658,SULF1,0
13559,SULF2,0
1081,SULT1A1,0
15828,SULT1A3,0
10994,SULT1A4,0
8038,SULT1B1,0
15829,SULT1C2,0
10966,SULT1C3,0
8014,SULT1C4,0
15807,SULT1E1,0
15833,SULT2A1,0
15831,SULT2B1,0
7382,SULT4A1,0
10341,SULT6B1,0
8443,SUMF1,0
97,SUMF2,0.5
7410,SUMF2,0
16265,SUMO1,0
747,SUMO2,0
15651,SUMO2,0
15650,SUMO3,0
10043,SUMO4,0
6773,SUN1,0
367,SUN2,0
7336,SUN2,0
7299,SUN3,0
4415,SUN5,0
15832,SUOX,0
177,SUPT16H,0.5
3113,SUPT16H,0
13254,SUPT20H,0
18190,SUPT3H,0
15834,SUPT4H1,0
1085,SUPT5H,0
15835,SUPT5H,0
1049,SUPT6H,0
15837,SUPT6H,0
20103,SUPT7L,0
15838,SUPV3L1,0
15840,SURF1,0
15841,SURF2,0
15842,SURF4,0
15844,SURF6,0
15208,SUSD1,0
13670,SUSD2,0
5878,SUSD3,0
12883,SUSD4,0
15845,SUV39H1,0
16905,SUV39H2,0
11658,SUV420H1,0
18267,SUV420H2,0
6887,SUZ12,0
20090,SV2A,0
20088,SV2B,0
6472,SV2C,0
17112,SVEP1,0
1928,SVIL,0
15847,SVIL,0
13229,SVOP,0
4259,SVOPL,0
1831,SWAP70,0
6540,SWAP70,0
3849,SWSAP1,0
12675,SWT1,0
850,SYAP1,0
19621,SYAP1,0
13303,SYBU,0
19535,SYCE1,0
9421,SYCN,0
15851,SYCP1,0
2418,SYCP2,0
6223,SYCP2L,0
11459,SYCP3,0
18482,SYDE1,0
7496,SYF2,0
972,SYK,0
15853,SYK,0
17542,SYMPK,0
15854,SYN1,0
17569,SYN3,0
17428,SYNC,0
1595,SYNCRIP,0
1814,SYNCRIP,0
2519,SYNCRIP,0
17089,SYNDIG1,0
6767,SYNE1,0
6668,SYNE2,0
5166,SYNE3,0
5244,SYNE4,0
18781,SYNGAP1,0
19224,SYNGR1,0
19221,SYNGR2,0
19218,SYNGR3,0
6920,SYNGR4,0
18813,SYNJ1,0
18817,SYNJ2,0
13144,SYNJ2BP,0
6761,SYNM,0
3279,SYNPO,0
5436,SYNPO2,0
17077,SYNPO2L,0
4139,SYNPR,0
3191,SYNRG,0
15855,SYP,0
15856,SYPL1,0
8388,SYPL2,0
18983,SYS1,0
15857,SYT1,0
9386,SYT10,0
6652,SYT11,0
19264,SYT12,0
14225,SYT13,0
7256,SYT14,0
10495,SYT14P1,0
17786,SYT15,0
17789,SYT16,0
12121,SYT17,0
3956,SYT2,0
17996,SYT3,0
15859,SYT4,0
15860,SYT5,0
4724,SYT6,0
19083,SYT7,0
18961,SYT8,0
4490,SYT9,0
18385,SYTL1,0
12692,SYTL2,0
19637,SYTL3,0
19638,SYTL4,0
19639,SYTL5,0
18104,SYVN1,0
7601,SZRD1,0
6759,SZT2,0
15861,T,0
4216,TAAR1,0
19458,TAAR2,0
19025,TAAR5,0
9059,TAAR6,0
17696,TAAR8,0
4215,TAAR9,0
2479,TAB1,0
6575,TAB2,0
7323,TAB3,0
15862,TAC1,0
15864,TAC3,0
7218,TAC4,0
15865,TACC1,0
2597,TACC2,0
2486,TACC3,0
11734,TACO1,0
15867,TACR1,0
15863,TACR2,0
15869,TACR3,0
10620,TACSTD2,0
3518,TADA1,0
15870,TADA2A,0
2500,TADA3,0
15871,TAF1,0
15880,TAF10,0
15881,TAF11,0
15882,TAF12,0
15883,TAF13,0
1263,TAF15,0
17424,TAF15,0
18977,TAF1A,0
18975,TAF1B,0
18971,TAF1C,0
16688,TAF1D,0
4311,TAF1L,0
15872,TAF2,0
15873,TAF4,0
15874,TAF4B,0
15876,TAF5,0
7943,TAF5L,0
15877,TAF6,0
2642,TAF6L,0
15878,TAF7,0
12468,TAF7L,0
4040,TAF8,0
12030,TAF9B,0
3540,TAGAP,0
15875,TAGLN,0
1374,TAGLN2,0
17887,TAGLN2,0
8665,TAGLN3,0
15885,TAL1,0
15886,TAL2,0
886,TALDO1,0
15887,TALDO1,0
4132,TAMM41,0
18531,TANC1,0
4017,TANGO2,0
2085,TANK,0
14195,TAOK1,0
19538,TAOK2,0
925,TAOK3,0
11855,TAOK3,0
2063,TAP1,0
15889,TAP1,0
15890,TAP2,0
1930,TAPBP,0
15891,TAPBP,0
12900,TAPBPL,0
5839,TAPT1,0
15892,TARBP1,0
15893,TARBP2,0
1162,TARDBP,0
6838,TARDBP,0
10995,TARP,0
1843,TARS,0
15894,TARS,0
17222,TARS2,0
3732,TARSL2,0
17361,TAS1R1,0
17360,TAS1R2,0
17775,TAS1R3,0
11520,TAS2R1,0
11525,TAS2R10,0
11524,TAS2R13,0
11526,TAS2R14,0
11519,TAS2R16,0
7479,TAS2R19,0
7480,TAS2R20,0
11517,TAS2R3,0
7476,TAS2R31,0
14057,TAS2R38,0
7471,TAS2R39,0
11518,TAS2R4,0
7472,TAS2R40,0
7473,TAS2R41,0
9616,TAS2R42,0
7474,TAS2R43,0
7477,TAS2R45,0
7478,TAS2R46,0
12450,TAS2R5,0
7481,TAS2R50,0
9241,TAS2R60,0
11523,TAS2R7,0
11522,TAS2R8,0
11521,TAS2R9,0
13283,TASP1,0
15895,TAT,0
17841,TATDN1,0
20000,TATDN2,0
3984,TATDN3,0
18832,TAX1BP1,0
8962,TAX1BP3,0
15898,TAZ,0
6087,TBATA,0
6661,TBC1D1,0
17804,TBC1D10A,0
7532,TBC1D10B,0
9827,TBC1D10C,0
12588,TBC1D13,0
14180,TBC1D14,0
15334,TBC1D15,0
3814,TBC1D16,0
16916,TBC1D17,0
13106,TBC1D19,0
13167,TBC1D2,0
3996,TBC1D20,0
5180,TBC1D21,0
7334,TBC1D22A,0
13300,TBC1D22B,0
302,TBC1D23,0
13424,TBC1D23,0
14128,TBC1D24,0
11351,TBC1D25,0
9615,TBC1D26,0
7188,TBC1D28,0
7588,TBC1D29,0
6565,TBC1D2B,0
19556,TBC1D31,0
6192,TBC1D32,0
10687,TBC1D3B,0
10688,TBC1D3C,0
17966,TBC1D3F,0
20072,TBC1D4,0
1668,TBC1D5,0
19982,TBC1D5,0
11771,TBC1D7,0
3054,TBC1D8,0
12732,TBC1D8B,0
6607,TBC1D9,0
6529,TBC1D9B,0
1140,TBCA,0
15899,TBCA,0
1083,TBCB,0
3416,TBCB,0
15900,TBCC,0
12980,TBCCD1,0
15901,TBCD,0
15902,TBCE,0
6099,TBCEL,0
19562,TBCK,0
8663,TBK1,0
19960,TBKBP1,0
775,TBL1X,0
15904,TBL1X,0
16901,TBL1XR1,0
19084,TBL1Y,0
7804,TBL2,0
2621,TBL3,0
15905,TBP,0
19743,TBPL1,0
10055,TBPL2,0
2709,TBR1,0
18329,TBRG1,0
19389,TBRG4,0
15896,TBX1,0
9547,TBX10,0
15909,TBX15,0
19135,TBX18,0
19131,TBX19,0
15906,TBX2,0
13931,TBX20,0
8865,TBX21,0
11552,TBX22,0
15921,TBX3,0
19721,TBX4,0
15907,TBX5,0
15908,TBX6,0
15910,TBXA2R,0
894,TBXAS1,0
15911,TBXAS1,0
3721,TC2N,0
8441,TCAIM,0
18553,TCAP,0
15912,TCEA1,0
15913,TCEA2,0
15914,TCEA3,0
19528,TCEAL1,0
4390,TCEAL2,0
18418,TCEAL3,0
17066,TCEAL4,0
9361,TCEAL5,0
5109,TCEAL6,0
13792,TCEAL7,0
19113,TCEAL8,0
3935,TCEANC2,0
15916,TCEB1,0
156,TCEB2,0.5
15917,TCEB2,0
15919,TCEB3,0
11746,TCEB3B,0
2864,TCERG1,0
7282,TCERG1L,0
15929,TCF12,0
15930,TCF15,0
15933,TCF19,0
15934,TCF20,0
15935,TCF21,0
4842,TCF23,0
6465,TCF25,0
15924,TCF3,0
15920,TCF4,0
15925,TCF7,0
17647,TCF7L1,0
15926,TCF7L2,0
2722,TCFL5,0
3894,TCHHL1,0
17998,TCHP,0
1841,TCIRG1,0
2363,TCIRG1,0
17399,TCL1A,0
19835,TCL1B,0
7892,TCL6,0
15938,TCN1,0
15939,TCN2,0
15940,TCOF1,0
1550,TCP1,0
15942,TCP1,0
15943,TCP10,0
4372,TCP10L,0
15944,TCP11,0
13157,TCP11L1,0
7235,TCP11L2,0
15947,TCTA,0
5851,TCTE1,0
15950,TCTE3,0
5749,TCTEX1D1,0
7249,TCTEX1D2,0
9449,TCTEX1D4,0
16808,TCTN1,0
17023,TCTN2,0
7610,TCTN3,0
15953,TDG,0
15954,TDGF1,0
15955,TDO2,0
13425,TDP1,0
12001,TDP2,0
13656,TDRD1,0
3895,TDRD10,0
19255,TDRD12,0
17442,TDRD3,0
5256,TDRD5,0
6199,TDRD6,0
6829,TDRD7,0
3692,TDRD9,0
2955,TDRKH,0
5045,TDRP,0
15957,TEAD1,0
18183,TEAD2,0
15959,TEAD3,0
15958,TEAD4,0
15960,TEC,0
7400,TECPR1,0
20084,TECPR2,0
766,TECR,0
19748,TECR,0
7136,TECRL,0
15961,TECTA,0
15946,TECTB,0
3945,TEDDM1,0
15962,TEF,0
16917,TEFM,0
15965,TEK,0
17734,TEKT1,0
15241,TEKT3,0
4824,TEKT4,0
4603,TEKT5,0
20083,TELO2,0
6787,TENC1,0
2234,TENM1,0
14115,TENM2,0
13368,TENM3,0
15966,TEP1,0
9840,TEPP,0
15967,TERF1,0
15968,TERF2,0
12442,TERF2IP,0
15969,TERT,0
1678,TES,0
7616,TES,0
12832,TESC,0
15970,TESK1,0
2448,TESK2,0
17262,TET1,0
12648,TET2,0
12728,TEX10,0
17723,TEX101,0
13651,TEX11,0
13650,TEX12,0
13649,TEX13A,0
13648,TEX13B,0
13647,TEX14,0
13646,TEX15,0
10469,TEX19,0
13497,TEX2,0
3688,TEX26,0
3270,TEX261,0
11869,TEX264,0
4927,TEX28,0
3685,TEX29,0
19482,TEX30,0
9311,TEX33,0
17883,TEX35,0
5768,TEX37,0
10189,TEX43,0
9835,TEX9,0
15971,TF,0
15972,TFAM,0
15973,TFAP2A,0
15974,TFAP2B,0
15975,TFAP2C,0
17769,TFAP2D,0
9304,TFAP2E,0
15976,TFAP4,0
11652,TFB1M,0
15104,TFB2M,0
1679,TFCP2,0
15977,TFCP2,0
8757,TFCP2L1,0
15980,TFDP1,0
15981,TFDP2,0
11784,TFDP3,0
15982,TFE3,0
16771,TFEB,0
6328,TFEC,0
15983,TFF1,0
15984,TFF2,0
15985,TFF3,0
1999,TFG,0
2387,TFG,0
7053,TFIP11,0
15986,TFPI,0
16966,TFPI2,0
8759,TFPT,0
15987,TFR2,0
16,TFRC,1
15988,TFRC,0
15989,TG,0
6870,TGDS,0
15990,TGFA,0
15991,TGFB1,0
15992,TGFB1I1,0
15993,TGFB2,0
15994,TGFB3,0
11,TGFBI,1
15996,TGFBI,0
15997,TGFBR1,0
15999,TGFBR2,0
16000,TGFBR3,0
19594,TGFBRAP1,0
16002,TGIF1,0
14664,TGIF2,0
19007,TGIF2LX,0
19082,TGIF2LY,0
16003,TGM1,0
682,TGM2,0
16004,TGM2,0
16005,TGM3,0
15998,TGM4,0
19522,TGM5,0
9452,TGM6,0
3467,TGM7,0
2632,TGOLN2,0
19885,TGS1,0
16006,TH,0
14956,THADA,0
12956,THAP1,0
13824,THAP10,0
14044,THAP11,0
17703,THAP2,0
19012,THAP3,0
11624,THAP4,0
5375,THAP5,0
4931,THAP6,0
17334,THAP7,0
5725,THAP8,0
16907,THAP9,0
16007,THBD,0
16008,THBS1,0
16009,THBS2,0
16010,THBS3,0
16012,THBS4,0
11811,THEG,0
3520,THEM4,0
8378,THEM5,0
11848,THEM6,0
10057,THEMIS,0
19702,THEMIS2,0
12813,THG1L,0
17049,THNSL1,0
13068,THNSL2,0
20165,THOC1,0
14026,THOC2,0
18058,THOC3,0
18558,THOC5,0
16740,THOC6,0
17176,THOC7,0
1055,THOP1,0
16013,THOP1,0
16014,THPO,0
16015,THRA,0
1691,THRAP3,0
20151,THRAP3,0
16016,THRB,0
16017,THRSP,0
13532,THSD1,0
17031,THSD4,0
17315,THSD7B,0
16727,THTPA,0
13289,THUMPD1,0
17323,THUMPD2,0
7448,THUMPD3,0
16018,THY1,0
840,THYN1,0
8640,THYN1,0
16020,TIA1,0
19356,TIAF1,0
736,TIAL1,0
16021,TIAL1,0
16022,TIAM1,0
7667,TIAM2,0
4706,TICAM1,0
9630,TICAM2,0
19026,TICRR,0
16023,TIE1,0
19422,TIFA,0
852,TIGAR,0
5776,TIGD1,0
5341,TIGD2,0
6145,TIGD3,0
5829,TIGD4,0
18376,TIGD5,0
17511,TIGD6,0
19167,TIGD7,0
5825,TIGIT,0
19308,TIMD4,0
18860,TIMELESS,0
7772,TIMM10,0
7770,TIMM10B,0
695,TIMM13,0
7771,TIMM13,0
2468,TIMM17A,0
2300,TIMM17B,0
8644,TIMM21,0
8800,TIMM22,0
1714,TIMM44,0
2495,TIMM44,0
19420,TIMM50,0
5366,TIMM8A,0
7774,TIMM8B,0
7773,TIMM9,0
118,TIMMDC1,0.5
11815,TIMMDC1,0
16024,TIMP1,0
16025,TIMP2,0
16026,TIMP3,0
16027,TIMP4,0
8037,TINAG,0
15063,TINAGL1,0
7704,TINF2,0
7515,TIPARP,0
12802,TIPIN,0
7640,TIPRL,0
3324,TIRAP,0
19565,TJAP1,0
16030,TJP1,0
19643,TJP2,0
7971,TJP3,0
16031,TK1,0
16032,TK2,0
1050,TKT,0
16033,TKT,0
17591,TKTL1,0
17894,TKTL2,0
3473,TLCD1,0
14305,TLDC1,0
4413,TLDC2,0
16035,TLE1,0
16036,TLE2,0
16037,TLE3,0
16038,TLE4,0
16980,TLE6,0
20066,TLK1,0
2943,TLK2,0
16039,TLL1,0
16040,TLL2,0
796,TLN1,0
16041,TLN1,0
17736,TLN2,0
16043,TLR1,0
17514,TLR10,0
16044,TLR2,0
16045,TLR3,0
16046,TLR4,0
16049,TLR5,0
2384,TLR6,0
11797,TLR7,0
11826,TLR8,0
12389,TLR9,0
9062,TLX1,0
2077,TLX1NB,0
9063,TLX2,0
8869,TLX3,0
17842,TM2D1,0
17807,TM2D2,0
17215,TM2D3,0
10621,TM4SF1,0
3485,TM4SF18,0
3468,TM4SF19,0
17014,TM4SF20,0
16053,TM4SF4,0
19009,TM4SF5,0
12279,TM6SF1,0
12278,TM6SF2,0
16057,TM7SF2,0
12127,TM7SF3,0
1369,TM9SF1,0
2566,TM9SF1,0
399,TM9SF2,0
19581,TM9SF2,0
1584,TM9SF3,0
13805,TM9SF3,0
19980,TM9SF4,0
13128,TMA16,0
100,TMA7,0.5
11872,TMA7,0
15055,TMBIM1,0
12047,TMBIM4,0
15963,TMBIM6,0
3544,TMC1,0
3545,TMC2,0
9406,TMC3,0
4685,TMC4,0
16999,TMC5,0
3243,TMC6,0
17056,TMC7,0
4654,TMC8,0
6499,TMCC1,0
20101,TMCC2,0
14120,TMCC3,0
1014,TMCO1,0
12501,TMCO1,0
3933,TMCO2,0
12838,TMCO3,0
7221,TMCO4,0
4588,TMCO5A,0
13178,TMCO6,0
2950,TMED1,0
1074,TMED10,0
2913,TMED10,0
951,TMED2,0
2902,TMED2,0
6828,TMED3,0
6243,TMED4,0
685,TMED5,0
11558,TMED5,0
4612,TMED6,0
2008,TMED7,0
11575,TMED7,0
8268,TMED8,0
1342,TMED9,0
12615,TMED9,0
18572,TMEFF1,0
7007,TMEFF2,0
13080,TMEM100,0
18071,TMEM101,0
8325,TMEM102,0
12716,TMEM104,0
8332,TMEM105,0
3251,TMEM106A,0
12590,TMEM106B,0
16632,TMEM106C,0
18051,TMEM107,0
15631,TMEM108,0
738,TMEM109,0
16665,TMEM109,0
18784,TMEM11,0
9886,TMEM110,0
2995,TMEM115,0
18936,TMEM116,0
17964,TMEM117,0
9263,TMEM119,0
17799,TMEM120A,0
4536,TMEM120B,0
17326,TMEM121,0
3377,TMEM123,0
3970,TMEM125,0
17978,TMEM126A,0
13508,TMEM126B,0
13315,TMEM127,0
18419,TMEM128,0
19375,TMEM129,0
6274,TMEM130,0
12811,TMEM132A,0
3346,TMEM132B,0
3660,TMEM132D,0
3798,TMEM132E,0
17836,TMEM133,0
17200,TMEM134,0
15453,TMEM135,0
6101,TMEM136,0
11969,TMEM138,0
4244,TMEM139,0
13089,TMEM140,0
18420,TMEM141,0
13071,TMEM143,0
13123,TMEM144,0
8350,TMEM145,0
2458,TMEM147,0
8591,TMEM14A,0
17530,TMEM14B,0
11967,TMEM14C,0
4026,TMEM150A,0
10931,TMEM150C,0
7280,TMEM151A,0
5830,TMEM154,0
4145,TMEM155,0
17125,TMEM156,0
7440,TMEM158,0
13991,TMEM159,0
12797,TMEM160,0
12768,TMEM161A,0
4949,TMEM161B,0
17478,TMEM163,0
17951,TMEM164,0
13502,TMEM165,0
288,TMEM167A,0
4947,TMEM167A,0
13818,TMEM167B,0
15205,TMEM168,0
19431,TMEM169,0
5774,TMEM17,0
3777,TMEM170A,0
4195,TMEM171,0
9332,TMEM173,0
4196,TMEM174,0
18024,TMEM175,0
13174,TMEM176A,0
8574,TMEM176B,0
17338,TMEM177,0
4084,TMEM178A,0
10090,TMEM179,0
9825,TMEM179B,0
4042,TMEM18,0
17009,TMEM180,0
4090,TMEM182,0
19433,TMEM183A,0
15541,TMEM183B,0
5858,TMEM184A,0
7380,TMEM184B,0
13402,TMEM184C,0
18154,TMEM185A,0
7419,TMEM186,0
17587,TMEM187,0
1059,TMEM189,0
10060,TMEM189,0
10061,TMEM189-UBE2V1,0
591,TMEM19,0
13073,TMEM19,0
4683,TMEM190,0
5834,TMEM192,0
6737,TMEM194A,0
7262,TMEM196,0
4081,TMEM198,0
4648,TMEM199,0
7006,TMEM2,0
3350,TMEM200A,0
10422,TMEM200B,0
15244,TMEM200C,0
5735,TMEM201,0
9271,TMEM202,0
19633,TMEM203,0
16848,TMEM204,0
9851,TMEM205,0
13057,TMEM206,0
4129,TMEM207,0
8653,TMEM208,0
18357,TMEM209,0
7232,TMEM211,0
5005,TMEM213,0
12715,TMEM214,0
10516,TMEM215,0
11774,TMEM216,0
6206,TMEM217,0
6090,TMEM218,0
3774,TMEM219,0
10104,TMEM220,0
17882,TMEM222,0
16658,TMEM223,0
9253,TMEM225,0
5165,TMEM229B,0
8621,TMEM230,0
16797,TMEM231,0
15138,TMEM232,0
13593,TMEM234,0
15445,TMEM237,0
18423,TMEM241,0
16224,TMEM242,0
16715,TMEM243,0
7153,TMEM244,0
7019,TMEM245,0
18039,TMEM246,0
12891,TMEM248,0
18302,TMEM25,0
5394,TMEM252,0
17201,TMEM254,0
12860,TMEM255A,0
9553,TMEM255B,0
7204,TMEM256,0
19217,TMEM257,0
16354,TMEM258,0
19194,TMEM259,0
6074,TMEM26,0
12757,TMEM260,0
19122,TMEM261,0
19048,TMEM263,0
14086,TMEM27,0
13405,TMEM30A,0
5171,TMEM30B,0
5888,TMEM31,0
12972,TMEM33,0
14573,TMEM35,0
4418,TMEM37,0
16647,TMEM38A,0
12963,TMEM38B,0
13064,TMEM39A,0
12932,TMEM39B,0
13095,TMEM40,0
19031,TMEM41A,0
10886,TMEM41B,0
4122,TMEM42,0
1197,TMEM43,0
16733,TMEM43,0
19489,TMEM44,0
12898,TMEM45A,0
3631,TMEM45B,0
17712,TMEM47,0
2379,TMEM5,0
6952,TMEM50A,0
16435,TMEM50B,0
12910,TMEM51,0
9300,TMEM52,0
3653,TMEM52B,0
16836,TMEM53,0
3277,TMEM54,0
13227,TMEM55A,0
995,TMEM55B,0
19106,TMEM55B,0
4735,TMEM56,0
13030,TMEM57,0
19752,TMEM59,0
7342,TMEM59L,0
18426,TMEM60,0
5736,TMEM61,0
17135,TMEM62,0
19931,TMEM63A,0
13171,TMEM63B,0
14001,TMEM63C,0
5389,TMEM64,0
5036,TMEM65,0
19166,TMEM67,0
4283,TMEM68,0
11764,TMEM69,0
12807,TMEM70,0
4287,TMEM71,0
5050,TMEM74,0
13131,TMEM74B,0
18021,TMEM79,0
8227,TMEM80,0
10148,TMEM81,0
10132,TMEM82,0
4518,TMEM86A,0
7216,TMEM86B,0
7507,TMEM87A,0
18341,TMEM87B,0
19348,TMEM88,0
10929,TMEM89,0
14506,TMEM8A,0
12117,TMEM8B,0
10220,TMEM8C,0
7128,TMEM9,0
15083,TMEM91,0
5207,TMEM92,0
9278,TMEM95,0
8087,TMEM97,0
7547,TMEM98,0
4658,TMEM99,0
13763,TMEM9B,0
16059,TMF1,0
7460,TMIE,0
10107,TMIGD1,0
3864,TMIGD2,0
13028,TMLHE,0
16060,TMOD1,0
1515,TMOD2,0
8734,TMOD2,0
1362,TMOD3,0
8733,TMOD3,0
8732,TMOD4,0
1822,TMPO,0
16061,TMPO,0
