"GeneSymbol","EntrezID","log2FC","pvalue","Cutoff","ConfidenceCategory","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","Pathway"
"Phf11d",219132,5.248311145,4.72e-89,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf12",268448,-0.511515478,0.009790146,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phf13",230936,0.621458877,3.69e-05,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf14",75725,-0.403522815,0.008214309,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phf19",74016,-0.880692264,0.048931946,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phf2",18676,-0.64945961,0.000126415,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phf20",228829,-0.585017085,6.65e-05,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf20l1",239510,0.460904975,0.000894749,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phf21a",192285,-0.062708109,0.633848019,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf21b",271305,1.716835553,0.109290657,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf23",78246,-0.088865647,0.46683367,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf24",230085,-0.164809849,0.874007886,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf3",213109,-0.656637519,4.02e-06,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf5a",68479,-0.064685406,0.62706092,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Phf6",70998,1.730167224,5.41e-13,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phf7",71838,-1.050379946,0.000504898,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phf8",320595,-0.294047994,0.329405497,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phgdh",236539,-0.185991585,0.63229748,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Phip",83946,1.658712532,2.14e-08,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phka1",18679,-0.456998724,0.079685171,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Phka2",110094,-0.258627297,0.468344694,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Phkb",102093,-0.287956491,0.063491456,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Phkg2",68961,-0.099885273,0.38169107,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Phlda1",21664,-0.495331605,0.325499766,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phlda3",27280,-1.190213356,0.00047214,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phldb1",102693,-0.378261294,0.438696959,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phldb2",208177,4.59805877,0.181972991,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phldb3",232970,-0.135893788,0.698596821,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phlpp1",98432,2.14536899,1.07e-14,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Phlpp2",244650,1.263949671,7.27e-08,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Phospho1",237928,-1.208225368,4.48e-09,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Phospho2",73373,0.211744768,0.348814097,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Phox2a",11859,-10.3642349,0.14240584,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phpt1",75454,0.010265793,0.955449502,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phrf1",101471,-0.448454121,0.095649506,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phtf1",18685,-0.426497845,0.001025278,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phtf1os",100125931,-1.363842115,0.00416295,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Phtf2",68770,-0.203976396,0.243350862,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phyh",16922,1.347335644,8.98e-05,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Phyhd1",227696,0.015680354,0.979486302,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phyhip",105653,-5.110262108,0.29679775,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Phykpl",72947,-0.047133385,0.858086068,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pi15",94227,-0.345607919,0.94034507,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pi16",74116,-1.091132713,0.336959893,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pi4k2a",84095,1.33089915,7.85e-13,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pi4k2b",67073,1.483361918,4.55e-07,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pi4ka",224020,0.03238445,0.822846741,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pi4kb",107650,0.147355184,0.354474712,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pianp",319352,-0.482383435,0.218044398,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pias1",56469,0.418172286,0.000866181,1,"HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Ubiquitin mediated proteolysis, Jak-STAT signaling pathway"
"Pias2",17344,-0.276429067,0.052659948,0.5,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pias3",229615,-0.856882405,9.72e-10,1,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pias4",59004,0.005319292,0.974275055,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pibf1",52023,-0.412960224,0.028204388,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Picalm",233489,-0.0623957,0.846108168,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pick1",18693,-0.562336544,0.029320646,0.5,"MedConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf",NA
"Pid1",98496,-0.17780978,0.607341966,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pidd1",57913,-0.576771017,0.092515386,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Piezo1",234839,0.686457076,0.013435575,1,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Piezo2",667742,1.293461413,0.687821516,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pif1",208084,-1.780147353,0.019229287,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Piga",18700,-0.564024522,0.0194456,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Pigb",55981,-0.128303385,0.638400641,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigc",67292,-0.341420731,0.057391691,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigf",18701,0.160505015,0.648777424,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigg",433931,-0.3626898,0.022734497,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Pigh",110417,-0.530097422,0.01043547,1,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Pigk",329777,0.037067252,0.802821755,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigl",327942,0.267626528,0.276825419,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigm",67556,-0.210124511,0.177694105,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pign",27392,0.474851345,0.000942003,1,"HighConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Pigo",56703,-0.187140277,0.41585758,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigp",56176,-0.037044262,0.920899777,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigq",14755,-0.081421481,0.790798642,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigs",276846,0.070696573,0.589628368,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigt",78928,0.150151769,0.259277592,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigu",228812,-0.065442837,0.534156378,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigv",230801,1.1521862,4.32e-08,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigw",70325,-0.937499629,0.004599025,1,"HighConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Pigx",72084,0.20386116,0.58753341,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigyl",66268,-1.17186191,5.3e-05,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pigz",239827,-0.611467977,0.140354292,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Pih1d1",68845,-0.055880414,0.663234709,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pih1d2",72614,0.085316657,0.913419283,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pik3ap1",83490,1.239767553,2.6e-08,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pik3c2a",18704,-0.861560277,3.46e-08,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pik3c2b",240752,0.724407872,0.580793568,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pik3c3",225326,-0.447155856,0.002453862,1,"HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Autophagy - animal, Autophagy - other, Phosphatidylinositol signaling system, Inositol phosphate metabolism, Apelin signaling pathway"
"Pik3ca",18706,-0.362269622,0.003913072,1,"HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Autophagy - animal, Longevity regulating pathway, FoxO signaling pathway, T cell receptor signaling pathway, AMPK signaling pathway, B cell receptor signaling pathway, Neurotrophin signaling pathway, Ras signaling pathway, Cellular senescence, Regulation of actin cytoskeleton, Apoptosis, Prolactin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Chemokine signaling pathway, Phosphatidylinositol signaling system, Sphingolipid signaling pathway, ErbB signaling pathway, Osteoclast differentiation, Insulin resistance, Fc epsilon RI signaling pathway, Endocrine resistance, Inositol phosphate metabolism, Rap1 signaling pathway, TNF signaling pathway, mTOR signaling pathway, Toll-like receptor signaling pathway, Axon guidance, Fc gamma R-mediated phagocytosis, VEGF signaling pathway, Longevity regulating pathway - multiple species, Insulin signaling pathway, Phospholipase D signaling pathway, Jak-STAT signaling pathway, Relaxin signaling pathway, Focal adhesion, PI3K-Akt signaling pathway, Progesterone-mediated oocyte maturation, Thyroid hormone signaling pathway, Platelet activation, cAMP signaling pathway, Estrogen signaling pathway"
"Pik3cb",74769,-0.17723693,0.195942935,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pik3cd",18707,1.473984129,3.65e-06,1,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pik3cg",30955,-0.366170684,0.389369182,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Pik3ip1",216505,1.279281166,0.054388226,0.5,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Pik3r1",18708,0.342175833,0.019227352,0.5,"MedConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Autophagy - animal, Longevity regulating pathway, FoxO signaling pathway, T cell receptor signaling pathway, AMPK signaling pathway, B cell receptor signaling pathway, Neurotrophin signaling pathway, Ras signaling pathway, Cellular senescence, Regulation of actin cytoskeleton, Apoptosis, Prolactin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Chemokine signaling pathway, Phosphatidylinositol signaling system, Sphingolipid signaling pathway, ErbB signaling pathway, Osteoclast differentiation, Insulin resistance, Fc epsilon RI signaling pathway, Endocrine resistance, Rap1 signaling pathway, TNF signaling pathway, mTOR signaling pathway, Toll-like receptor signaling pathway, Axon guidance, Fc gamma R-mediated phagocytosis, VEGF signaling pathway, Longevity regulating pathway - multiple species, Insulin signaling pathway, Phospholipase D signaling pathway, Jak-STAT signaling pathway, Relaxin signaling pathway, Focal adhesion, PI3K-Akt signaling pathway, Progesterone-mediated oocyte maturation, Thyroid hormone signaling pathway, Platelet activation, cAMP signaling pathway, Estrogen signaling pathway"
