"GeneSymbol","X","EntrezID","Zscore","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","KEGG.5","KEGG.class.iteration5","Network.5","Network.class.iteration5","KEGG.6","KEGG.class.iteration6","Network.6","Network.class.iteration6","Pathway"
"1700001C02Rik",9846,75434,0.068,0,0,"Absent",0.452,0.452,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700001F09Rik",9066,71826,-1.107,0,1,"Absent",0.024,0.024,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700001G17Rik",7799,67503,-1.065,0,0,"Absent",0.028,0.028,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700001O22Rik",9475,73598,-0.16,0,1,"Absent",0.077,0.077,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700003M02Rik",8516,69329,-0.983,0,0,"Absent",0.016,0.016,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700006J14Rik",16124,321010,-0.212,0,1,"Absent",0.205,0.205,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700008F21Rik",9849,75453,0.971,0,0,"Absent",0.203,0.203,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700009J07Rik",9807,75188,0.834,0,0,"Absent",0.712,0.712,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700009P17Rik",9855,75472,2.788,0,0,"Absent",0.649,0.649,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700010D01Rik",10021,76386,-0.701,0,0,"Absent",0.109,0.109,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700010H22Rik",9858,75500,-0.114,0,0,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700010I14Rik",7457,66931,-1.16,0,0,"Absent",0.01,0.01,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700011A15Rik",7098,66322,-0.338,0,0,"Absent",0.005,0.005,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700011H14Rik",7556,67082,0.06,0,0,"Absent",0.022,0.022,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700012A03Rik",10019,76382,0.332,0,0,"Absent",0.002,0.002,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700012B09Rik",8515,69325,0.92,0,0,"Absent",0.157,0.157,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700012L04Rik",10020,76383,-0.042,0,0,"Present",0.002,0.002,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"1700013G24Rik",8526,69380,-0.312,0,0,"Absent",0.054,0.054,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700016D06Rik",10028,76413,-0.049,0,1,"Absent",0.14,0.14,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700018B08Rik",10024,76405,-0.012,0,0.5,"Absent",0.062,0.062,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700018B24Rik",7103,66332,-0.349,0,0,"Absent",0.077,0.077,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700018F24Rik",8529,69396,-0.494,0,0,"Absent",0.037,0.037,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700019D03Rik",7555,67080,-0.171,0,0,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700019G17Rik",9864,75541,-0.812,0,0,"Absent",0,0,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700019M22Rik",8533,69423,-0.234,0,0,"Absent",0.778,0.778,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700019N19Rik",7802,67507,-0.198,0,0,"Absent",0.033,0.033,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700020D05Rik",9867,75555,2.57,0,0,"Absent",0.516,0.516,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700020L24Rik",7102,66330,-0.25,0,0,"Absent",0.064,0.064,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700020M10Rik",11482,109011,-1.473,0,0.5,"Absent",0.2,0.2,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"1700020N01Rik",7900,67692,-0.166,0,0,"Absent",0.013,0.013,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700021F05Rik",7990,67851,-0.281,0,1,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700025F22Rik",8532,69416,-0.651,0,0,"Absent",0.021,0.021,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700025G04Rik",8530,69399,-0.954,0,1,"Absent",0.376,0.376,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700026D08Rik",9868,75556,-1.009,0,0,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700028K03Rik",10031,76421,0.764,0,0,"Absent",0.201,0.201,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700028P14Rik",7788,67483,3.295,0,0,"Absent",0.637,0.637,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700029F12Rik",7201,66479,1.642,0,0,"Absent",0.644,0.644,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700029H14Rik",7215,66501,1.716,0,0,"Absent",0.534,0.534,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700029I15Rik",9892,75641,5.168,0,0,"Absent",0.314,0.314,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700029M20Rik",9529,73937,0.262,0,1,"Absent",0.273,0.273,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700029P11Rik",7113,66346,-1.055,0,1,"Absent",0.008,0.008,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700030K09Rik",9227,72254,0.637,0,1,"Absent",0.192,0.192,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700034I23Rik",9429,73297,-0.475,0,0,"Absent",0,0,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700037H04Rik",7697,67326,1.61,0,1,"Absent",0.598,0.598,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700040L02Rik",9426,73287,-0.17,0,0,"Absent",0.208,0.208,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700041G16Rik",9430,73299,1.561,0,0.5,"Absent",0.208,0.208,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700049L16Rik",11473,108950,-0.502,0,0,"Absent",0.026,0.026,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700052K11Rik",9452,73431,2.419,0,1,"Absent",0.356,0.356,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700052N19Rik",9450,73419,-0.928,0,1,"Absent",0.08,0.08,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700055D18Rik",9445,73405,0.658,0,0,"Absent",0.118,0.118,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700055N04Rik",9457,73458,0.5,0,0,"Absent",0.237,0.237,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"1700065D16Rik",9447,73410,0.888,0,0.5,"Absent",0.273,0.273,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700067K01Rik",9456,73453,1.177,0,1,"Absent",0.222,0.222,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700067P10Rik",8193,68224,0.989,0,0,"Absent",0.351,0.351,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700074P13Rik",9464,73481,-0.6,0,0,"Absent",0.123,0.123,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700080E11Rik",9471,73532,-0.036,0,1,"Absent",0.223,0.223,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"1700082M22Rik",9472,73534,-0.903,0,0.5,"Absent",0.326,0.326,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700084J12Rik",9465,73486,-0.782,0,0,"Absent",0.212,0.212,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700084P21Rik",9468,73498,0.509,0,0.5,"Absent",0.223,0.223,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700088E04Rik",5381,27660,-0.22,0,1,"Absent",0.057,0.057,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700092C17Rik",9656,74295,-0.602,0,0.5,"Absent",0.115,0.115,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700093K21Rik",7709,67358,-0.084,0,0,"Absent",0.002,0.002,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700102P08Rik",11680,112418,-0.074,0,0,"Absent",0.007,0.007,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700120K04Rik",8196,68232,-1.007,0,0,"Absent",0.047,0.047,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700123K08Rik",10080,76658,-0.167,0,0,"Absent",0.125,0.125,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700123O20Rik",6639,58248,-0.2,0,1,"Absent",0.279,0.279,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700128F08Rik",10082,76669,-0.896,0,0,"Absent",0.002,0.002,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1700129C05Rik",8048,67932,-1.077,0,0,"Absent",0.003,0.003,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"17058",2539,17058,-0.606,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"170653",11892,170653,-0.809,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"17230",2637,17230,-0.707,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"17251",2649,17251,-0.514,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"17990",2884,17990,-0.547,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810009A15Rik",7071,66276,-0.98,0,1,"Absent",0.012,0.012,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810009J06Rik",9477,73626,0.441,0,0,"Absent",0.391,0.391,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"1810009N02Rik",8452,69099,-0.411,0,1,"Absent",0.003,0.003,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810011O10Rik",8441,69068,-0.124,0,0,"Absent",0.058,0.058,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810018F18Rik",8471,69166,-0.736,0,1,"Absent",0.008,0.008,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810024B03Rik",16218,329509,0.96,0,0,"Absent",0.161,0.161,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810026J23Rik",8625,69773,0.464,0,1,"Absent",0.177,0.177,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810030O07Rik",8467,69155,-0.098,0,0,"Absent",0.023,0.023,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810032O08Rik",7082,66293,-0.73,0,1,"Absent",0.731,0.731,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810037I17Rik",7907,67704,-0.8,0,1,"Absent",0.116,0.116,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810043G02Rik",8016,67884,0.544,0,1,"Absent",0.006,0.006,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810055G02Rik",9165,72056,-0.118,0,1,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"1810065E05Rik",8650,69864,0.146,0,0,"Absent",0.128,0.128,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"18192",3011,18192,1.728,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"18688",3263,18688,0.746,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"19050",3425,19050,-0.144,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"19191",3511,19191,-0.8,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"192158",12086,192158,-0.763,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"194162",12150,194162,1.626,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"19715",3711,19715,0.509,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"19983",3777,19983,-2.446,0,0.5,"Absent",NA,0.155,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"2010002M12Rik",11681,112419,-0.192,0,0,"Absent",0.03,0.03,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"2010005H15Rik",10095,76770,0.968,0,0,"Absent",0.231,0.231,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"2010012O05Rik",7178,66439,0.818,0,0,"Absent",0.334,0.334,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"2010106E10Rik",7916,67715,1.023,0,0,"Absent",0.347,0.347,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"2010107E04Rik",8732,70257,-0.818,0,1,"Absent",0,0,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"2010107G23Rik",8657,69894,2.414,0,0,"Absent",0.72,0.72,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"2010109I03Rik",7525,67038,3.444,0,0,"Absent",0.621,0.621,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"2010204K13Rik",8245,68355,0.902,0,1,"Absent",0.61,0.61,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"20298",3891,20298,0.296,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"20601",4092,20601,1.597,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"20749",4188,20749,-0.594,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"20865",4248,20865,-0.756,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"20904",4267,20904,0.938,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"20923",4279,20923,-1.126,0,0.5,"Absent",NA,0.155,"0","0","0",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"210980",12368,210980,1.526,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"212684",12463,212684,1.389,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"212871",12469,212871,-1.582,0,0.5,"Absent",NA,0.155,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"21460",4384,21460,-0.083,0,0.5,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
