Column1,EntrezID,Zscore,GeneSymbol,NetworkDegree,Exp_Stat_Value,KEGGdb,LowestCSAscore,LowestCSAscoreCorrected,ZSdes,NAdes,CSAdes,Replicate1
4701,23348,0.546,DOCK9,0,1,Absent,0.378,0.378,0,0,0,0
6412,285761,0.546,DCBLD1,0,1,Absent,0.725,0.725,0,0,0,0
14507,782,0.546,CACNB1,0,1,Present,0.508,0.508,0,0,0,0
15288,80829,0.546,ZFP91,0,1,Absent,0.586,0.586,0,0,0,0
16667,8778,0.546,SIGLEC5,0,1,Absent,0.085,0.085,0,0,0,0
988,1114,0.547,CHGB,0,0,Absent,0.968,0.968,0,0,0,0
2562,146779,0.547,EFCAB3,0,1,Absent,0.742,0.742,0,0,0,0
15187,80304,0.547,C2orf44,0,1,Absent,0.804,0.804,0,0,0,0
204,10216,0.548,PRG4,0,1,Absent,0.663,0.663,0,0,0,0
294,1031,0.548,CDKN2C,0,1,Present,0.213,0.213,0,0,0,0
1897,128077,0.548,LIX1L,0,1,Absent,0.756,0.756,0,0,0,0
2119,1340,0.548,COX6B1,0,1,Present,0.46,0.46,0,0,0,0
3013,158358,0.548,KIAA2026,0,1,Absent,0.268,0.268,0,0,0,0
3154,162966,0.548,ZNF600,0,1,Absent,0.699,0.699,0,0,0,0
4811,2350,0.548,FOLR2,0,1,Present,0.183,0.183,0,0,0,0
5219,256646,0.548,NUTM1,0,1,Absent,0.79,0.79,0,0,0,0
5437,25960,0.548,GPR124,0,1,Absent,0.066,0.066,0,0,0,0
15368,81533,0.548,ITFG1,0,1,Absent,0.387,0.387,0,0,0,0
17502,93659,0.548,CGB5,0,1,Absent,0.13,0.13,0,0,0,0
17841,97,0.548,ACYP1,0,1,Present,0.574,0.574,0,0,0,0
17843,9700,0.548,ESPL1,0,1,Present,0.904,0.904,0,0,0,0
8217,390323,0.549,OR6C75,0,1,Present,0.545,0.545,0,0,0,0
16473,85479,0.549,DNAJC5B,0,1,Present,0.215,0.215,0,0,0,0
936,11079,0.55,RER1,0,1,Absent,0.379,0.379,0,0,0,0
2219,1378,0.55,CR1,0,1,Present,0.175,0.175,0,0,0,0
4740,23399,0.55,CTDNEP1,0,1,Absent,0.584,0.584,0,0,0,0
5213,256472,0.55,TMEM151A,0,1,Absent,0.543,0.543,0,0,0,0
6238,2840,0.55,GPR17,0,1,Absent,0.982,0.982,0,0,0,0
6818,3014,0.55,H2AFX,0,1,Present,0.205,0.205,0,0,0,0
7388,3439,0.55,IFNA1,0,0,Present,0.591,0.591,0,0,0,0
7497,3483,0.55,IGFALS,0,1,Absent,0.74,0.74,0,0,0,0
8608,4125,0.55,MAN2B1,0,1,Present,0.447,0.447,0,0,0,0
9647,5118,0.55,PCOLCE,0,1,Absent,0.662,0.662,0,0,0,0
14900,79800,0.55,CARF,0,1,Absent,0.83,0.83,0,0,0,0
15002,79924,0.55,ADM2,0,1,Absent,0.176,0.176,0,0,0,0
15953,84282,0.55,RNF135,0,1,Absent,0.161,0.161,0,0,0,0
15998,84330,0.55,ZNF414,0,1,Absent,NA,0.055,0,0,0,0
16823,8973,0.55,CHRNA6,0,1,Present,0.438,0.438,0,0,0,0
17846,9703,0.55,KIAA0100,0,1,Absent,0.429,0.429,0,0,0,0
11401,55819,0.551,RNF130,0,1,Absent,0.915,0.915,0,0,0,0
13016,641649,0.551,TMEM91,0,1,Absent,0.154,0.154,0,0,0,0
840,10964,0.552,IFI44L,0,1,Absent,0.601,0.601,0,0,0,0
1849,127064,0.552,OR2T12,0,1,Present,0.148,0.148,0,0,0,0
2801,1514,0.552,CTSL,0,1,Present,0.726,0.726,0,0,0,0
3842,204851,0.552,HIPK1,0,1,Absent,0.979,0.979,0,0,0,0
4333,22888,0.552,UBOX5,0,1,Present,0.082,0.082,0,0,0,0
4402,22984,0.552,PDCD11,0,1,Absent,0.555,0.555,0,0,0,0
5854,27065,0.552,NSG1,0,1,Absent,0.861,0.861,0,0,0,0
8087,388818,0.552,KRTAP26-1,0,1,Absent,0.625,0.625,0,0,0,0
8502,4033,0.552,LRMP,0,1,Absent,0.643,0.643,0,0,0,0
9224,4885,0.552,NPTX2,0,1,Absent,0.714,0.714,0,0,0,0
9910,51533,0.552,PHF7,0,1,Absent,0.488,0.488,0,0,0,0
10163,5291,0.552,PIK3CB,0,1,Present,0.003,0.003,0,0,0,0
12388,58517,0.552,RBM25,0,1,Present,0.867,0.867,0,0,0,0
13070,642968,0.552,FAM163B,0,1,Absent,0.715,0.715,0,0,0,0
13722,6764,0.552,ST5,0,1,Absent,0.744,0.744,0,0,0,0
15099,80128,0.552,TRIM46,0,1,Absent,0.879,0.879,0,0,0,0
15807,84058,0.552,WDR54,0,1,Absent,0.275,0.275,0,0,0,0
16536,8625,0.552,RFXANK,0,1,Present,0.746,0.746,0,0,0,0
17480,9352,0.552,TXNL1,0,1,Absent,0.591,0.591,0,0,0,0
674,10753,0.553,CAPN9,0,1,Absent,0.392,0.392,0,0,0,0
1569,120400,0.553,NXPE1,0,0,Absent,0.496,0.496,0,0,0,0
9551,51072,0.553,MEMO1,0,1,Absent,0.103,0.103,0,0,0,0
14876,79772,0.553,MCTP1,0,1,Absent,0.485,0.485,0,0,0,0
16040,8445,0.553,DYRK2,0,1,Absent,0.132,0.132,0,0,0,0
16608,8705,0.553,B3GALT4,0,1,Present,0.579,0.579,0,0,0,0
17526,9391,0.553,CIAO1,0,1,Absent,0.744,0.744,0,0,0,0
385,10424,0.554,PGRMC2,0,1,Absent,0.51,0.51,0,0,0,0
1176,11322,0.554,TMC6,0,1,Absent,0.471,0.471,0,0,0,0
2752,150379,0.554,PNPLA5,0,1,Absent,0.889,0.889,0,0,0,0
5277,25790,0.554,CFAP45,0,1,Absent,0.192,0.192,0,0,0,0
5411,259292,0.554,TAS2R46,0,0,Present,0.875,0.875,0,0,0,0
6116,28234,0.554,SLCO1B3,0,1,Present,0.661,0.661,0,0,0,0
8282,392,0.554,ARHGAP1,0,1,Absent,0.507,0.507,0,0,0,0
8628,4142,0.554,MAS1,0,1,Present,0.322,0.322,0,0,0,0
10659,54879,0.554,ST7L,0,1,Absent,0.405,0.405,0,0,0,0
11193,55588,0.554,MED29,0,1,Absent,0.327,0.327,0,0,0,0
14390,761,0.554,CA3,0,1,Present,0.603,0.603,0,0,0,0
18026,9903,0.554,KLHL21,0,1,Absent,0.751,0.751,0,0,0,0
13628,6657,0.555,SOX2,0,1,Absent,0.399,0.399,0,0,0,0
1227,113802,0.556,HENMT1,0,1,Absent,0.417,0.417,0,0,0,0
2088,132789,0.556,GNPDA2,0,1,Present,0.479,0.479,0,0,0,0
2682,148870,0.556,CCDC27,0,1,Absent,0.236,0.236,0,0,0,0
3693,200315,0.556,APOBEC3A,0,1,Absent,0.285,0.285,0,0,0,0
4126,221336,0.556,BEND6,0,1,Absent,0.454,0.454,0,0,0,0
4163,221833,0.556,SP8,0,1,Absent,0.149,0.149,0,0,0,0
5827,27006,0.556,FGF22,0,1,Present,0.804,0.804,0,0,0,0
6804,3002,0.556,GZMB,0,1,Present,0.838,0.838,0,0,0,0
8742,4288,0.556,MKI67,0,1,Absent,0.135,0.135,0,0,0,0
11975,57213,0.556,SPRYD7,0,1,Absent,0.838,0.838,0,0,0,0
13594,6622,0.556,SNCA,0,1,Present,0.09,0.09,0,0,0,0
14827,79710,0.556,MORC4,0,1,Absent,0.242,0.242,0,0,0,0
16431,85407,0.556,NKD1,0,1,Present,0.732,0.732,0,0,0,0
66,10067,0.557,SCAMP3,0,1,Absent,0.518,0.518,0,0,0,0
9417,5064,0.557,PALM,0,1,Absent,0.946,0.946,0,0,0,0
11089,55345,0.557,ZGRF1,0,1,Absent,0.897,0.897,0,0,0,0
12357,58478,0.557,ENOPH1,0,1,Present,0.979,0.979,0,0,0,0
4084,2206,0.558,MS4A2,0,1,Present,0.078,0.078,0,0,0,0
8639,4146,0.558,MATN1,0,0,Absent,0.055,0.055,0,0,0,0
8953,4507,0.558,MTAP,0,1,Present,0.688,0.688,0,0,0,0
9279,494119,0.558,SPANXN2,0,0,Absent,0.154,0.154,0,0,0,0
10226,5340,0.558,PLG,0,1,Present,0.972,0.972,0,0,0,0
11730,56853,0.558,CELF4,0,1,Absent,0.032,0.032,0,0,0,0
12544,5983,0.558,RFC3,0,1,Present,0.989,0.989,0,0,0,0
13412,6521,0.558,SLC4A1,0,1,Present,0.62,0.62,0,0,0,0
13566,66005,0.558,CHID1,0,0,Absent,0.195,0.195,0,0,0,0
14032,7161,0.558,TP73,0,1,Present,0.032,0.032,0,0,0,0
14427,770,0.558,CA11,0,1,Absent,0.741,0.741,0,0,0,0
15367,81532,0.558,MOB2,0,1,Absent,0.117,0.117,0,0,0,0
15792,83990,0.558,BRIP1,0,1,Absent,0.754,0.754,0,0,0,0
15995,84328,0.558,LZIC,0,1,Absent,0.158,0.158,0,0,0,0
16432,85409,0.558,NKD2,0,1,Present,0.629,0.629,0,0,0,0
17515,9376,0.558,SLC22A8,0,1,Present,0.901,0.901,0,0,0,0
5789,2683,0.559,B4GALT1,0,1,Present,0.214,0.214,0,0,0,0
8090,388910,0.559,LINC00207,0,1,Absent,0.784,0.784,0,0,0,0
9559,5108,0.559,PCM1,0,1,Absent,0.216,0.216,0,0,0,0
11740,56890,0.559,MDM1,0,1,Absent,0.996,0.996,0,0,0,0
13299,64850,0.559,ETNPPL,0,0,Absent,0.716,0.716,0,0,0,0
16416,85363,0.559,TRIM5,0,1,Absent,0.778,0.778,0,0,0,0
954,111,0.56,ADCY5,0,1,Present,0.642,0.642,0,0,0,0
1577,120787,0.56,OR52W1,0,1,Present,0.601,0.601,0,0,0,0
6914,3107,0.56,HLA-C,0,1,Present,0.941,0.941,0,0,0,0
7114,3340,0.56,NDST1,0,1,Present,0.22,0.22,0,0,0,0
8036,388325,0.56,SCIMP,0,1,Absent,0.021,0.021,0,0,0,0
9418,50640,0.56,PNPLA8,0,1,Absent,0.337,0.337,0,0,0,0
10431,54496,0.56,PRMT7,0,1,Absent,0.326,0.326,0,0,0,0
14168,7301,0.56,TYRO3,0,1,Absent,0.423,0.423,0,0,0,0
14219,7368,0.56,UGT8,0,1,Present,0.663,0.663,0,0,0,0
14488,7783,0.56,ZP2,0,1,Absent,0.608,0.608,0,0,0,0
17006,9060,0.56,PAPSS2,0,1,Present,0.897,0.897,0,0,0,0
17498,93643,0.56,TJAP1,0,1,Present,0.962,0.962,0,0,0,0
17878,9739,0.56,SETD1A,0,1,Present,0.15,0.15,0,0,0,0
2469,144404,0.561,TMEM120B,0,1,Absent,0.321,0.321,0,0,0,0
4223,2242,0.561,FES,0,1,Present,0.496,0.496,0,0,0,0
5404,259285,0.561,TAS2R39,0,1,Present,0.626,0.626,0,0,0,0
9044,4675,0.561,NAP1L3,0,1,Absent,0.055,0.055,0,0,0,0
14687,7936,0.561,NELFE,0,1,Absent,0.574,0.574,0,0,0,0
5062,252884,0.562,ZNF396,0,1,Absent,0.927,0.927,0,0,0,0
8062,388581,0.562,FAM132A,0,0,Absent,1,1,0,0,0,0
8260,391112,0.562,OR6Y1,0,1,Present,1.014,1.014,0,0,0,0
9121,4752,0.562,NEK3,0,1,Absent,0.496,0.496,0,0,0,0
9163,4807,0.562,NHLH1,0,1,Absent,0.462,0.462,0,0,0,0
14295,747,0.562,DAGLA,0,1,Absent,0.118,0.118,0,0,0,0
15339,813,0.562,CALU,0,1,Absent,0.413,0.413,0,0,0,0
16310,8495,0.562,PPFIBP2,0,1,Absent,0.332,0.332,0,0,0,0
17442,9322,0.562,TRIP10,0,1,Present,0.726,0.726,0,0,0,0
17473,9348,0.562,NDST3,0,0,Present,0.779,0.779,0,0,0,0
6335,2849,0.563,GPR26,0,1,Absent,0.08,0.08,0,0,0,0
251,10263,0.564,CDK2AP2,0,1,Absent,0.085,0.085,0,0,0,0
2303,1401,0.564,CRP,0,1,Absent,0.144,0.144,0,0,0,0
7322,341416,0.564,OR6C2,0,0,Present,0.914,0.914,0,0,0,0
7427,3454,0.564,IFNAR1,0,1,Present,0.851,0.851,0,0,0,0
8183,390083,0.564,OR56A3,0,1,Present,0.372,0.372,0,0,0,0
9197,4850,0.564,CNOT4,0,1,Present,0.932,0.932,0,0,0,0
9964,51617,0.564,HMP19,0,1,Absent,0.558,0.558,0,0,0,0
10212,53346,0.564,TM6SF1,0,1,Absent,0.862,0.862,0,0,0,0
14491,7789,0.564,ZXDA,0,1,Absent,0.466,0.466,0,0,0,0
17360,92667,0.564,MGME1,0,1,Absent,0.918,0.918,0,0,0,0
1147,112942,0.565,CFAP36,0,1,Absent,0.928,0.928,0,0,0,0
7215,339210,0.565,C17orf67,0,1,Absent,0.298,0.298,0,0,0,0
13171,64506,0.565,CPEB1,0,1,Present,0.363,0.363,0,0,0,0
13976,7096,0.565,TLR1,0,1,Present,0.864,0.864,0,0,0,0
15470,81875,0.565,ISG20L2,0,1,Absent,0.79,0.79,0,0,0,0
13831,6901,0.566,TAZ,0,1,Present,0.801,0.801,0,0,0,0
15519,8266,0.566,UBL4A,0,1,Absent,0.149,0.149,0,0,0,0
15728,83857,0.566,TMTC1,0,1,Absent,0.316,0.316,0,0,0,0
17985,9858,0.566,PPP1R26,0,1,Absent,0.812,0.812,0,0,0,0
206,10218,0.567,ANGPTL7,0,0,Absent,0.213,0.213,0,0,0,0
11513,56005,0.567,C19orf10,0,1,Absent,0.209,0.209,0,0,0,0
15854,84129,0.567,ACAD11,0,1,Absent,0.765,0.765,0,0,0,0
564,10617,0.568,STAMBP,0,1,Present,0.087,0.087,0,0,0,0
1743,124989,0.568,EFCAB13,0,1,Absent,0.706,0.706,0,0,0,0
3991,219473,0.568,OR8K3,0,0,Present,0.591,0.591,0,0,0,0
6211,283659,0.568,PRTG,0,1,Absent,0.969,0.969,0,0,0,0
9803,5137,0.568,PDE1C,0,0,Present,0.56,0.56,0,0,0,0
10893,55149,0.568,MTPAP,0,1,Absent,0.914,0.914,0,0,0,0
11891,57106,0.568,NAT14,0,1,Absent,0.702,0.702,0,0,0,0
12849,635,0.568,BHMT,0,0,Present,0.701,0.701,0,0,0,0
13573,66037,0.568,BOLL,0,0,Absent,0.217,0.217,0,0,0,0
14062,72,0.568,ACTG2,0,1,Present,0.866,0.866,0,0,0,0
17991,9865,0.568,TRIL,0,0,Absent,0.812,0.812,0,0,0,0
4464,23063,0.569,WAPAL,0,1,Absent,0.437,0.437,0,0,0,0
4628,23255,0.569,MTCL1,0,0,Absent,0.535,0.535,0,0,0,0
7425,345274,0.569,SLC10A6,0,1,Absent,0.951,0.951,0,0,0,0
10381,54414,0.569,SIAE,0,1,Absent,0.212,0.212,0,0,0,0
17465,93408,0.569,MYL10,0,1,Present,0.959,0.959,0,0,0,0
1427,116511,0.57,MAS1L,0,1,Absent,0.649,0.649,0,0,0,0
2065,132001,0.57,TAMM41,0,1,Absent,0.236,0.236,0,0,0,0
2410,142940,0.57,TRUB1,0,1,Absent,0.508,0.508,0,0,0,0
2620,147807,0.57,ZNF524,0,1,Absent,0.067,0.067,0,0,0,0
2827,152,0.57,ADRA2C,0,1,Present,0.768,0.768,0,0,0,0
3267,166614,0.57,DCLK2,0,1,Absent,0.572,0.572,0,0,0,0
4259,22795,0.57,NID2,0,1,Absent,0.566,0.566,0,0,0,0
5596,26227,0.57,PHGDH,0,1,Present,0.618,0.618,0,0,0,0
5756,2668,0.57,GDNF,0,1,Absent,0.997,0.997,0,0,0,0
6112,28227,0.57,PPP2R3B,0,1,Present,0.875,0.875,0,0,0,0
6320,284611,0.57,FAM102B,0,1,Absent,0.505,0.505,0,0,0,0
7210,339145,0.57,FAM92B,0,0,Absent,0.266,0.266,0,0,0,0
7226,339390,0.57,CLEC4G,0,1,Absent,0.438,0.438,0,0,0,0
9696,51248,0.57,PDZD11,0,1,Absent,0.092,0.092,0,0,0,0
10538,54704,0.57,PDP1,0,1,Absent,0.771,0.771,0,0,0,0
12992,64121,0.57,RRAGC,0,1,Absent,0.634,0.634,0,0,0,0
14589,79057,0.57,PRRG3,0,0,Absent,0.085,0.085,0,0,0,0
15811,84061,0.571,MAGT1,0,1,Absent,0.375,0.375,0,0,0,0
3557,1942,0.572,EFNA1,0,1,Present,0.304,0.304,0,0,0,0
4839,23530,0.572,NNT,0,1,Present,0.66,0.66,0,0,0,0
6806,3004,0.572,GZMM,0,1,Absent,0.505,0.505,0,0,0,0
10389,54436,0.572,SH3TC1,0,1,Absent,0.867,0.867,0,0,0,0
15157,80224,0.572,NUBPL,0,1,Absent,0.61,0.61,0,0,0,0
8579,4094,0.573,MAF,0,1,Absent,0.818,0.818,0,0,0,0
15403,81606,0.573,LBH,0,1,Absent,0.191,0.191,0,0,0,0
828,10951,0.574,CBX1,0,1,Absent,0.595,0.595,0,0,0,0
1904,128229,0.574,TSACC,0,1,Absent,0.154,0.154,0,0,0,0
4881,23581,0.574,CASP14,0,1,Absent,0.486,0.486,0,0,0,0
5618,26257,0.574,NKX2-8,0,0,Absent,0.942,0.942,0,0,0,0
6995,3195,0.574,TLX1,0,0,Absent,0.372,0.372,0,0,0,0
7512,3489,0.574,IGFBP6,0,1,Absent,0.925,0.925,0,0,0,0
7964,386679,0.574,KRTAP10-2,0,1,Absent,0.101,0.101,0,0,0,0
11203,55603,0.574,FAM46A,0,1,Absent,0.411,0.411,0,0,0,0
12961,64077,0.574,LHPP,0,1,Present,0.914,0.914,0,0,0,0
15798,84002,0.574,B3GNT5,0,1,Present,0.796,0.796,0,0,0,0
16860,8988,0.574,HSPB3,0,1,Absent,0.84,0.84,0,0,0,0
13485,654341,0.575,NA,0,0.5,Present,NA,0.055,0,0,0,0
13679,6714,0.575,SRC,0,0,Present,0.545,0.545,0,0,0,0
13732,6776,0.575,STAT5A,0,1,Present,0.236,0.236,0,0,0,0
1556,120,0.576,ADD3,0,1,Absent,0.663,0.663,0,0,0,0
3363,170959,0.576,ZNF431,0,1,Absent,0.81,0.81,0,0,0,0
4400,22982,0.576,DIP2C,0,1,Absent,0.378,0.378,0,0,0,0
4721,23373,0.576,CRTC1,0,1,Absent,0.787,0.787,0,0,0,0
6934,3133,0.576,HLA-E,0,1,Present,0.898,0.898,0,0,0,0
7571,3549,0.576,IHH,0,1,Present,0.329,0.329,0,0,0,0
9449,5083,0.576,PAX9,0,1,Absent,1,1,0,0,0,0
10491,54578,0.576,UGT1A6,0,1,Present,0.239,0.239,0,0,0,0
15830,84079,0.576,ANKRD27,0,1,Absent,0.537,0.537,0,0,0,0
17834,9692,0.576,KIAA0391,0,1,Absent,0.956,0.956,0,0,0,0
3378,171489,0.577,NA,0,0.5,Present,NA,0.055,0,0,0,0
6899,3091,0.577,HIF1A,0,1,Present,0.895,0.895,0,0,0,0
14805,79682,0.577,CENPU,0,1,Absent,0.751,0.751,0,0,0,0
17745,9592,0.577,IER2,0,1,Absent,0.573,0.573,0,0,0,0
250,10262,0.578,SF3B4,0,1,Present,0.676,0.676,0,0,0,0
1360,115701,0.578,ALPK2,0,1,Absent,0.46,0.46,0,0,0,0
1405,116236,0.578,ABHD15,0,1,Absent,0.665,0.665,0,0,0,0
6092,2802,0.578,GOLGA3,0,1,Absent,0.366,0.366,0,0,0,0
6866,3078,0.578,CFHR1,0,0,Absent,0.601,0.601,0,0,0,0
8345,3984,0.578,LIMK1,0,1,Present,0.089,0.089,0,0,0,0
9054,4685,0.578,NCAM2,0,1,Present,0.567,0.567,0,0,0,0
9557,51078,0.578,THAP4,0,1,Absent,0.589,0.589,0,0,0,0
11906,57124,0.578,CD248,0,1,Absent,0.566,0.566,0,0,0,0
13483,6542,0.578,SLC7A2,0,1,Absent,0.326,0.326,0,0,0,0
14633,79144,0.578,PPDPF,0,1,Absent,0.852,0.852,0,0,0,0
16088,84549,0.578,MAK16,0,1,Absent,0.552,0.552,0,0,0,0
16118,84631,0.578,SLITRK2,0,1,Absent,0.731,0.731,0,0,0,0
17278,92140,0.578,MTDH,0,1,Absent,0.133,0.133,0,0,0,0
17478,9351,0.578,SLC9A3R2,0,1,Present,0.299,0.299,0,0,0,0
1633,122622,0.579,ADSSL1,0,1,Present,0.297,0.297,0,0,0,0
8383,400077,0.579,NA,0,0.5,Present,NA,0.055,0,0,0,0
8878,441457,0.579,NUTM2G,0,1,Absent,0.609,0.609,0,0,0,0
14743,79603,0.579,CERS4,0,1,Absent,0.905,0.905,0,0,0,0
15020,79948,0.579,LPPR3,0,1,Absent,0.872,0.872,0,0,0,0
2269,1392,0.58,CRH,0,1,Present,0.311,0.311,0,0,0,0
3434,178,0.58,AGL,0,1,Present,0.147,0.147,0,0,0,0
5071,2531,0.58,KDSR,0,1,Present,0.66,0.66,0,0,0,0
7345,3425,0.58,IDUA,0,1,Present,0.886,0.886,0,0,0,0
9035,4665,0.58,NAB2,0,1,Absent,0.252,0.252,0,0,0,0
9747,5130,0.58,PCYT1A,0,1,Present,0.3,0.3,0,0,0,0
11061,55319,0.58,TMA16,0,1,Absent,0.284,0.284,0,0,0,0
11716,5681,0.58,PSKH1,0,1,Absent,0.49,0.49,0,0,0,0
13535,6588,0.58,SLN,0,1,Absent,0.504,0.504,0,0,0,0
13820,6888,0.58,TALDO1,0,1,Present,0.867,0.867,0,0,0,0
14250,7409,0.58,VAV1,0,1,Present,0.518,0.518,0,0,0,0
14700,79412,0.58,KREMEN2,0,1,Absent,0.689,0.689,0,0,0,0
16093,8456,0.58,FOXN1,0,1,Absent,0.707,0.707,0,0,0,0
18018,9896,0.58,FIG4,0,1,Absent,0.312,0.312,0,0,0,0
3506,1857,0.581,DVL3,0,1,Present,0.969,0.969,0,0,0,0
4830,23521,0.581,RPL13A,0,1,Present,0.282,0.282,0,0,0,0
11040,55297,0.581,CCDC91,0,1,Absent,0.199,0.199,0,0,0,0
14750,79614,0.581,NA,0,0.5,Present,NA,0.055,0,0,0,0
1046,11198,0.582,SUPT16H,0,1,Absent,0.374,0.374,0,0,0,0
1467,117246,0.582,FTSJ3,0,1,Absent,0.759,0.759,0,0,0,0
3851,205327,0.582,C2orf69,0,1,Absent,0.618,0.618,0,0,0,0
3896,2108,0.582,ETFA,0,1,Absent,0.267,0.267,0,0,0,0
3968,2191,0.582,FAP,0,1,Absent,0.366,0.366,0,0,0,0
6237,284,0.582,ANGPT1,0,1,Present,0.966,0.966,0,0,0,0
9472,5087,0.582,PBX1,0,0,Absent,0.776,0.776,0,0,0,0
12962,64078,0.582,SLC28A3,0,0,Absent,0.953,0.953,0,0,0,0
14108,727800,0.582,RNF208,0,0,Absent,0.74,0.74,0,0,0,0
14789,79663,0.582,HSPBAP1,0,1,Absent,0.123,0.123,0,0,0,0
15354,81469,0.582,OR2G3,0,1,Present,0.301,0.301,0,0,0,0
83,10087,0.583,COL4A3BP,0,1,Absent,0.463,0.463,0,0,0,0
1947,1289,0.583,COL5A1,0,1,Present,0.743,0.743,0,0,0,0
2891,153579,0.583,BTNL9,0,1,Absent,0.884,0.884,0,0,0,0
10067,518,0.583,ATP5G3,0,1,Present,0.971,0.971,0,0,0,0
14725,79575,0.583,ABHD8,0,1,Absent,0.699,0.699,0,0,0,0
17959,9828,0.583,ARHGEF17,0,1,Absent,0.506,0.506,0,0,0,0
312,10329,0.584,TMEM5,0,1,Absent,0.154,0.154,0,0,0,0
1410,1163,0.584,CKS1B,0,1,Present,0.794,0.794,0,0,0,0
3398,1736,0.584,DKC1,0,1,Present,0.475,0.475,0,0,0,0
6149,283159,0.584,OR8D1,0,1,Present,0.591,0.591,0,0,0,0
7491,348158,0.584,ACSM2B,0,0,Present,0.701,0.701,0,0,0,0
10786,55016,0.584,1-Mar,0,0.5,Absent,0.976,0.976,0,0,0,0
10811,55052,0.584,MRPL20,0,1,Absent,0.31,0.31,0,0,0,0
12479,59284,0.584,CACNG7,0,0,Present,0.761,0.761,0,0,0,0
12599,6045,0.584,RNF2,0,1,Absent,0.103,0.103,0,0,0,0
15538,8301,0.584,PICALM,0,1,Absent,0.995,0.995,0,0,0,0
2448,1441,0.585,CSF3R,0,1,Present,0.909,0.909,0,0,0,0
6311,284486,0.585,THEM5,0,1,Absent,0.824,0.824,0,0,0,0
6858,3069,0.585,HDLBP,0,1,Absent,0.509,0.509,0,0,0,0
9419,50649,0.585,ARHGEF4,0,1,Present,0.09,0.09,0,0,0,0
16690,8805,0.585,TRIM24,0,1,Absent,0.667,0.667,0,0,0,0
1288,114822,0.586,RHPN1,0,1,Absent,0.368,0.368,0,0,0,0
1886,127795,0.586,C1orf87,0,0,Absent,0.213,0.213,0,0,0,0
9638,51168,0.586,MYO15A,0,0,Absent,0.554,0.554,0,0,0,0
9870,51475,0.586,CABP2,0,1,Absent,0.889,0.889,0,0,0,0
11371,55788,0.586,LMBRD1,0,1,Present,0.307,0.307,0,0,0,0
3570,1955,0.587,MEGF9,0,1,Absent,0.713,0.713,0,0,0,0
6146,283149,0.587,BCL9L,0,1,Absent,0.96,0.96,0,0,0,0
9414,5063,0.587,PAK3,0,0,Present,0.162,0.162,0,0,0,0
15369,81537,0.587,SGPP1,0,0,Present,0.162,0.162,0,0,0,0
17386,92822,0.587,ZNF276,0,1,Absent,0.151,0.151,0,0,0,0
490,10536,0.588,LEPREL2,0,1,Absent,0.792,0.792,0,0,0,0
1736,124925,0.588,SEZ6,0,1,Absent,0.217,0.217,0,0,0,0
2421,143384,0.588,CACUL1,0,1,Absent,0.82,0.82,0,0,0,0
4047,219972,0.588,MPEG1,0,1,Absent,0.155,0.155,0,0,0,0
4732,2339,0.588,FNTA,0,1,Absent,0.889,0.889,0,0,0,0
4857,2355,0.588,FOSL2,0,1,Present,0.021,0.021,0,0,0,0
12567,6005,0.588,RHAG,0,0,Absent,0.439,0.439,0,0,0,0
12954,64064,0.588,OXCT2,0,1,Present,0.776,0.776,0,0,0,0
16830,89778,0.588,SERPINB11,0,1,Absent,0.127,0.127,0,0,0,0
17319,9236,0.588,CCPG1,0,1,Absent,0.785,0.785,0,0,0,0
17797,9653,0.588,HS2ST1,0,1,Present,0.857,0.857,0,0,0,0
1460,117166,0.589,WFIKKN1,0,0,Absent,0.928,0.928,0,0,0,0
6836,3042,0.589,HBM,0,1,Absent,0.292,0.292,0,0,0,0
8395,400509,0.589,NA,0,0.5,Present,NA,0.055,0,0,0,0
11994,5729,0.589,PTGDR,0,1,Present,0.298,0.298,0,0,0,0
16011,8436,0.589,SDPR,0,0,Absent,0.514,0.514,0,0,0,0
699,10788,0.59,IQGAP2,0,1,Present,0.463,0.463,0,0,0,0
765,10880,0.59,ACTL7B,0,1,Absent,0.097,0.097,0,0,0,0
935,11078,0.59,TRIOBP,0,1,Absent,1,1,0,0,0,0
2877,153222,0.59,CREBRF,0,1,Absent,0.421,0.421,0,0,0,0
5199,256281,0.59,NUDT14,0,1,Absent,0.918,0.918,0,0,0,0
6613,2914,0.59,GRM4,0,1,Present,0.292,0.292,0,0,0,0
6891,30846,0.59,EHD2,0,1,Present,0.797,0.797,0,0,0,0
10487,5457,0.59,POU4F1,0,1,Absent,0.153,0.153,0,0,0,0
10976,55231,0.59,CCDC87,0,0,Absent,0.646,0.646,0,0,0,0
12690,6146,0.59,RPL22,0,1,Present,0.52,0.52,0,0,0,0
17494,93621,0.59,MRFAP1,0,1,Absent,0.49,0.49,0,0,0,0
10042,51741,0.591,WWOX,0,1,Absent,0.539,0.539,0,0,0,0
15617,83539,0.591,CHST9,0,1,Absent,0.46,0.46,0,0,0,0
44,10045,0.592,SH2D3A,0,0,Absent,0.978,0.978,0,0,0,0
5955,27242,0.592,TNFRSF21,0,1,Present,0.282,0.282,0,0,0,0
6805,3003,0.592,GZMK,0,0,Absent,0.437,0.437,0,0,0,0
7685,3671,0.592,ISLR,0,0,Absent,0.604,0.604,0,0,0,0
8306,393046,0.592,OR2A5,0,1,Present,0.865,0.865,0,0,0,0
